t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
16.538,4.8865,5.5776,-4.7962,-5.5170,6.6516,5.6182
16.560,4.8852,5.5866,-4.7949,-5.5354,6.6493,5.6344
16.580,4.8839,5.5955,-4.7934,-5.5450,6.6493,5.6344
16.602,4.8825,5.6045,-4.7920,-5.5546,6.6478,5.6549
16.624,4.8799,5.6214,-4.7905,-5.5643,6.6455,5.6704
16.644,4.8787,5.6294,-4.7890,-5.5739,6.6455,5.6704
16.666,4.8774,5.6374,-4.7861,-5.5815,6.6417,5.6847
16.688,4.8747,5.6544,-4.7846,-5.5911,6.6391,5.7010
16.708,4.8732,5.6634,-4.7830,-5.6007,6.6391,5.7010
16.730,4.8719,5.6714,-4.7805,-5.6152,6.6366,5.7164
16.752,4.8703,5.6804,-4.7789,-5.6248,6.6340,5.7328
16.772,4.8676,5.6964,-4.7774,-5.6431,6.6340,5.7328
16.794,4.8660,5.7055,-4.7756,-5.6529,6.6314,5.7581
16.816,4.8644,5.7145,-4.7738,-5.6627,6.6314,5.7581
16.836,4.8628,5.7235,-4.7720,-5.6725,6.6286,5.7738
16.858,4.8614,5.7315,-4.7702,-5.6823,6.6256,5.7903
16.880,4.8582,5.7486,-4.7669,-5.6966,6.6256,5.7903
16.900,4.8566,5.7576,-4.7650,-5.7063,6.6220,5.8066
16.922,4.8549,5.7667,-4.7630,-5.7161,6.6190,5.8222
16.944,4.8531,5.7757,-4.7611,-5.7259,6.6190,5.8222
16.964,4.8499,5.7927,-4.7599,-5.7387,6.6158,5.8388
16.986,4.8483,5.8007,-4.7579,-5.7485,6.6133,5.8586
17.008,4.8467,5.8087,-4.7549,-5.7632,6.6133,5.8586
17.028,4.8449,5.8178,-4.7539,-5.7681,6.6102,5.8743
17.050,4.8416,5.8348,-4.7509,-5.7828,6.6102,5.8743
17.072,4.8400,5.8428,-4.7490,-5.7917,6.6068,5.8908
17.092,4.8385,5.8509,-4.7470,-5.8014,6.6037,5.9066
17.114,4.8351,5.8679,-4.7451,-5.8112,6.6037,5.9066
17.136,4.8334,5.8769,-4.7431,-5.8210,6.6006,5.9223
17.156,4.8318,5.8850,-4.7411,-5.8307,6.5973,5.9389
17.178,4.8304,5.8920,-4.7380,-5.8420,6.5973,5.9389
17.200,4.8270,5.9091,-4.7349,-5.8567,6.5929,5.9571
17.220,4.8252,5.9181,-4.7328,-5.8664,6.5896,5.9727
17.242,4.8236,5.9261,-4.7307,-5.8762,6.5896,5.9727
17.264,4.8204,5.9420,-4.7289,-5.8875,6.5861,5.9892
17.284,4.8187,5.9499,-4.7268,-5.8972,6.5861,5.9892
17.306,4.8168,5.9588,-4.7246,-5.9069,6.5829,6.0075
17.328,4.8149,5.9677,-4.7224,-5.9166,6.5795,6.0230
17.348,4.8112,5.9845,-4.7201,-5.9263,6.5795,6.0230
17.370,4.8095,5.9924,-4.7168,-5.9410,6.5757,6.0393
17.392,4.8075,6.0013,-4.7145,-5.9506,6.5721,6.0561
17.414,4.8055,6.0101,-4.7122,-5.9603,6.5721,6.0561
17.436,4.8016,6.0269,-4.7098,-5.9699,6.5684,6.0715
17.456,4.7996,6.0357,-4.7075,-5.9795,6.5644,6.0878
17.478,4.7977,6.0435,-4.7061,-5.9893,6.5644,6.0878
17.498,4.7959,6.0514,-4.7037,-5.9989,6.5615,6.1044
17.520,4.7919,6.0681,-4.7001,-6.0134,6.5578,6.1198
17.542,4.7900,6.0759,-4.6976,-6.0230,6.5578,6.1198
17.562,4.7881,6.0837,-4.6968,-6.0320,6.5536,6.1361
17.584,4.7842,6.0994,-4.6943,-6.0416,6.5536,6.1361
17.606,4.7822,6.1073,-4.6918,-6.0512,6.5512,6.1519
17.626,4.7798,6.1171,-4.6893,-6.0608,6.5473,6.1673
17.648,4.7778,6.1250,-4.6868,-6.0705,6.5473,6.1673
17.670,4.7738,6.1409,-4.6845,-6.0847,6.5430,6.1838
17.690,4.7721,6.1478,-4.6819,-6.0944,6.5403,6.1999
17.712,4.7698,6.1567,-4.6794,-6.1041,6.5403,6.1999
17.734,4.7655,6.1735,-4.6769,-6.1138,6.5363,6.2155
17.754,4.7635,6.1815,-4.6743,-6.1235,6.5320,6.2320
17.776,4.7614,6.1894,-4.6731,-6.1340,6.5320,6.2320
17.798,4.7591,6.1983,-4.6706,-6.1437,6.5292,6.2493
17.818,4.7567,6.2073,-4.6680,-6.1535,6.5251,6.2649
17.840,4.7520,6.2251,-4.6640,-6.1680,6.5251,6.2649
17.862,4.7499,6.2331,-4.6635,-6.1823,6.5207,6.2814
17.882,4.7480,6.2400,-4.6609,-6.1920,6.5207,6.2814
17.904,4.7432,6.2579,-4.6582,-6.2017,6.5184,6.3026
17.926,4.7408,6.2668,-4.6556,-6.2114,6.5143,6.3181
17.946,4.7383,6.2757,-4.6529,-6.2211,6.5143,6.3181
17.968,4.7362,6.2836,-4.6513,-6.2304,6.5097,6.3345
17.990,4.7316,6.3004,-4.6472,-6.2449,6.5063,6.3506
18.010,4.7291,6.3093,-4.6445,-6.2546,6.5063,6.3506
18.032,4.7266,6.3182,-4.6418,-6.2642,6.5020,6.3661
18.054,4.7244,6.3261,-4.6390,-6.2739,6.4974,6.3825
18.074,4.7197,6.3429,-4.6380,-6.2836,6.4974,6.3825
18.096,4.7171,6.3517,-4.6353,-6.2932,6.4946,6.3990
18.118,4.7149,6.3596,-4.6311,-6.3076,6.4902,6.4144
18.138,4.7126,6.3675,-4.6298,-6.3124,6.4902,6.4144
18.160,4.7078,6.3842,-4.6268,-6.3270,6.4867,6.4309
18.182,4.7055,6.3921,-4.6240,-6.3367,6.4867,6.4309
18.202,4.7029,6.4010,-4.6212,-6.3463,6.4821,6.4473
18.224,4.7003,6.4098,-4.6184,-6.3559,6.4777,6.4627
18.246,4.6956,6.4255,-4.6156,-6.3655,6.4777,6.4627
18.266,4.6932,6.4334,-4.6134,-6.3752,6.4729,6.4790
18.288,4.6908,6.4413,-4.6091,-6.3896,6.4688,6.4955
18.310,4.6854,6.4589,-4.6062,-6.3992,6.4688,6.4955
18.330,4.6827,6.4678,-4.6033,-6.4088,6.4643,6.5108
18.352,4.6802,6.4756,-4.6004,-6.4183,6.4593,6.5271
18.374,4.6778,6.4835,-4.5984,-6.4293,6.4593,6.5271
18.394,4.6725,6.5001,-4.5954,-6.4389,6.4554,6.5448
18.416,4.6697,6.5090,-4.5925,-6.4484,6.4554,6.5448
18.438,4.6672,6.5168,-4.5895,-6.4580,6.4507,6.5602
18.458,4.6646,6.5246,-4.5865,-6.4676,6.4456,6.5764
18.480,4.6589,6.5422,-4.5812,-6.4818,6.4456,6.5764
18.502,4.6563,6.5501,-4.5782,-6.4914,6.4398,6.5926
18.522,4.6534,6.5589,-4.5751,-6.5009,6.4349,6.6079
18.544,4.6508,6.5667,-4.5719,-6.5105,6.4349,6.6079
18.566,4.6453,6.5833,-4.5675,-6.5234,6.4297,6.6241
18.586,4.6423,6.5921,-4.5643,-6.5330,6.4230,6.6438
18.608,4.6393,6.6008,-4.5595,-6.5473,6.4230,6.6438
18.630,4.6363,6.6096,-4.5562,-6.5569,6.4179,6.6592
18.650,4.6313,6.6242,-4.5543,-6.5646,6.4179,6.6592
18.672,4.6283,6.6330,-4.5510,-6.5741,6.4137,6.6735
18.694,4.6256,6.6408,-4.5478,-6.5836,6.4084,6.6897
18.714,4.6225,6.6495,-4.5446,-6.5931,6.4084,6.6897
18.736,4.6167,6.6661,-4.5413,-6.6026,6.4032,6.7049
18.758,4.6140,6.6738,-4.5380,-6.6121,6.3977,6.7211
18.778,4.6105,6.6835,-4.5335,-6.6232,6.3977,6.7211
18.800,4.6074,6.6923,-4.5285,-6.6374,6.3909,6.7389
18.822,4.6018,6.7078,-4.5251,-6.6469,6.3856,6.7541
18.842,4.5990,6.7155,-4.5217,-6.6564,6.3856,6.7541
18.864,4.5962,6.7233,-4.5183,-6.6655,6.3799,6.7698
18.886,4.5930,6.7320,-4.5149,-6.6749,6.3741,6.7859
18.906,4.5866,6.7494,-4.5114,-6.6844,6.3741,6.7859
18.928,4.5837,6.7571,-4.5079,-6.6938,6.3686,6.8011
18.950,4.5809,6.7649,-4.5026,-6.7082,6.3686,6.8011
18.970,4.5780,6.7726,-4.4991,-6.7177,6.3627,6.8174
18.992,4.5714,6.7899,-4.4955,-6.7271,6.3567,6.8334
19.014,4.5681,6.7986,-4.4919,-6.7365,6.3567,6.8334
19.034,4.5648,6.8073,-4.4883,-6.7459,6.3510,6.8485
19.056,4.5619,6.8150,-4.4854,-6.7550,6.3456,6.8642
19.078,4.5552,6.8323,-4.4818,-6.7644,6.3456,6.8642
19.098,4.5522,6.8400,-4.4782,-6.7738,6.3396,6.8802
19.120,4.5489,6.8486,-4.4727,-6.7878,6.3338,6.8952
19.142,4.5459,6.8563,-4.4690,-6.7972,6.3338,6.8952
19.162,4.5398,6.8716,-4.4662,-6.8032,6.3285,6.9080
19.184,4.5363,6.8802,-4.4625,-6.8124,6.3285,6.9080
19.206,4.5328,6.8888,-4.4588,-6.8216,6.3223,6.9235
19.226,4.5293,6.8973,-4.4550,-6.8308,6.3163,6.9383
19.248,4.5230,6.9125,-4.4512,-6.8400,6.3163,6.9383
19.270,4.5199,6.9201,-4.4436,-6.8571,6.3082,6.9571
19.292,4.5163,6.9286,-4.4397,-6.8663,6.3015,6.9729
19.312,4.5127,6.9371,-4.4358,-6.8754,6.3015,6.9729
19.334,4.5058,6.9531,-4.4318,-6.8846,6.2953,6.9876
19.356,4.5026,6.9606,-4.4265,-6.8931,6.2873,7.0025
19.376,4.4989,6.9691,-4.4224,-6.9022,6.2873,7.0025
19.398,4.4952,6.9776,-4.4183,-6.9113,6.2803,7.0180
19.420,4.4878,6.9944,-4.4120,-6.9249,6.2737,7.0325
19.440,4.4844,7.0019,-4.4078,-6.9339,6.2737,7.0325
19.462,4.4811,7.0094,-4.4030,-6.9443,6.2661,7.0492
19.484,4.4773,7.0178,-4.3988,-6.9534,6.2661,7.0492
19.504,4.4735,7.0262,-4.3945,-6.9624,6.2589,7.0647
19.526,4.4659,7.0430,-4.3902,-6.9714,6.2521,7.0792
19.548,4.4625,7.0505,-4.3859,-6.9805,6.2521,7.0792
19.568,4.4586,7.0588,-4.3814,-6.9918,6.2447,7.0968
19.590,4.4517,7.0737,-4.3748,-7.0054,6.2373,7.1123
19.612,4.4483,7.0811,-4.3704,-7.0145,6.2373,7.1123
19.632,4.4444,7.0895,-4.3659,-7.0235,6.2302,7.1268
19.654,4.4378,7.1034,-4.3617,-7.0334,6.2229,7.1429
19.676,4.4339,7.1118,-4.3572,-7.0424,6.2229,7.1429
19.696,4.4299,7.1201,-4.3527,-7.0515,6.2153,7.1584
19.718,4.4260,7.1284,-4.3460,-7.0651,6.2082,7.1729
19.740,4.4189,7.1433,-4.3415,-7.0741,6.2082,7.1729
19.760,4.4154,7.1507,-4.3375,-7.0850,6.2010,7.1900
19.782,4.4118,7.1581,-4.3330,-7.0941,6.2010,7.1900
19.804,4.4047,7.1729,-4.3285,-7.1031,6.1935,7.2056
19.824,4.4006,7.1812,-4.3239,-7.1122,6.1863,7.2202
19.846,4.3970,7.1887,-4.3194,-7.1213,6.1863,7.2202
19.868,4.3934,7.1961,-4.3150,-7.1313,6.1787,7.2364
19.888,4.3894,7.2044,-4.3104,-7.1404,6.1711,7.2520
19.910,4.3812,7.2211,-4.3036,-7.1541,6.1711,7.2520
19.932,4.3771,7.2294,-4.2990,-7.1632,6.1638,7.2666
19.952,4.3735,7.2368,-4.2957,-7.1699,6.1573,7.2798
19.974,4.3699,7.2442,-4.2912,-7.1789,6.1573,7.2798
19.996,4.3621,7.2599,-4.2866,-7.1879,6.1497,7.2950
20.016,4.3579,7.2682,-4.2821,-7.1970,6.1497,7.2950
20.038,4.3543,7.2756,-4.2775,-7.2060,6.1424,7.3095
20.060,4.3469,7.2903,-4.2698,-7.2191,6.1339,7.3245
20.080,4.3432,7.2977,-4.2652,-7.2281,6.1339,7.3245
20.102,4.3395,7.3051,-4.2606,-7.2371,6.1261,7.3398
20.124,4.3316,7.3207,-4.2560,-7.2461,6.1188,7.3542
20.144,4.3279,7.3281,-4.2514,-7.2551,6.1188,7.3542
20.166,4.3241,7.3354,-4.2462,-7.2647,6.1104,7.3701
20.188,4.3199,7.3437,-4.2415,-7.2737,6.1025,7.3855
20.208,4.3157,7.3519,-4.2345,-7.2871,6.1025,7.3855
20.230,4.3073,7.3684,-4.2299,-7.2961,6.0951,7.3998
20.252,4.3035,7.3758,-4.2277,-7.3018,6.0897,7.4119
20.272,4.2997,7.3831,-4.2231,-7.3107,6.0897,7.4119
20.294,4.2922,7.3977,-4.2185,-7.3196,6.0820,7.4269
20.316,4.2879,7.4059,-4.2139,-7.3284,6.0820,7.4269
20.336,4.2841,7.4132,-4.2092,-7.3373,6.0747,7.4411
20.358,4.2803,7.4205,-4.2040,-7.3472,6.0662,7.4573
20.380,4.2721,7.4360,-4.1970,-7.3605,6.0662,7.4573
20.400,4.2682,7.4433,-4.1923,-7.3694,6.0583,7.4724
20.422,4.2639,7.4514,-4.1876,-7.3782,6.0508,7.4866
20.444,4.2595,7.4596,-4.1829,-7.3871,6.0508,7.4866
20.464,4.2518,7.4742,-4.1767,-7.3988,6.0415,7.5044
20.486,4.2474,7.4823,-4.1720,-7.4077,6.0334,7.5198
20.508,4.2430,7.4905,-4.1672,-7.4166,6.0334,7.5198
20.528,4.2386,7.4986,-4.1601,-7.4300,6.0259,7.5341
20.550,4.2308,7.5131,-4.1549,-7.4379,6.0259,7.5341
20.572,4.2269,7.5204,-4.1501,-7.4467,6.0175,7.5482
20.592,4.2229,7.5276,-4.1452,-7.4555,6.0093,7.5632
20.614,4.2140,7.5438,-4.1404,-7.4643,6.0093,7.5632
20.636,4.2101,7.5510,-4.1355,-7.4731,6.0016,7.5773
20.656,4.2061,7.5583,-4.1306,-7.4819,5.9933,7.5923
20.678,4.2021,7.5655,-4.1260,-7.4895,5.9933,7.5923
20.700,4.1947,7.5789,-4.1187,-7.5026,5.9853,7.6060
20.720,4.1902,7.5870,-4.1138,-7.5113,5.9776,7.6200
20.742,4.1858,7.5951,-4.1089,-7.5200,5.9776,7.6200
20.764,4.1773,7.6103,-4.1038,-7.5291,5.9693,7.6348
20.784,4.1738,7.6166,-4.0989,-7.5378,5.9693,7.6348
20.806,4.1698,7.6238,-4.0940,-7.5465,5.9609,7.6501
20.828,4.1608,7.6399,-4.0891,-7.5552,5.9531,7.6640
20.848,4.1563,7.6479,-4.0843,-7.5639,5.9531,7.6640
20.870,4.1529,7.6541,-4.0748,-7.5786,5.9448,7.6788
20.892,4.1489,7.6612,-4.0699,-7.5872,5.9344,7.6953
20.912,4.1400,7.6772,-4.0650,-7.5958,5.9344,7.6953
20.934,4.1355,7.6851,-4.0601,-7.6045,5.9266,7.7091
20.956,4.1311,7.6931,-4.0553,-7.6131,5.9184,7.7237
20.976,4.1266,7.7010,-4.0511,-7.6211,5.9184,7.7237
20.998,4.1226,7.7080,-4.0462,-7.6296,5.9109,7.7378
21.020,4.1137,7.7239,-4.0389,-7.6424,5.9032,7.7515
21.040,4.1092,7.7318,-4.0341,-7.6510,5.9032,7.7515
21.062,4.1047,7.7397,-4.0292,-7.6595,5.8950,7.7660
21.084,4.1007,7.7467,-4.0252,-7.6675,5.8950,7.7660
21.104,4.0922,7.7616,-4.0203,-7.6760,5.8876,7.7800
21.126,4.0877,7.7694,-4.0155,-7.6845,5.8799,7.7936
21.148,4.0832,7.7773,-4.0106,-7.6930,5.8799,7.7936
21.170,4.0756,7.7904,-3.9991,-7.7121,5.8716,7.8081
21.190,4.0715,7.7974,-3.9941,-7.7207,5.8591,7.8291
21.212,4.0670,7.8053,-3.9891,-7.7293,5.8591,7.8291
21.234,4.0624,7.8132,-3.9841,-7.7378,5.8511,7.8429
21.254,4.0578,7.8210,-3.9790,-7.7464,5.8428,7.8573
21.276,4.0501,7.8341,-3.9740,-7.7550,5.8428,7.8573
21.298,4.0455,7.8419,-3.9687,-7.7656,5.8339,7.8741
21.318,4.0408,7.8497,-3.9611,-7.7785,5.8259,7.8879
21.340,4.0320,7.8645,-3.9560,-7.7871,5.8259,7.8879
21.362,4.0279,7.8714,-3.9520,-7.7950,5.8173,7.9023
21.382,4.0232,7.8792,-3.9469,-7.8035,5.8173,7.9023
21.404,4.0184,7.8870,-3.9418,-7.8120,5.8098,7.9163
21.426,4.0137,7.8948,-3.9367,-7.8205,5.8017,7.9299
21.446,4.0048,7.9095,-3.9316,-7.8289,5.8017,7.9299
21.468,4.0010,7.9155,-3.9258,-7.8381,5.7931,7.9443
21.490,3.9925,7.9293,-3.9181,-7.8508,5.7837,7.9595
21.510,3.9872,7.9379,-3.9129,-7.8592,5.7837,7.9595
21.532,3.9829,7.9447,-3.9077,-7.8676,5.7755,7.9730
21.554,3.9786,7.9516,-3.9025,-7.8760,5.7667,7.9873
21.574,3.9743,7.9584,-3.8979,-7.8833,5.7667,7.9873
21.596,3.9645,7.9738,-3.8927,-7.8916,5.7585,8.0004
21.618,3.9596,7.9815,-3.8875,-7.9000,5.7503,8.0138
21.638,3.9547,7.9892,-3.8823,-7.9083,5.7503,8.0138
21.660,3.9503,7.9960,-3.8724,-7.9193,5.7414,8.0280
21.682,3.9415,8.0096,-3.8671,-7.9276,5.7414,8.0280
21.702,3.9366,8.0172,-3.8618,-7.9358,5.7305,8.0406
21.724,3.9316,8.0248,-3.8565,-7.9441,5.7220,8.0539
21.746,3.9266,8.0324,-3.8511,-7.9523,5.7220,8.0539
21.766,3.9216,8.0400,-3.8427,-7.9634,5.7130,8.0679
21.788,3.9120,8.0544,-3.8372,-7.9717,5.7007,8.0849
21.810,3.9070,8.0619,-3.8290,-7.9841,5.7007,8.0849
21.830,3.9019,8.0695,-3.8235,-7.9923,5.6920,8.0982
21.852,3.8928,8.0829,-3.8180,-8.0005,5.6828,8.1122
21.874,3.8876,8.0905,-3.8117,-8.0080,5.6828,8.1122
21.894,3.8825,8.0980,-3.8061,-8.0162,5.6726,8.1254
21.916,3.8773,8.1055,-3.8005,-8.0244,5.6726,8.1254
21.938,3.8720,8.1130,-3.7948,-8.0326,5.6637,8.1386
21.958,3.8668,8.1205,-3.7892,-8.0407,5.6541,8.1525
21.980,3.8574,8.1337,-3.7797,-8.0523,5.6541,8.1525
22.002,3.8521,8.1411,-3.7740,-8.0603,5.6436,8.1658
22.022,3.8468,8.1484,-3.7682,-8.0683,5.6344,8.1786
22.044,3.8366,8.1623,-3.7624,-8.0763,5.6344,8.1786
22.066,3.8318,8.1688,-3.7553,-8.0834,5.6246,8.1923
22.086,3.8270,8.1753,-3.7494,-8.0914,5.6135,8.2049
22.108,3.8216,8.1826,-3.7435,-8.0993,5.6135,8.2049
22.130,3.8106,8.1972,-3.7346,-8.1111,5.6041,8.2176
22.150,3.8058,8.2036,-3.7286,-8.1190,5.6041,8.2176
22.172,3.8008,8.2101,-3.7204,-8.1278,5.5940,8.2311
22.194,3.7953,8.2173,-3.7143,-8.1357,5.5816,8.2455
22.214,3.7847,8.2310,-3.7082,-8.1436,5.5816,8.2455
22.236,3.7790,8.2383,-3.7020,-8.1515,5.5719,8.2582
22.258,3.7733,8.2456,-3.6958,-8.1594,5.5614,8.2716
22.278,3.7676,8.2528,-3.6883,-8.1654,5.5614,8.2716
22.300,3.7618,8.2600,-3.6789,-8.1771,5.5495,8.2832
22.322,3.7561,8.2673,-3.6725,-8.1850,5.5396,8.2958
22.342,3.7451,8.2809,-3.6662,-8.1928,5.5396,8.2958
22.364,3.7399,8.2874,-3.6585,-8.2001,5.5289,8.3092
22.386,3.7347,8.2938,-3.6521,-8.2079,5.5168,8.3220
22.406,3.7230,8.3082,-3.6457,-8.2157,5.5168,8.3220
22.428,3.7171,8.3154,-3.6393,-8.2235,5.5066,8.3345
22.450,3.7118,8.3219,-3.6296,-8.2352,5.5066,8.3345
22.470,3.7066,8.3283,-3.6227,-8.2421,5.4957,8.3479
22.492,3.6954,8.3419,-3.6162,-8.2499,5.4843,8.3603
22.514,3.6894,8.3491,-3.6097,-8.2577,5.4843,8.3603
22.534,3.6841,8.3556,-3.6032,-8.2655,5.4740,8.3728
22.556,3.6735,8.3684,-3.5967,-8.2733,5.4630,8.3861
22.578,3.6681,8.3748,-3.5895,-8.2805,5.4630,8.3861
22.598,3.6628,8.3812,-3.5797,-8.2921,5.4513,8.3989
22.620,3.6568,8.3883,-3.5731,-8.2999,5.4409,8.4113
22.642,3.6454,8.4018,-3.5665,-8.3076,5.4409,8.4113
22.662,3.6400,8.4082,-3.5600,-8.3142,5.4297,8.4245
22.684,3.6346,8.4145,-3.5533,-8.3218,5.4297,8.4245
22.706,3.6231,8.4279,-3.5467,-8.3294,5.4187,8.4365
22.726,3.6170,8.4349,-3.5400,-8.3370,5.4081,8.4487
22.748,3.6109,8.4420,-3.5333,-8.3446,5.4081,8.4487
22.770,3.6048,8.4490,-3.5230,-8.3564,5.3968,8.4616
22.790,3.5945,8.4606,-3.5163,-8.3639,5.3852,8.4750
22.812,3.5884,8.4675,-3.5095,-8.3713,5.3852,8.4750
22.834,3.5822,8.4744,-3.5027,-8.3788,5.3745,8.4870
22.854,3.5759,8.4813,-3.4959,-8.3861,5.3630,8.4996
22.876,3.5704,8.4874,-3.4873,-8.3945,5.3630,8.4996
22.898,3.5586,8.5002,-3.4771,-8.4053,5.3497,8.5132
22.918,3.5524,8.5069,-3.4703,-8.4124,5.3388,8.5248
22.940,3.5461,8.5136,-3.4634,-8.4196,5.3388,8.5248
22.962,3.5349,8.5254,-3.4552,-8.4272,5.3273,8.5369
22.982,3.5293,8.5313,-3.4483,-8.4342,5.3273,8.5369
23.004,3.5230,8.5379,-3.4414,-8.4412,5.3142,8.5495
23.026,3.5167,8.5444,-3.4345,-8.4482,5.3032,8.5608
23.048,3.5103,8.5509,-3.4275,-8.4551,5.3032,8.5608
23.068,3.4990,8.5625,-3.4188,-8.4624,5.2916,8.5726
23.090,3.4934,8.5682,-3.4084,-8.4727,5.2780,8.5848
23.112,3.4870,8.5747,-3.4014,-8.4796,5.2780,8.5848
23.132,3.4748,8.5868,-3.3944,-8.4864,5.2669,8.5959
23.154,3.4691,8.5925,-3.3874,-8.4933,5.2552,8.6075
23.176,3.4634,8.5982,-3.3793,-8.5004,5.2552,8.6075
23.196,3.4569,8.6046,-3.3723,-8.5072,5.2422,8.6195
23.218,3.4440,8.6172,-3.3652,-8.5140,5.2310,8.6304
23.240,3.4382,8.6228,-3.3546,-8.5240,5.2310,8.6304
23.260,3.4317,8.6291,-3.3475,-8.5307,5.2191,8.6419
23.282,3.4252,8.6354,-3.3389,-8.5385,5.2191,8.6419
23.304,3.4187,8.6417,-3.3318,-8.5452,5.2056,8.6545
23.324,3.4063,8.6535,-3.3247,-8.5519,5.1942,8.6653
23.346,3.3998,8.6597,-3.3176,-8.5586,5.1942,8.6653
23.368,3.3939,8.6652,-3.3112,-8.5645,5.1822,8.6766
23.388,3.3821,8.6763,-3.3040,-8.5710,5.1709,8.6872
23.410,3.3762,8.6818,-3.2932,-8.5809,5.1709,8.6872
23.432,3.3696,8.6880,-3.2859,-8.5875,5.1594,8.6978
23.452,3.3636,8.6935,-3.2787,-8.5940,5.1471,8.7090
23.474,3.3510,8.7051,-3.2697,-8.6036,5.1471,8.7090
23.496,3.3442,8.7113,-3.2623,-8.6102,5.1331,8.7234
23.516,3.3375,8.7175,-3.2550,-8.6168,5.1331,8.7234
23.538,3.3315,8.7230,-3.2476,-8.6234,5.1214,8.7340
23.560,3.3247,8.7292,-3.2366,-8.6332,5.1090,8.7452
23.580,3.3119,8.7408,-3.2274,-8.6407,5.1090,8.7452
23.602,3.3059,8.7463,-3.2200,-8.6473,5.0947,8.7575
23.624,3.2991,8.7525,-3.2126,-8.6539,5.0830,8.7681
23.644,3.2871,8.7635,-3.2052,-8.6605,5.0830,8.7681
23.666,3.2810,8.7690,-3.1968,-8.6677,5.0705,8.7794
23.688,3.2749,8.7746,-3.1894,-8.6743,5.0569,8.7913
23.708,3.2620,8.7863,-3.1819,-8.6809,5.0569,8.7913
23.730,3.2560,8.7919,-3.1707,-8.6909,5.0450,8.8020
23.752,3.2499,8.7974,-3.1632,-8.6975,5.0324,8.8133
23.772,3.2438,8.8030,-3.1540,-8.7063,5.0324,8.8133
23.794,3.2308,8.8147,-3.1465,-8.7129,5.0180,8.8269
23.816,3.2239,8.8209,-3.1389,-8.7196,5.0180,8.8269
23.836,3.2170,8.8271,-3.1313,-8.7262,5.0060,8.8376
23.858,3.2109,8.8327,-3.1237,-8.7328,4.9932,8.8489
23.880,3.1978,8.8444,-3.1121,-8.7428,4.9932,8.8489
23.900,3.1916,8.8499,-3.1045,-8.7494,4.9802,8.8604
23.922,3.1801,8.8602,-3.0969,-8.7560,4.9681,8.8710
23.944,3.1723,8.8670,-3.0892,-8.7625,4.9681,8.8710
23.964,3.1669,8.8718,-3.0801,-8.7705,4.9552,8.8822
23.986,3.1553,8.8820,-3.0724,-8.7771,4.9407,8.8949
24.008,3.1491,8.8875,-3.0648,-8.7836,4.9407,8.8949
24.028,3.1429,8.8929,-3.0571,-8.7902,4.9285,8.9055
24.050,3.1304,8.9038,-3.0456,-8.7999,4.9285,8.9055
24.072,3.1241,8.9092,-3.0387,-8.8054,4.9156,8.9166
24.092,3.1179,8.9146,-3.0310,-8.8119,4.9034,8.9267
24.114,3.1116,8.9200,-3.0234,-8.8183,4.9034,8.9267
24.136,3.0975,8.9322,-3.0157,-8.8248,4.8913,8.9371
24.156,3.0912,8.9375,-3.0080,-8.8312,4.8783,8.9482
24.178,3.0841,8.9436,-2.9989,-8.8383,4.8783,8.9482
24.200,3.0715,8.9543,-2.9874,-8.8480,4.8638,8.9600
24.220,3.0644,8.9603,-2.9797,-8.8544,4.8516,8.9704
24.242,3.0589,8.9650,-2.9720,-8.8608,4.8516,8.9704
24.264,3.0518,8.9710,-2.9624,-8.8676,4.8387,8.9813
24.284,3.0398,8.9809,-2.9547,-8.8740,4.8387,8.9813
24.306,3.0327,8.9869,-2.9469,-8.8803,4.8237,8.9927
24.328,3.0255,8.9928,-2.9391,-8.8867,4.8113,9.0030
24.348,3.0191,8.9981,-2.9274,-8.8961,4.8113,9.0030
24.370,3.0054,9.0092,-2.9165,-8.9032,4.7982,9.0138
24.392,2.9990,9.0145,-2.9086,-8.9095,4.7818,9.0254
24.412,2.9917,9.0203,-2.9007,-8.9158,4.7818,9.0254
24.434,2.9780,9.0314,-2.8928,-8.9220,4.7693,9.0356
24.456,2.9715,9.0366,-2.8849,-8.9282,4.7560,9.0462
24.476,2.9651,9.0418,-2.8747,-8.9355,4.7560,9.0462
24.498,2.9521,9.0522,-2.8668,-8.9417,4.7403,9.0580
24.520,2.9448,9.0580,-2.8548,-8.9510,4.7276,9.0681
24.540,2.9374,9.0638,-2.8468,-8.9572,4.7276,9.0681
24.562,2.9301,9.0696,-2.8388,-8.9633,4.7142,9.0786
24.584,2.9227,9.0753,-2.8288,-8.9716,4.7142,9.0786
24.604,2.9154,9.0811,-2.8207,-8.9778,4.6986,9.0914
24.626,2.9006,9.0926,-2.8127,-8.9839,4.6858,9.1014
24.648,2.8941,9.0977,-2.8046,-8.9900,4.6858,9.1014
24.668,2.8867,9.1034,-2.7965,-8.9962,4.6723,9.1118
24.690,2.8801,9.1085,-2.7836,-9.0053,4.6577,9.1223
24.712,2.8653,9.1199,-2.7754,-9.0113,4.6577,9.1223
24.732,2.8579,9.1255,-2.7673,-9.0174,4.6449,9.1322
24.754,2.8504,9.1312,-2.7592,-9.0234,4.6312,9.1425
24.776,2.8430,9.1369,-2.7481,-9.0325,4.6312,9.1425
24.796,2.8297,9.1469,-2.7399,-9.0385,4.6144,9.1561
