t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
6.146,3.1844,0.9096,1.3590,0.7802,-3.0581,-0.8964,1.1398,1.0903
6.166,3.1911,0.9156,1.3590,0.7802,-3.0637,-0.9023,1.2049,1.1691
6.186,3.1971,0.9210,1.3590,0.7802,-3.0694,-0.9082,1.2049,1.1691
6.206,3.2031,0.9264,1.3590,0.7802,-3.0882,-0.9184,1.2170,1.1768
6.226,3.2098,0.9324,1.3590,0.7802,-3.0970,-0.9274,1.2292,1.1845
6.246,3.2166,0.9384,1.3590,0.7802,-3.0999,-0.9304,1.2292,1.1845
6.266,3.2300,0.9505,1.3590,0.7802,-3.1057,-0.9363,1.2406,1.1917
6.286,3.2359,0.9559,1.3590,0.7802,-3.1114,-0.9423,1.2406,1.1917
6.306,3.2419,0.9612,1.3590,0.7802,-3.1315,-0.9535,1.2528,1.1994
6.326,3.2486,0.9673,1.3590,0.7802,-3.1405,-0.9626,1.2649,1.2071
6.346,3.2583,0.9760,1.4333,0.8189,-3.1435,-0.9656,1.2649,1.2071
6.366,3.2649,0.9821,1.4333,0.8189,-3.1494,-0.9716,1.2764,1.2144
6.386,3.2709,0.9874,1.4333,0.8189,-3.1554,-0.9776,1.2764,1.2144
6.406,3.2820,0.9976,1.4333,0.8189,-3.1715,-0.9889,1.2885,1.2221
6.426,3.2879,1.0029,1.4333,0.8189,-3.1776,-0.9950,1.3007,1.2298
6.446,3.2946,1.0090,1.4333,0.8189,-3.1837,-1.0011,1.3007,1.2298
6.466,3.3012,1.0151,1.4333,0.8189,-3.1897,-1.0072,1.3121,1.2370
6.486,3.3071,1.0205,1.4333,0.8189,-3.1958,-1.0133,1.3121,1.2370
6.506,3.3130,1.0259,1.4333,0.8189,-3.2181,-1.0268,1.3243,1.2447
6.526,3.3263,1.0381,1.4333,0.8189,-3.2244,-1.0330,1.3364,1.2524
6.546,3.3307,1.0422,1.4896,0.8184,-3.2339,-1.0423,1.3364,1.2524
6.566,3.3373,1.0483,1.4896,0.8184,-3.2370,-1.0453,1.3313,1.2252
6.586,3.3439,1.0544,1.4896,0.8184,-3.2433,-1.0515,1.3313,1.2252
6.606,3.3550,1.0646,1.4896,0.8184,-3.2707,-1.0607,1.3432,1.2324
6.626,3.3608,1.0700,1.4896,0.8184,-3.2774,-1.0669,1.3552,1.2396
6.646,3.3674,1.0762,1.4896,0.8184,-3.2874,-1.0762,1.3552,1.2396
6.666,3.3740,1.0823,1.4896,0.8184,-3.2907,-1.0793,1.3664,1.2464
6.686,3.3798,1.0878,1.4896,0.8184,-3.2973,-1.0855,1.3664,1.2464
6.706,3.3915,1.0987,1.4896,0.8184,-3.3209,-1.0983,1.3783,1.2536
6.726,3.3981,1.1049,1.4896,0.8184,-3.3244,-1.1014,1.3902,1.2608
6.746,3.4032,1.1096,1.5394,0.8565,-3.3313,-1.1076,1.3902,1.2608
6.766,3.4098,1.1158,1.5394,0.8565,-3.3383,-1.1138,1.4014,1.2676
6.786,3.4209,1.1260,1.5394,0.8565,-3.3488,-1.1231,1.4014,1.2676
6.806,3.4276,1.1322,1.5394,0.8565,-3.3505,-1.1269,1.4134,1.2748
6.826,3.4336,1.1376,1.5394,0.8565,-3.3540,-1.1300,1.4253,1.2820
6.846,3.4403,1.1438,1.5394,0.8565,-3.3610,-1.1361,1.4253,1.2820
6.866,3.4469,1.1499,1.5394,0.8565,-3.3680,-1.1423,1.4365,1.2888
6.886,3.4588,1.1609,1.5394,0.8565,-3.3750,-1.1485,1.4365,1.2888
6.906,3.4654,1.1671,1.5394,0.8565,-3.3864,-1.1633,1.4484,1.2960
6.926,3.4712,1.1726,1.5394,0.8565,-3.3934,-1.1697,1.4603,1.3032
6.946,3.4764,1.1774,1.5733,0.8672,-3.4038,-1.1793,1.4603,1.3032
6.966,3.4880,1.1884,1.5733,0.8672,-3.4073,-1.1824,1.4134,1.2853
6.986,3.4939,1.1940,1.5733,0.8672,-3.4142,-1.1888,1.4134,1.2853
7.006,3.4997,1.1995,1.5733,0.8672,-3.4278,-1.2051,1.4245,1.2921
7.026,3.5062,1.2058,1.5733,0.8672,-3.4347,-1.2117,1.4356,1.2990
7.046,3.5120,1.2113,1.5733,0.8672,-3.4417,-1.2183,1.4356,1.2990
7.066,3.5185,1.2176,1.5733,0.8672,-3.4521,-1.2282,1.4460,1.3054
7.086,3.5249,1.2238,1.5733,0.8672,-3.4555,-1.2315,1.4460,1.3054
7.106,3.5379,1.2364,1.5733,0.8672,-3.4633,-1.2393,1.4571,1.3123
7.126,3.5436,1.2419,1.5733,0.8672,-3.4702,-1.2460,1.4682,1.3191
7.146,3.5487,1.2468,1.6145,0.8755,-3.4806,-1.2560,1.4682,1.3191
7.166,3.5551,1.2531,1.6145,0.8755,-3.4841,-1.2594,1.4786,1.3256
7.186,3.5672,1.2650,1.6145,0.8755,-3.4910,-1.2661,1.4786,1.3256
7.206,3.5723,1.2699,1.6145,0.8755,-3.4977,-1.2743,1.4897,1.3324
7.226,3.5780,1.2755,1.6145,0.8755,-3.5046,-1.2810,1.5007,1.3393
7.246,3.5838,1.2811,1.6145,0.8755,-3.5116,-1.2878,1.5007,1.3393
7.266,3.5903,1.2873,1.6145,0.8755,-3.5186,-1.2945,1.5112,1.3457
7.286,3.6027,1.2993,1.6145,0.8755,-3.5256,-1.3013,1.5112,1.3457
7.306,3.6085,1.3049,1.6145,0.8755,-3.5324,-1.3090,1.5223,1.3526
7.326,3.6143,1.3106,1.6145,0.8755,-3.5429,-1.3194,1.5333,1.3594
7.346,3.6252,1.3214,1.6654,0.8897,-3.5464,-1.3229,1.5333,1.3594
7.366,3.6318,1.3279,1.6654,0.8897,-3.5534,-1.3299,1.5054,1.3215
7.386,3.6376,1.3337,1.6654,0.8897,-3.5604,-1.3370,1.5054,1.3215
7.406,3.6434,1.3396,1.6654,0.8897,-3.5719,-1.3484,1.5159,1.3278
7.426,3.6499,1.3462,1.6654,0.8897,-3.5789,-1.3557,1.5264,1.3340
7.446,3.6564,1.3529,1.6654,0.8897,-3.5860,-1.3630,1.5264,1.3340
7.466,3.6679,1.3647,1.6654,0.8897,-3.5930,-1.3704,1.5363,1.3398
7.486,3.6737,1.3707,1.6654,0.8897,-3.6001,-1.3778,1.5363,1.3398
7.506,3.6795,1.3767,1.6654,0.8897,-3.6091,-1.3861,1.5469,1.3460
7.526,3.6853,1.3826,1.6654,0.8897,-3.6162,-1.3934,1.5574,1.3522
7.546,3.6962,1.3935,1.7471,0.9467,-3.6233,-1.4007,1.5574,1.3522
7.566,3.7028,1.4000,1.7471,0.9467,-3.6305,-1.4080,1.5673,1.3581
7.586,3.7087,1.4057,1.7471,0.9467,-3.6376,-1.4151,1.5673,1.3581
7.606,3.7145,1.4114,1.7471,0.9467,-3.6490,-1.4258,1.5778,1.3643
7.626,3.7271,1.4235,1.7471,0.9467,-3.6563,-1.4330,1.5884,1.3705
7.646,3.7330,1.4291,1.7471,0.9467,-3.6673,-1.4436,1.5884,1.3705
7.666,3.7396,1.4354,1.7471,0.9467,-3.6709,-1.4472,1.5983,1.3764
7.686,3.7455,1.4410,1.7471,0.9467,-3.6783,-1.4542,1.5983,1.3764
7.706,3.7514,1.4466,1.7471,0.9467,-3.6885,-1.4674,1.6088,1.3826
7.726,3.7640,1.4585,1.7471,0.9467,-3.6959,-1.4746,1.6193,1.3888
7.746,3.7692,1.4633,1.8537,0.9616,-3.7070,-1.4853,1.6193,1.3888
7.766,3.7758,1.4695,1.8537,0.9616,-3.7107,-1.4889,1.6791,1.4153
7.786,3.7818,1.4751,1.8537,0.9616,-3.7181,-1.4960,1.6791,1.4153
7.806,3.7877,1.4806,1.8537,0.9616,-3.7263,-1.5033,1.6903,1.4218
7.826,3.8010,1.4931,1.8537,0.9616,-3.7336,-1.5104,1.7016,1.4283
7.846,3.8076,1.4993,1.8537,0.9616,-3.7410,-1.5175,1.7016,1.4283
7.866,3.8142,1.5055,1.8537,0.9616,-3.7483,-1.5247,1.7122,1.4344
7.886,3.8201,1.5110,1.8537,0.9616,-3.7594,-1.5354,1.7122,1.4344
7.906,3.8259,1.5166,1.8537,0.9616,-3.7672,-1.5443,1.7234,1.4409
7.926,3.8318,1.5221,1.8537,0.9616,-3.7745,-1.5515,1.7347,1.4474
7.946,3.8442,1.5339,1.8537,0.9616,-3.7818,-1.5588,1.7347,1.4474
7.966,3.8508,1.5401,1.8537,0.9616,-3.7891,-1.5661,1.7452,1.4536
7.986,3.8566,1.5457,1.8537,0.9616,-3.7965,-1.5734,1.7452,1.4536
8.006,3.8624,1.5512,1.8537,0.9616,-3.8058,-1.5822,1.7565,1.4601
8.026,3.8689,1.5575,1.8537,0.9616,-3.8131,-1.5895,1.7677,1.4666
8.046,3.8804,1.5687,1.8537,0.9616,-3.8203,-1.5969,1.7677,1.4666
8.066,3.8869,1.5749,1.8537,0.9616,-3.8277,-1.6044,1.7783,1.4727
8.086,3.8927,1.5805,1.8537,0.9616,-3.8350,-1.6119,1.7783,1.4727
8.106,3.8985,1.5860,1.8537,0.9616,-3.8417,-1.6189,1.7896,1.4792
8.126,3.9050,1.5923,1.8537,0.9616,-3.8490,-1.6264,1.8008,1.4857
8.146,3.9143,1.6013,1.9729,1.1637,-3.8598,-1.6376,1.8008,1.4857
8.166,3.9194,1.6061,1.9729,1.1637,-3.8634,-1.6413,1.7648,1.6247
8.186,3.9316,1.6179,1.9729,1.1637,-3.8707,-1.6488,1.7648,1.6247
8.206,3.9374,1.6235,1.9729,1.1637,-3.8796,-1.6588,1.7753,1.6331
8.226,3.9431,1.6290,1.9729,1.1637,-3.8868,-1.6664,1.7859,1.6416
8.246,3.9488,1.6346,1.9729,1.1637,-3.8940,-1.6740,1.7859,1.6416
8.266,3.9553,1.6408,1.9729,1.1637,-3.9012,-1.6815,1.7959,1.6495
8.286,3.9659,1.6513,1.9729,1.1637,-3.9083,-1.6892,1.7959,1.6495
8.306,3.9716,1.6570,1.9729,1.1637,-3.9154,-1.6974,1.8064,1.6580
8.326,3.9772,1.6626,1.9729,1.1637,-3.9224,-1.7051,1.8170,1.6664
8.346,3.9870,1.6726,2.0872,1.2527,-3.9294,-1.7129,1.8170,1.6664
8.366,3.9933,1.6791,2.0872,1.2527,-3.9364,-1.7207,1.8269,1.6743
8.386,3.9981,1.6841,2.0872,1.2527,-3.9433,-1.7285,1.8269,1.6743
8.406,4.0036,1.6899,2.0872,1.2527,-3.9470,-1.7350,1.8375,1.6828
8.426,4.0153,1.7023,2.0872,1.2527,-3.9537,-1.7429,1.8481,1.6912
8.446,4.0213,1.7089,2.0872,1.2527,-3.9604,-1.7509,1.8481,1.6912
8.466,4.0274,1.7156,2.0872,1.2527,-3.9669,-1.7589,1.8580,1.6992
8.486,4.0327,1.7215,2.0872,1.2527,-3.9734,-1.7670,1.8580,1.6992
8.506,4.0380,1.7274,2.0872,1.2527,-3.9831,-1.7779,1.8686,1.7076
8.526,4.0492,1.7401,2.0872,1.2527,-3.9896,-1.7861,1.8792,1.7160
8.546,4.0538,1.7453,2.1697,1.2938,-3.9961,-1.7942,1.8792,1.7160
8.566,4.0597,1.7521,2.1697,1.2938,-4.0025,-1.8024,1.9238,1.7912
8.586,4.0649,1.7581,2.1697,1.2938,-4.0089,-1.8107,1.9238,1.7912
8.606,4.0752,1.7701,2.1697,1.2938,-4.0174,-1.8194,1.9349,1.8006
8.626,4.0803,1.7761,2.1697,1.2938,-4.0205,-1.8234,1.9459,1.8100
8.646,4.0860,1.7829,2.1697,1.2938,-4.0267,-1.8316,1.9459,1.8100
8.666,4.0917,1.7899,2.1697,1.2938,-4.0328,-1.8399,1.9564,1.8189
8.686,4.0966,1.7961,2.1697,1.2938,-4.0388,-1.8484,1.9564,1.8189
8.706,4.1015,1.8024,2.1697,1.2938,-4.0451,-1.8539,1.9674,1.8283
8.726,4.1116,1.8160,2.1697,1.2938,-4.0510,-1.8625,1.9785,1.8377
8.746,4.1158,1.8216,2.2034,1.2743,-4.0567,-1.8711,1.9785,1.8377
8.766,4.1199,1.8273,2.2034,1.2743,-4.0625,-1.8797,1.9889,1.8466
8.786,4.1294,1.8402,2.2034,1.2743,-4.0682,-1.8883,1.9889,1.8466
8.806,4.1341,1.8466,2.2034,1.2743,-4.0740,-1.8982,2.0000,1.8560
8.826,4.1395,1.8539,2.2034,1.2743,-4.0797,-1.9069,2.0111,1.8654
8.846,4.1448,1.8611,2.2034,1.2743,-4.0882,-1.9198,2.0111,1.8654
8.866,4.1501,1.8683,2.2034,1.2743,-4.0911,-1.9241,2.0215,1.8743
8.886,4.1596,1.8812,2.2034,1.2743,-4.0968,-1.9328,2.0215,1.8743
8.906,4.1643,1.8876,2.2034,1.2743,-4.1066,-1.9427,2.0326,1.8837
8.926,4.1696,1.8949,2.2034,1.2743,-4.1094,-1.9470,2.0437,1.8931
8.946,4.1743,1.9013,2.2513,1.2805,-4.1179,-1.9599,2.0437,1.8931
8.966,4.1784,1.9069,2.2513,1.2805,-4.1207,-1.9641,2.0098,1.8039
8.986,4.1884,1.9206,2.2513,1.2805,-4.1291,-1.9770,2.0098,1.8039
9.006,4.1930,1.9271,2.2513,1.2805,-4.1355,-1.9770,2.0202,1.8119
9.026,4.1975,1.9336,2.2513,1.2805,-4.1411,-1.9856,2.0307,1.8199
9.046,4.2026,1.9410,2.2513,1.2805,-4.1466,-1.9941,2.0307,1.8199
9.066,4.2110,1.9533,2.2513,1.2805,-4.1520,-2.0027,2.0405,1.8274
9.086,4.2154,1.9599,2.2513,1.2805,-4.1574,-2.0113,2.0405,1.8274
9.106,4.2198,1.9665,2.2513,1.2805,-4.1667,-2.0076,2.0509,1.8354
9.126,4.2275,1.9781,2.2513,1.2805,-4.1720,-2.0159,2.0613,1.8434
9.146,4.2307,1.9831,2.3140,1.3129,-4.1773,-2.0243,2.0613,1.8434
9.166,4.2378,1.9939,2.3140,1.3129,-4.1826,-2.0326,2.0711,1.8509
9.186,4.2415,1.9997,2.3140,1.3129,-4.1879,-2.0410,2.0711,1.8509
9.206,4.2458,2.0064,2.3140,1.3129,-4.1949,-2.0461,2.0816,1.8589
9.226,4.2506,2.0139,2.3140,1.3129,-4.2028,-2.0585,2.0920,1.8668
9.246,4.2602,2.0290,2.3140,1.3129,-4.2054,-2.0627,2.0920,1.8668
9.266,4.2644,2.0358,2.3140,1.3129,-4.2105,-2.0710,2.1018,1.8744
9.286,4.2691,2.0434,2.3140,1.3129,-4.2157,-2.0793,2.1018,1.8744
9.306,4.2733,2.0501,2.3140,1.3129,-4.2215,-2.0854,2.1122,1.8824
9.326,4.2780,2.0577,2.3140,1.3129,-4.2266,-2.0937,2.1227,1.8903
9.346,4.2838,2.0670,2.3463,1.2998,-4.2316,-2.1019,2.1227,1.8903
9.366,4.2874,2.0729,2.3463,1.2998,-4.2367,-2.1101,2.1024,1.8436
9.386,4.2962,2.0873,2.3463,1.2998,-4.2442,-2.1225,2.1024,1.8436
9.406,4.3003,2.0940,2.3463,1.2998,-4.2469,-2.1227,2.1124,1.8508
9.426,4.3045,2.1008,2.3463,1.2998,-4.2518,-2.1309,2.1224,1.8580
9.446,4.3091,2.1084,2.3463,1.2998,-4.2568,-2.1390,2.1224,1.8580
9.466,4.3138,2.1160,2.3463,1.2998,-4.2617,-2.1471,2.1318,1.8648
9.486,4.3215,2.1286,2.3463,1.2998,-4.2667,-2.1552,2.1318,1.8648
9.506,4.3262,2.1362,2.3463,1.2998,-4.2736,-2.1631,2.1418,1.8720
9.526,4.3303,2.1429,2.3463,1.2998,-4.2811,-2.1752,2.1518,1.8792
9.546,4.3376,2.1547,2.3789,1.3299,-4.2836,-2.1792,2.1518,1.8792
9.566,4.3423,2.1623,2.3789,1.3299,-4.2886,-2.1873,2.1612,1.8859
9.586,4.3464,2.1691,2.3789,1.3299,-4.2936,-2.1953,2.1612,1.8859
9.606,4.3506,2.1758,2.3789,1.3299,-4.3003,-2.2011,2.1712,1.8931
9.626,4.3547,2.1826,2.3789,1.3299,-4.3028,-2.2050,2.1812,1.9003
9.646,4.3630,2.1961,2.3789,1.3299,-4.3078,-2.2129,2.1812,1.9003
9.666,4.3677,2.2037,2.3789,1.3299,-4.3128,-2.2208,2.1906,1.9071
9.686,4.3718,2.2105,2.3789,1.3299,-4.3178,-2.2286,2.1906,1.9071
9.706,4.3758,2.2173,2.3789,1.3299,-4.3239,-2.2399,2.2006,1.9143
9.726,4.3839,2.2309,2.3789,1.3299,-4.3288,-2.2479,2.2106,1.9215
9.746,4.3875,2.2368,2.4230,1.3430,-4.3336,-2.2558,2.2106,1.9215
9.766,4.3920,2.2445,2.4230,1.3430,-4.3385,-2.2638,2.1747,1.9008
9.786,4.3959,2.2514,2.4230,1.3430,-4.3433,-2.2717,2.1747,1.9008
9.806,4.4038,2.2651,2.4230,1.3430,-4.3486,-2.2804,2.1840,1.9076
9.826,4.4078,2.2720,2.4230,1.3430,-4.3534,-2.2884,2.1933,1.9144
9.846,4.4122,2.2797,2.4230,1.3430,-4.3582,-2.2963,2.1933,1.9144
9.866,4.4165,2.2875,2.4230,1.3430,-4.3629,-2.3043,2.2021,1.9208
9.886,4.4209,2.2952,2.4230,1.3430,-4.3676,-2.3122,2.2021,1.9208
9.906,4.4248,2.3021,2.4230,1.3430,-4.3728,-2.3263,2.2114,1.9276
9.926,4.4334,2.3176,2.4230,1.3430,-4.3775,-2.3343,2.2208,1.9344
9.946,4.4363,2.3228,2.4725,1.3867,-4.3822,-2.3423,2.2208,1.9344
9.966,4.4401,2.3297,2.4725,1.3867,-4.3869,-2.3503,2.2295,1.9408
9.986,4.4477,2.3435,2.4725,1.3867,-4.3916,-2.3583,2.2295,1.9408
10.006,4.4520,2.3513,2.4725,1.3867,-4.3993,-2.3696,2.2389,1.9476
10.026,4.4558,2.3582,2.4725,1.3867,-4.4016,-2.3736,2.2482,1.9544
10.046,4.4600,2.3659,2.4725,1.3867,-4.4062,-2.3815,2.2482,1.9544
10.066,4.4643,2.3737,2.4725,1.3867,-4.4108,-2.3895,2.2570,1.9608
10.086,4.4680,2.3806,2.4725,1.3867,-4.4154,-2.3974,2.2570,1.9608
10.106,4.4760,2.3953,2.4725,1.3867,-4.4213,-2.4073,2.2663,1.9676
10.126,4.4802,2.4030,2.4725,1.3867,-4.4259,-2.4153,2.2756,1.9744
10.146,4.4835,2.4091,2.5043,1.4156,-4.4305,-2.4233,2.2756,1.9744
10.166,4.4877,2.4169,2.5043,1.4156,-4.4351,-2.4313,2.2458,1.9855
10.186,4.4914,2.4238,2.5043,1.4156,-4.4396,-2.4393,2.2458,1.9855
10.206,4.4988,2.4376,2.5043,1.4156,-4.4448,-2.4470,2.2546,1.9924
10.226,4.5029,2.4454,2.5043,1.4156,-4.4494,-2.4550,2.2633,1.9993
10.246,4.5069,2.4533,2.5043,1.4156,-4.4560,-2.4670,2.2633,1.9993
10.266,4.5109,2.4611,2.5043,1.4156,-4.4582,-2.4710,2.2716,2.0057
10.286,4.5144,2.4681,2.5043,1.4156,-4.4625,-2.4791,2.2716,2.0057
10.306,4.5178,2.4751,2.5043,1.4156,-4.4672,-2.4870,2.2804,2.0126
10.326,4.5255,2.4908,2.5043,1.4156,-4.4715,-2.4951,2.2891,2.0195
10.346,4.5289,2.4978,2.5313,1.4451,-4.4757,-2.5030,2.2891,2.0195
10.366,4.5327,2.5056,2.5313,1.4451,-4.4799,-2.5110,2.2974,2.0259
10.386,4.5361,2.5126,2.5313,1.4451,-4.4841,-2.5190,2.2974,2.0259
10.406,4.5394,2.5196,2.5313,1.4451,-4.4845,-2.5296,2.3061,2.0328
10.426,4.5431,2.5274,2.5313,1.4451,-4.4885,-2.5376,2.3149,2.0397
10.446,4.5506,2.5431,2.5313,1.4451,-4.4925,-2.5457,2.3149,2.0397
10.466,4.5540,2.5501,2.5313,1.4451,-4.4966,-2.5537,2.3232,2.0461
10.486,4.5578,2.5579,2.5313,1.4451,-4.5006,-2.5618,2.3232,2.0461
10.506,4.5611,2.5648,2.5313,1.4451,-4.5036,-2.5742,2.3319,2.0530
10.526,4.5644,2.5718,2.5313,1.4451,-4.5096,-2.5864,2.3407,2.0599
10.546,4.5698,2.5831,2.5313,1.4451,-4.5115,-2.5905,2.3407,2.0599
10.566,4.5723,2.5884,2.6169,1.6221,-4.5174,-2.6027,2.3256,2.1971
10.586,4.5792,2.6032,2.6169,1.6221,-4.5213,-2.6108,2.3256,2.1971
10.606,4.5825,2.6101,2.6169,1.6221,-4.5267,-2.6170,2.3340,2.2059
10.626,4.5857,2.6171,2.6169,1.6221,-4.5306,-2.6252,2.3424,2.2147
10.646,4.5893,2.6250,2.6169,1.6221,-4.5364,-2.6375,2.3424,2.2147
10.666,4.5929,2.6329,2.6169,1.6221,-4.5383,-2.6416,2.3503,2.2229
10.686,4.5993,2.6469,2.6169,1.6221,-4.5441,-2.6539,2.3503,2.2229
10.706,4.6024,2.6539,2.6169,1.6221,-4.5495,-2.6633,2.3588,2.2317
10.726,4.6060,2.6618,2.6169,1.6221,-4.5533,-2.6717,2.3672,2.2405
10.746,4.6111,2.6732,2.6169,1.6221,-4.5590,-2.6842,2.3672,2.2405
10.766,4.6139,2.6793,2.6656,1.6927,-4.5609,-2.6884,2.3751,2.2488
10.786,4.6170,2.6863,2.6656,1.6927,-4.5666,-2.7009,2.3751,2.2488
10.806,4.6202,2.6933,2.6656,1.6927,-4.5701,-2.7042,2.3835,2.2576
10.826,4.6270,2.7082,2.6656,1.6927,-4.5740,-2.7125,2.3920,2.2664
10.846,4.6294,2.7134,2.6656,1.6927,-4.5798,-2.7251,2.3920,2.2664
10.866,4.6343,2.7239,2.6656,1.6927,-4.5818,-2.7292,2.3999,2.2746
10.886,4.6396,2.7353,2.6656,1.6927,-4.5858,-2.7376,2.3999,2.2746
10.906,4.6421,2.7405,2.6656,1.6927,-4.5907,-2.7493,2.4083,2.2834
10.926,4.6479,2.7527,2.6656,1.6927,-4.5947,-2.7577,2.4167,2.2922
10.946,4.6516,2.7605,2.6656,1.6927,-4.6006,-2.7704,2.4167,2.2922
10.966,4.6550,2.7675,2.6656,1.6927,-4.6026,-2.7746,2.4247,2.3005
10.986,4.6583,2.7745,2.6656,1.6927,-4.6066,-2.7831,2.4247,2.3005
11.006,4.6646,2.7877,2.6656,1.6927,-4.6074,-2.7980,2.4331,2.3093
11.026,4.6663,2.7912,2.7341,1.8176,-4.6114,-2.8066,2.4185,2.3987
11.046,4.6696,2.7982,2.7341,1.8176,-4.6153,-2.8153,2.4185,2.3987
11.066,4.6768,2.8131,2.7341,1.8176,-4.6193,-2.8239,2.4261,2.4080
11.086,4.6801,2.8201,2.7341,1.8176,-4.6232,-2.8325,2.4261,2.4080
11.106,4.6835,2.8271,2.7341,1.8176,-4.6297,-2.8411,2.4342,2.4180
11.126,4.6868,2.8341,2.7341,1.8176,-4.6337,-2.8498,2.4423,2.4280
11.146,4.6935,2.8482,2.7341,1.8176,-4.6377,-2.8584,2.4423,2.4280
11.166,4.6968,2.8552,2.7341,1.8176,-4.6417,-2.8671,2.4499,2.4374
11.186,4.6998,2.8613,2.7341,1.8176,-4.6456,-2.8757,2.4499,2.4374
11.206,4.7060,2.8745,2.7341,1.8176,-4.6499,-2.8837,2.4580,2.4473
11.226,4.7081,2.8789,2.7597,1.8470,-4.6538,-2.8923,2.4661,2.4573
11.246,4.7118,2.8869,2.7597,1.8470,-4.6577,-2.9010,2.4661,2.4573
11.266,4.7154,2.8949,2.7597,1.8470,-4.6616,-2.9098,2.4737,2.4667
11.286,4.7223,2.9100,2.7597,1.8470,-4.6655,-2.9185,2.4737,2.4667
11.306,4.7254,2.9171,2.7597,1.8470,-4.6704,-2.9289,2.4818,2.4767
11.326,4.7286,2.9242,2.7597,1.8470,-4.6741,-2.9376,2.4898,2.4866
11.346,4.7321,2.9322,2.7597,1.8470,-4.6797,-2.9507,2.4898,2.4866
11.366,4.7355,2.9402,2.7597,1.8470,-4.6816,-2.9550,2.4975,2.4960
11.386,4.7416,2.9543,2.7597,1.8470,-4.6870,-2.9681,2.4975,2.4960
11.406,4.7446,2.9614,2.7597,1.8470,-4.6888,-2.9752,2.5055,2.5060
11.426,4.7469,2.9667,2.7799,1.8666,-4.6924,-2.9840,2.4591,2.4576
11.446,4.7532,2.9817,2.7799,1.8666,-4.6959,-2.9928,2.4591,2.4576
11.466,4.7561,2.9888,2.7799,1.8666,-4.6995,-3.0015,2.4660,2.4662
11.486,4.7591,2.9959,2.7799,1.8666,-4.7030,-3.0103,2.4660,2.4662
11.506,4.7616,3.0021,2.7799,1.8666,-4.7074,-3.0206,2.4733,2.4753
11.526,4.7675,3.0162,2.7799,1.8666,-4.7109,-3.0294,2.4806,2.4844
11.546,4.7707,3.0241,2.7799,1.8666,-4.7161,-3.0426,2.4806,2.4844
11.566,4.7736,3.0312,2.7799,1.8666,-4.7179,-3.0470,2.4875,2.4930
11.586,4.7765,3.0383,2.7799,1.8666,-4.7213,-3.0558,2.4875,2.4930
11.606,4.7819,3.0515,2.8005,1.8626,-4.7254,-3.0687,2.4947,2.5021
11.626,4.7844,3.0577,2.8005,1.8626,-4.7289,-3.0776,2.5020,2.5112
11.646,4.7876,3.0656,2.8005,1.8626,-4.7341,-3.0909,2.5020,2.5112
11.666,4.7907,3.0736,2.8005,1.8626,-4.7358,-3.0954,2.5089,2.5198
11.686,4.7939,3.0816,2.8005,1.8626,-4.7392,-3.1043,2.5089,2.5198
11.706,4.7996,3.0957,2.8005,1.8626,-4.7405,-3.1151,2.5162,2.5289
11.726,4.8027,3.1037,2.8005,1.8626,-4.7438,-3.1241,2.5235,2.5381
11.746,4.8059,3.1116,2.8005,1.8626,-4.7489,-3.1375,2.5235,2.5381
11.766,4.8090,3.1196,2.8005,1.8626,-4.7506,-3.1420,2.5304,2.5466
11.786,4.8118,3.1267,2.8005,1.8626,-4.7539,-3.1509,2.5304,2.5466
11.806,4.8173,3.1408,2.8225,1.8618,-4.7572,-3.1623,2.5377,2.5558
11.826,4.8201,3.1479,2.8225,1.8618,-4.7605,-3.1713,2.5044,2.4654
11.846,4.8232,3.1559,2.8225,1.8618,-4.7638,-3.1803,2.5044,2.4654
11.866,4.8264,3.1638,2.8225,1.8618,-4.7672,-3.1893,2.5107,2.4726
11.886,4.8292,3.1709,2.8225,1.8618,-4.7706,-3.1983,2.5107,2.4726
11.906,4.8346,3.1841,2.8225,1.8618,-4.7730,-3.2109,2.5174,2.4803
11.926,4.8378,3.1920,2.8225,1.8618,-4.7764,-3.2199,2.5241,2.4880
11.946,4.8410,3.2000,2.8225,1.8618,-4.7814,-3.2335,2.5241,2.4880
11.966,4.8443,3.2079,2.8225,1.8618,-4.7848,-3.2425,2.5304,2.4952
11.986,4.8472,3.2149,2.8225,1.8618,-4.7865,-3.2471,2.5304,2.4952
12.006,4.8522,3.2273,2.8389,1.8748,-4.7881,-3.2551,2.5371,2.5029
12.026,4.8551,3.2343,2.8389,1.8748,-4.7915,-3.2641,2.5438,2.5106
12.046,4.8580,3.2414,2.8389,1.8748,-4.7949,-3.2731,2.5438,2.5106
12.066,4.8612,3.2494,2.8389,1.8748,-4.7983,-3.2822,2.5501,2.5178
12.086,4.8669,3.2637,2.8389,1.8748,-4.8016,-3.2914,2.5501,2.5178
12.106,4.8697,3.2708,2.8389,1.8748,-4.8046,-3.3046,2.5569,2.5255
12.126,4.8725,3.2780,2.8389,1.8748,-4.8063,-3.3091,2.5636,2.5332
12.146,4.8757,3.2861,2.8389,1.8748,-4.8112,-3.3229,2.5636,2.5332
12.166,4.8788,3.2942,2.8389,1.8748,-4.8128,-3.3275,2.5699,2.5404
12.186,4.8847,3.3095,2.8389,1.8748,-4.8160,-3.3367,2.5699,2.5404
