t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
16.482,5.0062,5.4347,-4.9175,-5.3424,7.1894,5.3468
16.504,5.0053,5.4436,-4.9154,-5.3567,7.1875,5.3620
16.524,5.0033,5.4615,-4.9141,-5.3662,7.1875,5.3620
16.546,5.0023,5.4704,-4.9146,-5.3797,7.1853,5.3782
16.568,5.0013,5.4794,-4.9132,-5.3893,7.1853,5.3782
16.588,5.0002,5.4884,-4.9118,-5.3989,7.1852,5.3985
16.610,4.9992,5.4973,-4.9103,-5.4085,7.1832,5.4140
16.632,4.9970,5.5153,-4.9088,-5.4181,7.1832,5.4140
16.652,4.9959,5.5242,-4.9083,-5.4284,7.1808,5.4302
16.674,4.9947,5.5332,-4.9059,-5.4429,7.1794,5.4473
16.696,4.9936,5.5422,-4.9044,-5.4525,7.1794,5.4473
16.716,4.9924,5.5512,-4.9027,-5.4622,7.1771,5.4628
16.738,4.9912,5.5602,-4.9011,-5.4718,7.1745,5.4792
16.760,4.9888,5.5782,-4.9003,-5.4799,7.1745,5.4792
16.780,4.9875,5.5872,-4.8986,-5.4895,7.1728,5.4940
16.802,4.9862,5.5962,-4.8969,-5.4992,7.1728,5.4940
16.824,4.9849,5.6052,-4.8942,-5.5137,7.1703,5.5095
16.844,4.9836,5.6143,-4.8938,-5.5230,7.1674,5.5260
16.866,4.9809,5.6323,-4.8920,-5.5326,7.1674,5.5260
16.888,4.9795,5.6413,-4.8902,-5.5422,7.1660,5.5421
16.908,4.9780,5.6502,-4.8883,-5.5518,7.1633,5.5574
16.930,4.9766,5.6592,-4.8864,-5.5613,7.1633,5.5574
16.952,4.9751,5.6680,-4.8859,-5.5750,7.1602,5.5736
16.972,4.9736,5.6769,-4.8838,-5.5846,7.1586,5.5942
16.994,4.9705,5.6946,-4.8807,-5.5988,7.1586,5.5942
17.016,4.9689,5.7034,-4.8786,-5.6083,7.1555,5.6095
17.036,4.9673,5.7122,-4.8764,-5.6177,7.1555,5.6095
17.058,4.9657,5.7210,-4.8763,-5.6260,7.1519,5.6255
17.080,4.9640,5.7297,-4.8741,-5.6354,7.1506,5.6404
17.100,4.9606,5.7472,-4.8719,-5.6448,7.1506,5.6404
17.122,4.9589,5.7560,-4.8697,-5.6542,7.1472,5.6554
17.144,4.9572,5.7647,-4.8682,-5.6681,7.1435,5.6714
17.164,4.9554,5.7735,-4.8659,-5.6775,7.1435,5.6714
17.186,4.9536,5.7822,-4.8637,-5.6868,7.1419,5.6872
17.208,4.9500,5.7996,-4.8614,-5.6961,7.1385,5.7022
17.228,4.9482,5.8084,-4.8591,-5.7055,7.1385,5.7022
17.250,4.9464,5.8171,-4.8586,-5.7157,7.1346,5.7181
17.272,4.9445,5.8259,-4.8563,-5.7251,7.1329,5.7350
17.292,4.9427,5.8347,-4.8540,-5.7345,7.1329,5.7350
17.314,4.9408,5.8435,-4.8505,-5.7486,7.1294,5.7501
17.336,4.9370,5.8612,-4.8481,-5.7580,7.1294,5.7501
17.356,4.9351,5.8700,-4.8472,-5.7673,7.1255,5.7661
17.378,4.9332,5.8789,-4.8449,-5.7768,7.1232,5.7821
17.400,4.9312,5.8877,-4.8425,-5.7862,7.1232,5.7821
17.420,4.9293,5.8966,-4.8400,-5.7956,7.1196,5.7972
17.442,4.9253,5.9143,-4.8376,-5.8051,7.1156,5.8133
17.464,4.9233,5.9232,-4.8351,-5.8188,7.1156,5.8133
17.484,4.9213,5.9320,-4.8326,-5.8282,7.1129,5.8290
17.506,4.9192,5.9409,-4.8300,-5.8376,7.1091,5.8440
17.528,4.9172,5.9497,-4.8275,-5.8469,7.1091,5.8440
17.548,4.9151,5.9585,-4.8257,-5.8552,7.1048,5.8599
17.570,4.9108,5.9760,-4.8231,-5.8645,7.1048,5.8599
17.592,4.9086,5.9848,-4.8204,-5.8737,7.1014,5.8747
17.612,4.9065,5.9937,-4.8177,-5.8831,7.0974,5.8896
17.634,4.9043,6.0025,-4.8137,-5.8970,7.0974,5.8896
17.656,4.9021,6.0113,-4.8124,-5.9134,7.0929,5.9056
17.676,4.8976,6.0290,-4.8096,-5.9228,7.0901,5.9288
17.698,4.8953,6.0378,-4.8068,-5.9323,7.0901,5.9288
17.720,4.8930,6.0467,-4.8040,-5.9417,7.0858,5.9439
17.742,4.8907,6.0555,-4.8012,-5.9512,7.0811,5.9598
17.762,4.8884,6.0644,-4.8002,-5.9614,7.0811,5.9598
17.784,4.8837,6.0821,-4.7960,-5.9756,7.0784,5.9768
17.806,4.8813,6.0909,-4.7931,-5.9851,7.0741,5.9920
17.826,4.8790,6.0998,-4.7902,-5.9946,7.0741,5.9920
17.848,4.8765,6.1086,-4.7887,-6.0058,7.0693,6.0081
17.870,4.8741,6.1175,-4.7858,-6.0153,7.0693,6.0081
17.890,4.8717,6.1263,-4.7829,-6.0248,7.0661,6.0262
17.912,4.8668,6.1440,-4.7800,-6.0343,7.0616,6.0414
17.934,4.8643,6.1528,-4.7755,-6.0486,7.0616,6.0414
17.954,4.8619,6.1616,-4.7738,-6.0580,7.0567,6.0575
17.976,4.8593,6.1705,-4.7708,-6.0675,7.0531,6.0737
17.998,4.8568,6.1793,-4.7678,-6.0770,7.0531,6.0737
18.018,4.8517,6.1969,-4.7648,-6.0864,7.0485,6.0889
18.040,4.8492,6.2057,-4.7618,-6.0959,7.0435,6.1051
18.062,4.8466,6.2145,-4.7605,-6.1032,7.0435,6.1051
18.082,4.8439,6.2233,-4.7574,-6.1126,7.0403,6.1189
18.104,4.8413,6.2321,-4.7527,-6.1267,7.0356,6.1340
18.126,4.8360,6.2497,-4.7496,-6.1360,7.0356,6.1340
18.146,4.8333,6.2585,-4.7467,-6.1476,7.0304,6.1501
18.168,4.8306,6.2673,-4.7435,-6.1570,7.0304,6.1501
18.190,4.8279,6.2760,-4.7402,-6.1664,7.0254,6.1683
18.210,4.8252,6.2848,-4.7370,-6.1758,7.0204,6.1834
18.232,4.8224,6.2936,-4.7337,-6.1851,7.0204,6.1834
18.254,4.8169,6.3111,-4.7296,-6.1990,7.0150,6.1993
18.274,4.8141,6.3199,-4.7263,-6.2084,7.0104,6.2152
18.296,4.8113,6.3286,-4.7229,-6.2177,7.0104,6.2152
18.318,4.8084,6.3374,-4.7196,-6.2271,7.0053,6.2302
18.338,4.8056,6.3461,-4.7162,-6.2364,6.9997,6.2461
18.360,4.7998,6.3636,-4.7118,-6.2467,6.9997,6.2461
18.382,4.7970,6.3723,-4.7084,-6.2561,6.9931,6.2631
18.402,4.7940,6.3810,-4.7049,-6.2654,6.9931,6.2631
18.424,4.7911,6.3897,-4.6996,-6.2794,6.9878,6.2781
18.446,4.7882,6.3984,-4.6963,-6.2907,6.9820,6.2940
18.466,4.7852,6.4071,-4.6928,-6.3001,6.9820,6.2940
18.488,4.7792,6.4245,-4.6892,-6.3095,6.9764,6.3121
18.510,4.7762,6.4332,-4.6857,-6.3188,6.9709,6.3271
18.530,4.7732,6.4419,-4.6821,-6.3282,6.9709,6.3271
18.552,4.7702,6.4506,-4.6776,-6.3380,6.9650,6.3430
18.574,4.7672,6.4594,-4.6723,-6.3521,6.9582,6.3595
18.594,4.7611,6.4768,-4.6687,-6.3615,6.9582,6.3595
18.616,4.7581,6.4855,-4.6651,-6.3709,6.9527,6.3746
18.638,4.7551,6.4943,-4.6615,-6.3803,6.9468,6.3907
18.658,4.7520,6.5030,-4.6573,-6.3948,6.9468,6.3907
18.680,4.7490,6.5117,-4.6537,-6.4044,6.9403,6.4121
18.702,4.7428,6.5292,-4.6500,-6.4139,6.9403,6.4121
18.722,4.7397,6.5379,-4.6463,-6.4234,6.9347,6.4274
18.744,4.7367,6.5466,-4.6409,-6.4371,6.9286,6.4435
18.766,4.7335,6.5554,-4.6371,-6.4466,6.9286,6.4435
18.786,4.7304,6.5641,-4.6334,-6.4561,6.9226,6.4592
18.808,4.7273,6.5728,-4.6297,-6.4656,6.9168,6.4744
18.830,4.7210,6.5902,-4.6259,-6.4751,6.9168,6.4744
18.850,4.7178,6.5989,-4.6221,-6.4838,6.9106,6.4907
18.872,4.7147,6.6077,-4.6183,-6.4933,6.9043,6.5061
18.894,4.7115,6.6164,-4.6126,-6.5075,6.9043,6.5061
18.914,4.7083,6.6251,-4.6088,-6.5170,6.8984,6.5213
18.936,4.7018,6.6424,-4.6049,-6.5264,6.8984,6.5213
18.958,4.6986,6.6511,-4.6030,-6.5345,6.8921,6.5375
18.978,4.6953,6.6598,-4.5992,-6.5439,6.8878,6.5522
19.000,4.6920,6.6685,-4.5955,-6.5534,6.8878,6.5522
19.022,4.6887,6.6772,-4.5917,-6.5628,6.8820,6.5674
19.042,4.6854,6.6858,-4.5879,-6.5723,6.8757,6.5836
19.064,4.6788,6.7032,-4.5810,-6.5850,6.8757,6.5836
19.086,4.6754,6.7118,-4.5771,-6.5944,6.8682,6.5982
19.106,4.6721,6.7205,-4.5732,-6.6038,6.8622,6.6134
19.128,4.6687,6.7291,-4.5693,-6.6132,6.8622,6.6134
19.150,4.6653,6.7377,-4.5639,-6.6221,6.8558,6.6294
19.170,4.6585,6.7550,-4.5600,-6.6315,6.8558,6.6294
19.192,4.6551,6.7636,-4.5560,-6.6408,6.8478,6.6450
19.214,4.6517,6.7723,-4.5500,-6.6549,6.8416,6.6601
19.234,4.6482,6.7809,-4.5460,-6.6642,6.8416,6.6601
19.256,4.6448,6.7895,-4.5400,-6.6732,6.8351,6.6761
19.278,4.6378,6.8067,-4.5359,-6.6825,6.8264,6.6917
19.298,4.6343,6.8153,-4.5318,-6.6918,6.8264,6.6917
19.320,4.6308,6.8239,-4.5277,-6.7011,6.8201,6.7067
19.342,4.6273,6.8325,-4.5236,-6.7104,6.8133,6.7226
19.362,4.6237,6.8410,-4.5194,-6.7149,6.8133,6.7226
19.384,4.6202,6.8496,-4.5132,-6.7287,6.8064,6.7335
19.406,4.6130,6.8667,-4.5090,-6.7379,6.7999,6.7483
19.426,4.6094,6.8753,-4.5048,-6.7470,6.7999,6.7483
19.448,4.6058,6.8838,-4.4996,-6.7557,6.7930,6.7641
19.470,4.6022,6.8924,-4.4954,-6.7648,6.7930,6.7641
19.490,4.5985,6.9009,-4.4911,-6.7739,6.7850,6.7792
19.512,4.5912,6.9180,-4.4869,-6.7831,6.7784,6.7939
19.534,4.5875,6.9265,-4.4805,-6.7967,6.7784,6.7939
19.554,4.5838,6.9350,-4.4744,-6.8033,6.7714,6.8095
19.576,4.5801,6.9435,-4.4700,-6.8124,6.7624,6.8225
19.598,4.5764,6.9520,-4.4656,-6.8214,6.7624,6.8225
19.620,4.5689,6.9690,-4.4612,-6.8304,6.7556,6.8371
19.640,4.5652,6.9775,-4.4567,-6.8394,6.7483,6.8526
19.662,4.5614,6.9860,-4.4509,-6.8545,6.7483,6.8526
19.684,4.5576,6.9945,-4.4443,-6.8682,6.7397,6.8743
19.704,4.5538,7.0030,-4.4398,-6.8773,6.7328,6.8890
19.726,4.5500,7.0114,-4.4353,-6.8864,6.7328,6.8890
19.748,4.5424,7.0283,-4.4298,-6.8952,6.7254,6.9044
19.768,4.5385,7.0368,-4.4253,-6.9043,6.7254,6.9044
19.790,4.5347,7.0452,-4.4207,-6.9133,6.7169,6.9197
19.812,4.5308,7.0537,-4.4162,-6.9224,6.7099,6.9343
19.832,4.5269,7.0621,-4.4116,-6.9315,6.7099,6.9343
19.854,4.5191,7.0790,-4.4045,-6.9446,6.7023,6.9498
19.876,4.5152,7.0874,-4.3975,-6.9583,6.6921,6.9697
19.896,4.5112,7.0958,-4.3928,-6.9674,6.6921,6.9697
19.918,4.5073,7.1042,-4.3881,-6.9765,6.6848,6.9844
19.940,4.5033,7.1126,-4.3833,-6.9856,6.6771,6.9998
19.960,4.4993,7.1210,-4.3772,-6.9975,6.6771,6.9998
19.982,4.4913,7.1377,-4.3725,-7.0066,6.6679,7.0183
20.004,4.4873,7.1461,-4.3653,-7.0203,6.6605,7.0331
20.024,4.4833,7.1545,-4.3605,-7.0295,6.6605,7.0331
20.046,4.4792,7.1628,-4.3555,-7.0363,6.6526,7.0486
20.068,4.4752,7.1712,-4.3507,-7.0453,6.6526,7.0486
20.088,4.4670,7.1879,-4.3459,-7.0544,6.6445,7.0618
20.110,4.4629,7.1962,-4.3411,-7.0634,6.6370,7.0764
20.132,4.4588,7.2046,-4.3362,-7.0725,6.6370,7.0764
20.152,4.4547,7.2129,-4.3306,-7.0824,6.6290,7.0919
20.174,4.4505,7.2212,-4.3233,-7.0960,6.6202,7.1084
20.196,4.4422,7.2378,-4.3183,-7.1051,6.6202,7.1084
20.216,4.4380,7.2461,-4.3134,-7.1141,6.6125,7.1230
20.238,4.4338,7.2544,-4.3084,-7.1231,6.6044,7.1385
20.260,4.4296,7.2627,-4.3042,-7.1314,6.6044,7.1385
20.280,4.4254,7.2710,-4.2993,-7.1404,6.5969,7.1531
20.302,4.4212,7.2793,-4.2943,-7.1493,6.5969,7.1531
20.324,4.4127,7.2958,-4.2867,-7.1628,6.5892,7.1676
20.344,4.4085,7.3040,-4.2830,-7.1703,6.5808,7.1830
20.366,4.4042,7.3123,-4.2780,-7.1792,6.5808,7.1830
20.388,4.3999,7.3205,-4.2729,-7.1881,6.5738,7.1967
20.408,4.3956,7.3288,-4.2679,-7.1970,6.5660,7.2111
20.430,4.3869,7.3452,-4.2628,-7.2059,6.5660,7.2111
20.452,4.3826,7.3534,-4.2580,-7.2164,6.5575,7.2264
20.472,4.3782,7.3617,-4.2529,-7.2254,6.5495,7.2434
20.494,4.3739,7.3699,-4.2452,-7.2387,6.5495,7.2434
20.516,4.3695,7.3781,-4.2401,-7.2476,6.5415,7.2577
20.536,4.3651,7.3863,-4.2349,-7.2565,6.5415,7.2577
20.558,4.3563,7.4026,-4.2312,-7.2652,6.5329,7.2729
20.580,4.3518,7.4108,-4.2261,-7.2740,6.5259,7.2880
20.600,4.3474,7.4189,-4.2209,-7.2829,6.5259,7.2880
20.622,4.3430,7.4270,-4.2157,-7.2916,6.5178,7.3022
20.644,4.3385,7.4350,-4.2097,-7.3071,6.5092,7.3172
20.664,4.3295,7.4511,-4.2071,-7.3115,6.5092,7.3172
20.686,4.3250,7.4591,-4.1993,-7.3246,6.5025,7.3347
20.708,4.3205,7.4671,-4.1941,-7.3333,6.4943,7.3487
20.728,4.3160,7.4750,-4.1889,-7.3420,6.4943,7.3487
20.750,4.3115,7.4830,-4.1836,-7.3507,6.4856,7.3635
20.772,4.3024,7.4990,-4.1785,-7.3585,6.4771,7.3776
20.792,4.2979,7.5071,-4.1733,-7.3672,6.4771,7.3776
20.814,4.2933,7.5151,-4.1654,-7.3803,6.4689,7.3916
20.836,4.2888,7.5231,-4.1601,-7.3890,6.4689,7.3916
20.856,4.2842,7.5311,-4.1550,-7.3972,6.4601,7.4066
20.878,4.2796,7.5391,-4.1497,-7.4059,6.4516,7.4209
20.900,4.2705,7.5552,-4.1445,-7.4146,6.4516,7.4209
20.920,4.2659,7.5632,-4.1391,-7.4232,6.4433,7.4350
20.942,4.2613,7.5712,-4.1338,-7.4319,6.4345,7.4499
20.964,4.2566,7.5792,-4.1257,-7.4448,6.4345,7.4499
20.984,4.2520,7.5872,-4.1203,-7.4535,6.4255,7.4647
21.006,4.2427,7.6032,-4.1149,-7.4621,6.4171,7.4786
21.028,4.2380,7.6112,-4.1096,-7.4708,6.4171,7.4786
21.048,4.2334,7.6192,-4.1042,-7.4794,6.4082,7.4934
21.070,4.2287,7.6272,-4.0989,-7.4874,6.4082,7.4934
21.092,4.2240,7.6351,-4.0935,-7.4960,6.3994,7.5076
21.112,4.2193,7.6431,-4.0881,-7.5045,6.3909,7.5215
21.134,4.2099,7.6590,-4.0799,-7.5174,6.3909,7.5215
21.156,4.2052,7.6669,-4.0745,-7.5268,6.3819,7.5362
21.176,4.2005,7.6749,-4.0691,-7.5353,6.3729,7.5517
21.198,4.1958,7.6828,-4.0638,-7.5439,6.3729,7.5517
21.220,4.1912,7.6907,-4.0584,-7.5524,6.3646,7.5655
21.240,4.1819,7.7064,-4.0531,-7.5608,6.3557,7.5800
21.262,4.1773,7.7143,-4.0476,-7.5705,6.3557,7.5800
21.284,4.1727,7.7221,-4.0396,-7.5832,6.3467,7.5958
21.304,4.1681,7.7300,-4.0342,-7.5917,6.3384,7.6095
21.326,4.1635,7.7378,-4.0289,-7.6001,6.3384,7.6095
21.348,4.1542,7.7535,-4.0235,-7.6086,6.3295,7.6239
21.368,4.1496,7.7613,-4.0208,-7.6141,6.3295,7.6239
21.390,4.1449,7.7691,-4.0156,-7.6224,6.3233,7.6353
21.412,4.1403,7.7769,-4.0103,-7.6308,6.3151,7.6489
21.432,4.1356,7.7847,-4.0050,-7.6392,6.3151,7.6489
21.454,4.1309,7.7925,-3.9982,-7.6515,6.3062,7.6633
21.476,4.1216,7.8080,-3.9929,-7.6598,6.2986,7.6773
21.498,4.1168,7.8157,-3.9876,-7.6681,6.2986,7.6773
21.518,4.1121,7.8235,-3.9823,-7.6764,6.2904,7.6907
21.540,4.1074,7.8312,-3.9770,-7.6846,6.2815,7.7050
21.562,4.1027,7.8390,-3.9702,-7.6956,6.2815,7.7050
21.582,4.0931,7.8545,-3.9648,-7.7039,6.2711,7.7220
21.604,4.0884,7.8622,-3.9567,-7.7164,6.2627,7.7354
21.626,4.0836,7.8700,-3.9512,-7.7246,6.2627,7.7354
21.646,4.0788,7.8777,-3.9458,-7.7329,6.2537,7.7495
21.668,4.0740,7.8854,-3.9417,-7.7420,6.2537,7.7495
21.690,4.0643,7.9008,-3.9363,-7.7503,6.2461,7.7646
21.710,4.0595,7.9085,-3.9309,-7.7585,6.2376,7.7779
21.732,4.0546,7.9162,-3.9254,-7.7667,6.2376,7.7779
21.754,4.0497,7.9239,-3.9171,-7.7784,6.2285,7.7920
21.774,4.0448,7.9316,-3.9116,-7.7866,6.2193,7.8054
21.796,4.0399,7.9392,-3.9061,-7.7947,6.2193,7.8054
21.818,4.0300,7.9546,-3.9006,-7.8029,6.2107,7.8186
21.838,4.0251,7.9622,-3.8951,-7.8111,6.2015,7.8327
21.860,4.0201,7.9698,-3.8886,-7.8200,6.2015,7.8327
21.882,4.0151,7.9775,-3.8830,-7.8281,6.1914,7.8474
21.902,4.0101,7.9851,-3.8775,-7.8363,6.1914,7.8474
21.924,4.0001,8.0003,-3.8691,-7.8485,6.1827,7.8606
21.946,3.9950,8.0078,-3.8635,-7.8566,6.1734,7.8745
21.966,3.9900,8.0154,-3.8568,-7.8646,6.1734,7.8745
21.988,3.9849,8.0230,-3.8511,-7.8727,6.1629,7.8884
22.010,3.9798,8.0305,-3.8455,-7.8808,6.1541,7.9015
22.030,3.9747,8.0381,-3.8398,-7.8888,6.1541,7.9015
22.052,3.9644,8.0531,-3.8340,-7.8969,6.1446,7.9153
22.074,3.9593,8.0607,-3.8227,-7.9108,6.1323,7.9311
22.094,3.9541,8.0682,-3.8169,-7.9188,6.1323,7.9311
22.116,3.9489,8.0757,-3.8110,-7.9269,6.1232,7.9441
22.138,3.9437,8.0831,-3.8052,-7.9349,6.1136,7.9578
22.158,3.9333,8.0981,-3.7985,-7.9419,6.1136,7.9578
22.180,3.9281,8.1055,-3.7926,-7.9499,6.1030,7.9706
22.202,3.9228,8.1130,-3.7867,-7.9578,6.1030,7.9706
22.222,3.9175,8.1204,-3.7807,-7.9658,6.0937,7.9835
22.244,3.9122,8.1278,-3.7717,-7.9777,6.0838,7.9972
22.266,3.9016,8.1426,-3.7629,-7.9867,6.0838,7.9972
22.286,3.8962,8.1501,-3.7568,-7.9946,6.0709,8.0120
22.308,3.8908,8.1574,-3.7506,-8.0025,6.0613,8.0248
22.330,3.8854,8.1648,-3.7444,-8.0104,6.0613,8.0248
22.350,3.8800,8.1722,-3.7382,-8.0183,6.0511,8.0383
22.372,3.8745,8.1795,-3.7323,-8.0241,6.0410,8.0497
22.394,3.8635,8.1941,-3.7229,-8.0357,6.0410,8.0497
22.414,3.8579,8.2013,-3.7165,-8.0434,6.0311,8.0623
22.436,3.8524,8.2086,-3.7101,-8.0511,6.0311,8.0623
22.458,3.8468,8.2158,-3.7035,-8.0600,6.0205,8.0756
22.478,3.8412,8.2230,-3.6970,-8.0677,6.0095,8.0901
22.500,3.8299,8.2374,-3.6906,-8.0754,6.0095,8.0901
22.522,3.8242,8.2446,-3.6841,-8.0830,5.9994,8.1026
22.542,3.8185,8.2518,-3.6776,-8.0907,5.9886,8.1157
22.564,3.8128,8.2589,-3.6686,-8.1018,5.9886,8.1157
22.586,3.8071,8.2660,-3.6621,-8.1094,5.9785,8.1285
22.606,3.8014,8.2731,-3.6556,-8.1170,5.9683,8.1409
22.628,3.7899,8.2873,-3.6490,-8.1246,5.9683,8.1409
22.650,3.7841,8.2944,-3.6424,-8.1321,5.9573,8.1539
22.670,3.7784,8.3014,-3.6359,-8.1398,5.9573,8.1539
22.692,3.7726,8.3084,-3.6293,-8.1473,5.9464,8.1670
22.714,3.7668,8.3155,-3.6193,-8.1585,5.9360,8.1792
22.734,3.7551,8.3294,-3.6160,-8.1622,5.9360,8.1792
22.756,3.7493,8.3364,-3.6065,-8.1725,5.9249,8.1920
22.778,3.7434,8.3434,-3.5999,-8.1799,5.9143,8.2039
22.798,3.7375,8.3503,-3.5932,-8.1873,5.9143,8.2039
22.820,3.7317,8.3573,-3.5865,-8.1947,5.9038,8.2159
22.842,3.7199,8.3711,-3.5798,-8.2020,5.8926,8.2287
22.862,3.7139,8.3780,-3.5733,-8.2089,5.8926,8.2287
22.884,3.7080,8.3849,-3.5632,-8.2199,5.8816,8.2408
22.906,3.7020,8.3918,-3.5564,-8.2272,5.8710,8.2527
22.926,3.6961,8.3987,-3.5496,-8.2345,5.8710,8.2527
22.948,3.6900,8.4056,-3.5428,-8.2418,5.8596,8.2653
22.970,3.6779,8.4193,-3.5352,-8.2499,5.8596,8.2653
22.990,3.6718,8.4262,-3.5282,-8.2572,5.8474,8.2788
23.012,3.6656,8.4331,-3.5212,-8.2645,5.8365,8.2906
23.034,3.6595,8.4399,-3.5107,-8.2754,5.8365,8.2906
23.054,3.6533,8.4468,-3.5030,-8.2837,5.8248,8.3032
23.076,3.6408,8.4604,-3.4959,-8.2910,5.8123,8.3168
23.098,3.6346,8.4672,-3.4888,-8.2982,5.8123,8.3168
23.118,3.6283,8.4740,-3.4817,-8.3054,5.8012,8.3286
23.140,3.6220,8.4807,-3.4746,-8.3125,5.7892,8.3409
23.162,3.6157,8.4874,-3.4703,-8.3178,5.7892,8.3409
23.182,3.6094,8.4941,-3.4631,-8.3249,5.7802,8.3512
23.204,3.5967,8.5073,-3.4522,-8.3354,5.7689,8.3627
23.226,3.5903,8.5140,-3.4450,-8.3424,5.7689,8.3627
23.246,3.5838,8.5206,-3.4377,-8.3494,5.7566,8.3749
23.268,3.5774,8.5272,-3.4312,-8.3553,5.7566,8.3749
23.290,3.5710,8.5337,-3.4240,-8.3622,5.7453,8.3858
23.310,3.5580,8.5467,-3.4167,-8.3691,5.7338,8.3970
23.332,3.5516,8.5531,-3.4094,-8.3759,5.7338,8.3970
23.354,3.5451,8.5595,-3.3972,-8.3877,5.7215,8.4087
23.376,3.5386,8.5659,-3.3898,-8.3945,5.7080,8.4223
23.396,3.5321,8.5723,-3.3825,-8.4012,5.7080,8.4223
23.418,3.5190,8.5850,-3.3751,-8.4079,5.6964,8.4332
23.440,3.5124,8.5914,-3.3677,-8.4147,5.6841,8.4448
23.460,3.5058,8.5977,-3.3612,-8.4210,5.6841,8.4448
23.482,3.4992,8.6040,-3.3538,-8.4277,5.6726,8.4560
23.504,3.4926,8.6104,-3.3427,-8.4378,5.6609,8.4670
23.524,3.4860,8.6167,-3.3352,-8.4445,5.6609,8.4670
23.546,3.4727,8.6293,-3.3278,-8.4512,5.6484,8.4786
23.568,3.4660,8.6356,-3.3202,-8.4582,5.6484,8.4786
23.588,3.4593,8.6419,-3.3128,-8.4649,5.6359,8.4905
23.610,3.4526,8.6482,-3.3053,-8.4716,5.6242,8.5014
23.632,3.4459,8.6545,-3.2978,-8.4783,5.6242,8.5014
23.652,3.4324,8.6670,-3.2903,-8.4849,5.6116,8.5130
23.674,3.4256,8.6733,-3.2779,-8.4968,5.5980,8.5265
23.696,3.4188,8.6795,-3.2703,-8.5035,5.5980,8.5265
23.716,3.4119,8.6857,-3.2627,-8.5102,5.5860,8.5374
23.738,3.4051,8.6919,-3.2551,-8.5168,5.5732,8.5488
23.760,3.3913,8.7044,-3.2443,-8.5258,5.5732,8.5488
23.780,3.3844,8.7106,-3.2366,-8.5324,5.5572,8.5628
23.802,3.3775,8.7167,-3.2289,-8.5391,5.5572,8.5628
23.824,3.3706,8.7229,-3.2173,-8.5491,5.5450,8.5737
23.844,3.3637,8.7290,-3.2095,-8.5557,5.5322,8.5851
23.866,3.3567,8.7351,-3.1994,-8.5627,5.5322,8.5851
23.888,3.3429,8.7473,-3.1916,-8.5693,5.5167,8.5971
23.908,3.3359,8.7534,-3.1838,-8.5760,5.5044,8.6079
23.930,3.3290,8.7596,-3.1760,-8.5826,5.5044,8.6079
23.952,3.3221,8.7657,-3.1682,-8.5893,5.4915,8.6194
23.972,3.3151,8.7719,-3.1587,-8.5958,5.4767,8.6308
23.994,3.3012,8.7841,-3.1470,-8.6058,5.4767,8.6308
24.016,3.2942,8.7903,-3.1392,-8.6124,5.4644,8.6417
24.036,3.2873,8.7964,-3.1314,-8.6191,5.4644,8.6417
24.058,3.2803,8.8025,-3.1215,-8.6256,5.4513,8.6533
24.080,3.2733,8.8087,-3.1136,-8.6323,5.4361,8.6647
24.100,3.2663,8.8148,-3.1057,-8.6389,5.4361,8.6647
24.122,3.2523,8.8270,-3.0978,-8.6456,5.4236,8.6756
24.144,3.2452,8.8331,-3.0859,-8.6555,5.4105,8.6871
24.164,3.2382,8.8392,-3.0762,-8.6625,5.4105,8.6871
24.186,3.2312,8.8452,-3.0682,-8.6692,5.3953,8.6991
24.208,3.2241,8.8513,-3.0602,-8.6758,5.3828,8.7099
24.228,3.2100,8.8634,-3.0522,-8.6824,5.3828,8.7099
24.250,3.2029,8.8695,-3.0442,-8.6890,5.3694,8.7214
24.272,3.1958,8.8755,-3.0352,-8.6954,5.3550,8.7327
24.292,3.1887,8.8815,-3.0272,-8.7020,5.3550,8.7327
24.314,3.1816,8.8875,-3.0151,-8.7119,5.3423,8.7435
24.336,3.1674,8.8995,-3.0071,-8.7185,5.3423,8.7435
24.356,3.1603,8.9055,-2.9975,-8.7247,5.3289,8.7549
24.378,3.1531,8.9115,-2.9895,-8.7313,5.3139,8.7661
24.400,3.1460,8.9174,-2.9814,-8.7379,5.3139,8.7661
24.420,3.1388,8.9234,-2.9733,-8.7444,5.3012,8.7768
24.442,3.1316,8.9293,-2.9652,-8.7510,5.2877,8.7882
24.464,3.1173,8.9412,-2.9545,-8.7564,5.2877,8.7882
24.484,3.1101,8.9471,-2.9464,-8.7629,5.2756,8.7951
24.506,3.1029,8.9530,-2.9383,-8.7693,5.2628,8.8056
24.528,3.0956,8.9588,-2.9302,-8.7757,5.2628,8.8056
24.548,3.0884,8.9647,-2.9220,-8.7821,5.2492,8.8170
24.570,3.0738,8.9764,-2.9107,-8.7867,5.2492,8.8170
24.592,3.0665,8.9822,-2.9025,-8.7930,5.2321,8.8263
24.612,3.0592,8.9880,-2.8943,-8.7994,5.2192,8.8366
24.634,3.0519,8.9938,-2.8819,-8.8088,5.2192,8.8366
24.656,3.0446,8.9996,-2.8725,-8.8122,5.2056,8.8477
24.676,3.0372,9.0054,-2.8643,-8.8184,5.1905,8.8556
24.698,3.0225,9.0169,-2.8560,-8.8245,5.1905,8.8556
24.720,3.0152,9.0226,-2.8477,-8.8307,5.1775,8.8658
24.740,3.0078,9.0284,-2.8394,-8.8368,5.1637,8.8766
