t,phase,ego_x,ego_y,gps_x,gps_y,err
24.165,denied,4.3062,6.3766,4.7619,6.4352,0.4595
24.216,denied,4.3010,6.3886,4.7619,6.4352,0.4633
24.267,denied,4.2872,6.4113,4.7619,6.4352,0.4754
24.318,denied,4.2813,6.4244,4.7619,6.4352,0.4807
24.369,denied,4.2672,6.4468,4.7619,6.4352,0.4949
24.420,denied,4.2545,6.4699,4.7619,6.4352,0.5086
24.471,denied,4.2473,6.4811,4.7619,6.4352,0.5167
24.522,denied,4.2343,6.5040,4.7619,6.4352,0.5321
24.573,denied,4.2269,6.5152,4.7619,6.4352,0.5410
24.624,denied,4.2132,6.5391,4.7619,6.4352,0.5585
24.675,denied,4.2057,6.5501,4.6108,6.8537,0.5062
24.726,denied,4.1922,6.5728,4.6108,6.8537,0.5041
24.777,denied,4.1847,6.5837,4.6108,6.8537,0.5044
24.828,denied,4.1709,6.6062,4.6108,6.8537,0.5047
24.879,denied,4.1633,6.6170,4.6108,6.8537,0.5062
24.930,denied,4.1487,6.6404,4.6108,6.8537,0.5089
24.981,denied,4.1409,6.6511,4.6108,6.8537,0.5117
25.032,denied,4.1266,6.6733,4.6108,6.8537,0.5167
25.083,denied,4.1202,6.6848,4.6108,6.8537,0.5188
25.134,denied,4.1042,6.7058,4.6108,6.8537,0.5277
25.185,denied,4.0977,6.7173,4.6108,6.8537,0.5309
25.236,denied,4.0808,6.7392,4.6108,6.8537,0.5422
25.287,denied,4.0658,6.7609,4.6108,6.8537,0.5528
25.338,denied,4.0575,6.7713,4.6108,6.8537,0.5593
25.389,denied,4.0423,6.7928,4.6108,6.8537,0.5717
25.440,denied,4.0339,6.8031,4.6108,6.8537,0.5791
25.491,denied,4.0178,6.8255,4.6108,6.8537,0.5936
25.542,denied,4.0093,6.8356,4.6108,6.8537,0.6017
25.593,denied,3.9936,6.8568,4.6108,6.8537,0.6172
25.644,denied,3.9849,6.8668,4.6108,6.8537,0.6260
25.695,denied,3.9690,6.8878,4.4335,7.2549,0.5921
25.746,denied,3.9602,6.8978,4.4335,7.2549,0.5929
25.797,denied,3.9434,6.9196,4.4335,7.2549,0.5939
25.848,denied,3.9345,6.9295,4.4335,7.2549,0.5958
25.899,denied,3.9181,6.9501,4.4335,7.2549,0.5988
25.950,denied,3.9105,6.9608,4.4335,7.2549,0.6000
26.001,denied,3.8925,6.9803,4.4335,7.2549,0.6067
26.052,denied,3.8757,7.0006,4.4335,7.2549,0.6130
26.103,denied,3.8659,7.0112,4.4335,7.2549,0.6177
26.154,denied,3.8489,7.0314,4.4335,7.2549,0.6259
26.205,denied,3.8397,7.0409,4.4335,7.2549,0.6312
26.256,denied,3.8225,7.0609,4.4335,7.2549,0.6411
26.307,denied,3.8132,7.0704,4.4335,7.2549,0.6472
26.358,denied,3.7958,7.0902,4.4335,7.2549,0.6586
26.409,denied,3.7857,7.1005,4.4335,7.2549,0.6660
26.460,denied,3.7681,7.1201,4.4335,7.2549,0.6790
26.511,denied,3.7586,7.1294,4.4335,7.2549,0.6865
26.562,denied,3.7408,7.1488,4.4335,7.2549,0.7008
26.613,denied,3.7312,7.1580,4.4335,7.2549,0.7090
26.664,denied,3.7132,7.1772,4.2066,7.5959,0.6472
26.715,denied,3.7027,7.1871,4.2066,7.5959,0.6490
26.766,denied,3.6843,7.2060,4.2066,7.5959,0.6518
26.817,denied,3.6758,7.2160,4.2066,7.5959,0.6528
26.868,denied,3.6560,7.2338,4.2066,7.5959,0.6590
26.919,denied,3.6375,7.2525,4.2066,7.5959,0.6648
26.970,denied,3.6276,7.2614,4.2066,7.5959,0.6687
27.021,denied,3.6082,7.2809,4.2066,7.5959,0.6763
27.072,denied,3.5983,7.2897,4.2066,7.5959,0.6810
27.123,denied,3.5796,7.3083,4.2066,7.5959,0.6899
27.174,denied,3.5697,7.3171,4.2066,7.5959,0.6953
27.225,denied,3.5508,7.3355,4.2066,7.5959,0.7056
27.276,denied,3.5410,7.3443,4.2066,7.5959,0.7116
27.327,denied,3.5213,7.3636,4.2066,7.5959,0.7237
27.378,denied,3.5115,7.3725,4.2066,7.5959,0.7302
27.429,denied,3.4926,7.3910,4.2066,7.5959,0.7429
27.480,denied,3.4829,7.4000,4.2066,7.5959,0.7498
27.531,denied,3.4641,7.4185,4.2066,7.5959,0.7635
27.582,denied,3.4549,7.4279,4.2066,7.5959,0.7703
27.633,denied,3.4349,7.4470,4.2066,7.5959,0.7860
27.684,denied,3.4257,7.4564,3.9748,7.9475,0.7367
27.735,denied,3.4067,7.4748,3.9748,7.9475,0.7390
27.786,denied,3.3880,7.4934,3.9748,7.9475,0.7419
27.837,denied,3.3786,7.5027,3.9748,7.9475,0.7438
27.888,denied,3.3591,7.5222,3.9748,7.9475,0.7482
27.939,denied,3.3497,7.5315,3.9748,7.9475,0.7508
27.990,denied,3.3310,7.5501,3.9748,7.9475,0.7565
28.041,denied,3.3215,7.5594,3.9748,7.9475,0.7599
28.092,denied,3.3027,7.5780,3.9748,7.9475,0.7670
28.143,denied,3.2931,7.5872,3.9748,7.9475,0.7710
28.194,denied,3.2734,7.6066,3.9748,7.9475,0.7798
28.245,denied,3.2638,7.6158,3.9748,7.9475,0.7845
28.296,denied,3.2449,7.6342,3.9748,7.9475,0.7943
28.347,denied,3.2353,7.6433,3.9748,7.9475,0.7996
28.398,denied,3.2163,7.6616,3.9748,7.9475,0.8106
28.449,denied,3.2069,7.6710,3.9748,7.9475,0.8161
28.500,denied,3.1867,7.6898,3.9748,7.9475,0.8291
28.551,denied,3.1773,7.6991,3.9748,7.9475,0.8352
28.602,denied,3.1580,7.7170,3.9748,7.9475,0.8486
28.653,denied,3.1390,7.7352,3.7552,8.3238,0.8521
28.704,denied,3.1293,7.7442,3.7552,8.3238,0.8530
28.755,denied,3.1102,7.7623,3.7552,8.3238,0.8551
28.806,denied,3.0997,7.7722,3.7552,8.3238,0.8567
28.857,denied,3.0805,7.7903,3.7552,8.3238,0.8601
28.908,denied,3.0708,7.7993,3.7552,8.3238,0.8622
28.959,denied,3.0517,7.8175,3.7552,8.3238,0.8667
29.010,denied,3.0420,7.8265,3.7552,8.3238,0.8694
29.061,denied,3.0229,7.8447,3.7552,8.3238,0.8751
29.112,denied,3.0123,7.8546,3.7552,8.3238,0.8787
29.163,denied,2.9931,7.8728,3.7552,8.3238,0.8855
29.214,denied,2.9835,7.8818,3.7552,8.3238,0.8893
29.265,denied,2.9644,7.9001,3.7552,8.3238,0.8971
29.316,denied,2.9549,7.9092,3.7552,8.3238,0.9013
29.367,denied,2.9360,7.9277,3.7552,8.3238,0.9099
29.418,denied,2.9256,7.9377,3.7552,8.3238,0.9150
29.469,denied,2.9068,7.9563,3.7552,8.3238,0.9245
29.520,denied,2.8878,7.9746,3.7552,8.3238,0.9350
29.571,denied,2.8781,7.9835,3.7552,8.3238,0.9408
29.622,denied,2.8588,8.0014,3.7552,8.3238,0.9526
29.673,denied,2.8488,8.0100,3.5603,8.7814,1.0494
29.724,denied,2.8282,8.0284,3.5603,8.7814,1.0502
29.775,denied,2.8179,8.0367,3.5603,8.7814,1.0515
29.826,denied,2.7979,8.0539,3.5603,8.7814,1.0538
29.877,denied,2.7873,8.0618,3.5603,8.7814,1.0561
29.928,denied,2.7668,8.0785,3.5603,8.7814,1.0600
29.979,denied,2.7559,8.0859,3.5603,8.7814,1.0634
30.030,denied,2.7341,8.1028,3.5603,8.7814,1.0692
30.081,denied,2.7228,8.1097,3.5603,8.7814,1.0736
30.132,denied,2.7013,8.1251,3.5603,8.7814,1.0810
30.183,denied,2.6914,8.1337,3.5603,8.7814,1.0838
30.234,denied,2.6679,8.1464,3.5603,8.7814,1.0953
30.285,denied,2.6578,8.1548,3.5603,8.7814,1.0987
30.336,denied,2.6329,8.1673,3.5603,8.7814,1.1123
30.387,denied,2.6105,8.1810,3.5603,8.7814,1.1237
30.438,denied,2.5983,8.1865,3.5603,8.7814,1.1311
30.489,denied,2.5755,8.1997,3.5603,8.7814,1.1437
30.540,denied,2.5632,8.2050,3.5603,8.7814,1.1517
30.591,denied,2.5393,8.2184,3.5603,8.7814,1.1659
30.642,denied,2.5269,8.2235,3.5603,8.7814,1.1744
30.693,denied,2.5037,8.2359,3.3464,9.2213,1.2966
30.744,denied,2.4912,8.2406,3.3464,9.2213,1.3012
30.795,denied,2.4677,8.2524,3.3464,9.2213,1.3081
30.846,denied,2.4550,8.2567,3.3464,9.2213,1.3134
30.897,denied,2.4302,8.2685,3.3464,9.2213,1.3219
30.948,denied,2.4174,8.2724,3.3464,9.2213,1.3279
30.999,denied,2.3933,8.2829,3.3464,9.2213,1.3375
31.050,denied,2.3820,8.2895,3.3464,9.2213,1.3410
31.101,denied,2.3561,8.2964,3.3464,9.2213,1.3551
31.152,denied,2.3316,8.3059,3.3464,9.2213,1.3667
31.203,denied,2.3175,8.3095,3.3464,9.2213,1.3748
31.254,denied,2.2927,8.3184,3.3464,9.2213,1.3876
31.305,denied,2.2795,8.3212,3.3464,9.2213,1.3959
31.356,denied,2.2546,8.3297,3.3464,9.2213,1.4097
31.407,denied,2.2414,8.3323,3.3464,9.2213,1.4182
31.458,denied,2.2164,8.3403,3.3464,9.2213,1.4329
31.509,denied,2.2021,8.3432,3.3464,9.2213,1.4424
31.560,denied,2.1769,8.3507,3.3464,9.2213,1.4580
31.611,denied,2.1637,8.3530,3.3464,9.2213,1.4672
31.662,denied,2.1384,8.3601,3.0409,9.4980,1.4524
31.713,denied,2.1251,8.3622,3.0409,9.4980,1.4590
31.764,denied,2.0997,8.3688,3.0409,9.4980,1.4700
31.815,denied,2.0853,8.3712,3.0409,9.4980,1.4775
31.866,denied,2.0598,8.3774,3.0409,9.4980,1.4894
31.917,denied,2.0475,8.3818,3.0409,9.4980,1.4943
31.968,denied,2.0209,8.3849,3.0409,9.4980,1.5098
32.019,denied,1.9952,8.3905,3.0409,9.4980,1.5232
32.070,denied,1.9818,8.3919,3.0409,9.4980,1.5314
32.121,denied,1.9549,8.3973,3.0409,9.4980,1.5462
32.172,denied,1.9416,8.3985,3.0409,9.4980,1.5548
32.223,denied,1.9157,8.4032,3.0409,9.4980,1.5699
32.274,denied,1.9024,8.4042,3.0409,9.4980,1.5788
32.325,denied,1.8765,8.4084,3.0409,9.4980,1.5947
32.376,denied,1.8632,8.4091,3.0409,9.4980,1.6040
32.427,denied,1.8360,8.4130,3.0409,9.4980,1.6215
32.478,denied,1.8226,8.4134,3.0409,9.4980,1.6312
32.529,denied,1.7965,8.4164,3.0409,9.4980,1.6487
32.580,denied,1.7831,8.4165,3.0409,9.4980,1.6588
32.631,denied,1.7570,8.4190,3.0409,9.4980,1.6771
32.682,denied,1.7441,8.4216,2.7138,9.6725,1.5828
32.733,denied,1.7162,8.4209,2.7138,9.6725,1.6005
32.784,denied,1.7033,8.4232,2.7138,9.6725,1.6068
32.835,denied,1.6766,8.4217,2.7138,9.6725,1.6249
32.886,denied,1.6503,8.4227,2.7138,9.6725,1.6411
32.937,denied,1.6370,8.4216,2.7138,9.6725,1.6506
32.988,denied,1.6095,8.4222,2.7138,9.6725,1.6682
33.039,denied,1.5962,8.4208,2.7138,9.6725,1.6781
33.090,denied,1.5699,8.4207,2.7138,9.6725,1.6957
33.141,denied,1.5566,8.4192,2.7138,9.6725,1.7059
33.192,denied,1.5304,8.4188,2.7138,9.6725,1.7241
33.243,denied,1.5170,8.4173,2.7138,9.6725,1.7344
33.294,denied,1.4895,8.4168,2.7138,9.6725,1.7538
33.345,denied,1.4762,8.4154,2.7138,9.6725,1.7641
33.396,denied,1.4499,8.4147,2.7138,9.6725,1.7832
33.447,denied,1.4366,8.4133,2.7138,9.6725,1.7936
33.498,denied,1.4103,8.4125,2.7138,9.6725,1.8129
33.549,denied,1.3972,8.4130,2.7138,9.6725,1.8220
33.600,denied,1.3695,8.4104,2.7138,9.6725,1.8439
33.651,denied,1.3564,8.4107,2.7138,9.6725,1.8533
33.702,denied,1.3300,8.4081,2.3928,9.7645,1.7232
33.753,denied,1.3038,8.4069,2.3928,9.7645,1.7404
33.804,denied,1.2904,8.4056,2.3928,9.7645,1.7499
33.855,denied,1.2641,8.4042,2.3928,9.7645,1.7676
33.906,denied,1.2497,8.4027,2.3928,9.7645,1.7780
33.957,denied,1.2234,8.4011,2.3928,9.7645,1.7963
34.008,denied,1.2102,8.3994,2.3928,9.7645,1.8061
34.059,denied,1.1839,8.3975,2.3928,9.7645,1.8249
34.110,denied,1.1707,8.3958,2.3928,9.7645,1.8349
34.161,denied,1.1445,8.3937,2.3928,9.7645,1.8540
34.212,denied,1.1301,8.3920,2.3928,9.7645,1.8650
34.263,denied,1.1038,8.3898,2.3928,9.7645,1.8845
34.314,denied,1.0908,8.3881,2.3928,9.7645,1.8947
34.365,denied,1.0645,8.3858,2.3928,9.7645,1.9144
34.416,denied,1.0514,8.3852,2.3928,9.7645,1.9240
34.467,denied,1.0251,8.3818,2.3928,9.7645,1.9449
34.518,denied,1.0108,8.3810,2.3928,9.7645,1.9555
34.569,denied,0.9844,8.3775,2.3928,9.7645,1.9767
34.620,denied,0.9582,8.3750,2.3928,9.7645,1.9973
34.671,denied,0.9450,8.3732,2.0757,9.8134,1.8310
34.722,denied,0.9188,8.3705,2.0757,9.8134,1.8494
34.773,denied,0.9057,8.3687,2.0757,9.8134,1.8590
34.824,denied,0.8782,8.3658,2.0757,9.8134,1.8787
34.875,denied,0.8651,8.3639,2.0757,9.8134,1.8885
34.926,denied,0.8389,8.3609,2.0757,9.8134,1.9077
34.977,denied,0.8258,8.3589,2.0757,9.8134,1.9177
35.028,denied,0.7996,8.3557,2.0757,9.8134,1.9373
35.079,denied,0.7867,8.3537,2.0757,9.8134,1.9474
35.130,denied,0.7593,8.3502,2.0757,9.8134,1.9682
35.181,denied,0.7462,8.3480,2.0757,9.8134,1.9785
35.232,denied,0.7201,8.3445,2.0757,9.8134,1.9988
35.283,denied,0.7070,8.3432,2.0757,9.8134,2.0087
35.334,denied,0.6809,8.3387,2.0757,9.8134,2.0298
35.385,denied,0.6678,8.3373,2.0757,9.8134,2.0398
35.436,denied,0.6406,8.3327,2.0757,9.8134,2.0620
35.487,denied,0.6145,8.3289,2.0757,9.8134,2.0830
35.538,denied,0.6014,8.3266,2.0757,9.8134,2.0938
35.589,denied,0.5753,8.3227,2.0757,9.8134,2.1150
35.640,denied,0.5623,8.3204,2.0757,9.8134,2.1258
35.691,denied,0.5351,8.3163,1.7555,9.8266,1.9418
35.742,denied,0.5221,8.3139,1.7555,9.8266,1.9518
35.793,denied,0.4960,8.3098,1.7555,9.8266,1.9715
35.844,denied,0.4830,8.3074,1.7555,9.8266,1.9817
35.895,denied,0.4569,8.3032,1.7555,9.8266,2.0018
35.946,denied,0.4440,8.3006,1.7555,9.8266,2.0121
35.997,denied,0.4168,8.2960,1.7555,9.8266,2.0334
36.048,denied,0.4038,8.2934,1.7555,9.8266,2.0440
36.099,denied,0.3779,8.2887,1.7555,9.8266,2.0647
36.150,denied,0.3648,8.2868,1.7555,9.8266,2.0749
36.201,denied,0.3390,8.2810,1.7555,9.8266,2.0965
36.252,denied,0.3131,8.2761,1.7555,9.8266,2.1177
36.303,denied,0.2990,8.2729,1.7555,9.8266,2.1296
36.354,denied,0.2731,8.2678,1.7555,9.8266,2.1511
36.405,denied,0.2603,8.2648,1.7555,9.8266,2.1622
36.456,denied,0.2344,8.2596,1.7555,9.8266,2.1839
36.507,denied,0.2215,8.2567,1.7555,9.8266,2.1949
36.558,denied,0.1956,8.2515,1.7555,9.8266,2.2168
36.609,denied,0.1815,8.2485,1.7555,9.8266,2.2289
36.660,denied,0.1556,8.2434,1.4392,9.8279,2.0392
36.711,denied,0.1427,8.2406,1.4392,9.8279,2.0495
36.762,denied,0.1168,8.2355,1.4392,9.8279,2.0699
36.813,denied,0.1039,8.2328,1.4392,9.8279,2.0803
36.864,denied,0.0780,8.2277,1.4392,9.8279,2.1009
36.915,denied,0.0639,8.2248,1.4392,9.8279,2.1122
36.966,denied,0.0380,8.2196,1.4392,9.8279,2.1331
37.017,denied,0.0250,8.2172,1.4392,9.8279,2.1434
37.068,denied,-0.0008,8.2116,1.4392,9.8279,2.1647
37.119,denied,-0.0266,8.2063,1.4392,9.8279,2.1860
37.170,denied,-0.0395,8.2033,1.4392,9.8279,2.1968
37.221,denied,-0.0665,8.1975,1.4392,9.8279,2.2193
37.272,denied,-0.0793,8.1943,1.4392,9.8279,2.2304
37.323,denied,-0.1050,8.1885,1.4392,9.8279,2.2522
37.374,denied,-0.1178,8.1852,1.4392,9.8279,2.2634
37.425,denied,-0.1436,8.1791,1.4392,9.8279,2.2856
37.476,denied,-0.1564,8.1756,1.4392,9.8279,2.2970
37.527,denied,-0.1832,8.1692,1.4392,9.8279,2.3203
37.578,denied,-0.1960,8.1656,1.4392,9.8279,2.3318
37.629,denied,-0.2216,8.1593,1.4392,9.8279,2.3543
37.680,denied,-0.2344,8.1558,1.1302,9.8285,2.1587
37.731,denied,-0.2600,8.1494,1.1302,9.8285,2.1799
37.782,denied,-0.2729,8.1465,1.1302,9.8285,2.1903
37.833,denied,-0.2995,8.1392,1.1302,9.8285,2.2131
37.884,denied,-0.3124,8.1363,1.1302,9.8285,2.2236
37.935,denied,-0.3377,8.1293,1.1302,9.8285,2.2455
37.986,denied,-0.3633,8.1228,1.1302,9.8285,2.2671
38.037,denied,-0.3761,8.1193,1.1302,9.8285,2.2782
38.088,denied,-0.4028,8.1125,1.1302,9.8285,2.3010
38.139,denied,-0.4155,8.1090,1.1302,9.8285,2.3121
38.190,denied,-0.4411,8.1023,1.1302,9.8285,2.3342
38.241,denied,-0.4538,8.0987,1.1302,9.8285,2.3454
38.292,denied,-0.4793,8.0920,1.1302,9.8285,2.3677
38.343,denied,-0.4920,8.0883,1.1302,9.8285,2.3790
38.394,denied,-0.5188,8.0811,1.1302,9.8285,2.4026
38.445,denied,-0.5314,8.0773,1.1302,9.8285,2.4140
38.496,denied,-0.5569,8.0702,1.1302,9.8285,2.4367
38.547,denied,-0.5695,8.0662,1.1302,9.8285,2.4483
38.598,denied,-0.5949,8.0590,1.1302,9.8285,2.4712
38.649,denied,-0.6077,8.0556,1.1302,9.8285,2.4825
38.700,denied,-0.6340,8.0472,0.8183,9.7982,2.2748
38.751,denied,-0.6467,8.0438,0.8183,9.7982,2.2856
38.802,denied,-0.6719,8.0356,0.8183,9.7982,2.3080
38.853,denied,-0.6972,8.0282,0.8183,9.7982,2.3301
38.904,denied,-0.7097,8.0242,0.8183,9.7982,2.3413
38.955,denied,-0.7350,8.0168,0.8183,9.7982,2.3635
39.006,denied,-0.7488,8.0125,0.8183,9.7982,2.3757
39.057,denied,-0.7741,8.0051,0.8183,9.7982,2.3981
39.108,denied,-0.7867,8.0012,0.8183,9.7982,2.4094
39.159,denied,-0.8120,7.9937,0.8183,9.7982,2.4318
39.210,denied,-0.8247,7.9899,0.8183,9.7982,2.4432
39.261,denied,-0.8500,7.9825,0.8183,9.7982,2.4657
39.312,denied,-0.8638,7.9784,0.8183,9.7982,2.4781
39.363,denied,-0.8892,7.9711,0.8183,9.7982,2.5007
39.414,denied,-0.9018,7.9673,0.8183,9.7982,2.5121
39.465,denied,-0.9272,7.9599,0.8183,9.7982,2.5349
39.516,denied,-0.9399,7.9562,0.8183,9.7982,2.5463
39.567,denied,-0.9651,7.9485,0.8183,9.7982,2.5694
39.618,denied,-0.9789,7.9445,0.8183,9.7982,2.5819
39.669,denied,-1.0041,7.9365,0.5187,9.7818,2.3925
39.720,denied,-1.0293,7.9288,0.5187,9.7818,2.4146
39.771,denied,-1.0419,7.9247,0.5187,9.7818,2.4258
39.822,denied,-1.0671,7.9168,0.5187,9.7818,2.4481
39.873,denied,-1.0796,7.9126,0.5187,9.7818,2.4594
39.924,denied,-1.1059,7.9042,0.5187,9.7818,2.4829
39.975,denied,-1.1184,7.8999,0.5187,9.7818,2.4943
40.026,denied,-1.1435,7.8917,0.5187,9.7818,2.5170
40.077,denied,-1.1559,7.8873,0.5187,9.7818,2.5285
40.128,denied,-1.1810,7.8790,0.5187,9.7818,2.5514
40.179,denied,-1.1934,7.8745,0.5187,9.7818,2.5631
40.230,denied,-1.2195,7.8656,0.5187,9.7818,2.5872
40.281,denied,-1.2318,7.8608,0.5187,9.7818,2.5990
40.332,denied,-1.2567,7.8520,0.5187,9.7818,2.6223
40.383,denied,-1.2693,7.8480,0.5187,9.7818,2.6337
40.434,denied,-1.2937,7.8378,0.5187,9.7818,2.6578
40.485,denied,-1.3062,7.8337,0.5187,9.7818,2.6694
40.536,denied,-1.3315,7.8226,0.5187,9.7818,2.6948
40.587,denied,-1.3561,7.8129,0.5187,9.7818,2.7187
40.638,denied,-1.3680,7.8072,0.5187,9.7818,2.7311
40.689,denied,-1.3924,7.7971,0.2156,9.8024,2.5704
40.740,denied,-1.4042,7.7911,0.2156,9.8024,2.5824
40.791,denied,-1.4295,7.7802,0.2156,9.8024,2.6069
40.842,denied,-1.4413,7.7740,0.2156,9.8024,2.6191
40.893,denied,-1.4653,7.7631,0.2156,9.8024,2.6427
40.944,denied,-1.4769,7.7568,0.2156,9.8024,2.6550
40.995,denied,-1.5008,7.7456,0.2156,9.8024,2.6789
41.046,denied,-1.5124,7.7392,0.2156,9.8024,2.6912
41.097,denied,-1.5372,7.7273,0.2156,9.8024,2.7164
41.148,denied,-1.5487,7.7207,0.2156,9.8024,2.7288
41.199,denied,-1.5724,7.7090,0.2156,9.8024,2.7530
41.250,denied,-1.5845,7.7039,0.2156,9.8024,2.7648
41.301,denied,-1.6074,7.6905,0.2156,9.8024,2.7899
41.352,denied,-1.6308,7.6785,0.2156,9.8024,2.8143
41.403,denied,-1.6433,7.6712,0.2156,9.8024,2.8280
41.454,denied,-1.6667,7.6588,0.2156,9.8024,2.8528
41.505,denied,-1.6780,7.6518,0.2156,9.8024,2.8655
41.556,denied,-1.7011,7.6391,0.2156,9.8024,2.8903
41.607,denied,-1.7123,7.6319,0.2156,9.8024,2.9031
41.658,denied,-1.7352,7.6189,-0.0880,9.7873,2.7231
41.709,denied,-1.7474,7.6110,-0.0880,9.7873,2.7367
41.760,denied,-1.7701,7.5977,-0.0880,9.7873,2.7611
41.811,denied,-1.7810,7.5901,-0.0880,9.7873,2.7738
41.862,denied,-1.8036,7.5764,-0.0880,9.7873,2.7984
41.913,denied,-1.8144,7.5687,-0.0880,9.7873,2.8112
41.964,denied,-1.8366,7.5547,-0.0880,9.7873,2.8358
42.015,denied,-1.8483,7.5462,-0.0880,9.7873,2.8497
42.066,denied,-1.8704,7.5319,-0.0880,9.7873,2.8747
42.117,denied,-1.8819,7.5255,-0.0880,9.7873,2.8868
42.168,denied,-1.9028,7.5091,-0.0880,9.7873,2.9127
42.219,denied,-1.9246,7.4943,-0.0880,9.7873,2.9378
42.270,denied,-1.9349,7.4860,-0.0880,9.7873,2.9508
42.321,denied,-1.9575,7.4702,-0.0880,9.7873,2.9772
42.372,denied,-1.9678,7.4617,-0.0880,9.7873,2.9903
42.423,denied,-1.9891,7.4463,-0.0880,9.7873,3.0157
42.474,denied,-1.9992,7.4376,-0.0880,9.7873,3.0288
42.525,denied,-2.0203,7.4219,-0.0880,9.7873,3.0543
42.576,denied,-2.0303,7.4132,-0.0880,9.7873,3.0674
42.627,denied,-2.0523,7.3966,-0.0880,9.7873,3.0942
42.678,denied,-2.0623,7.3878,-0.3995,9.6941,2.8432
42.729,denied,-2.0831,7.3717,-0.3995,9.6941,2.8685
42.780,denied,-2.0930,7.3629,-0.3995,9.6941,2.8814
42.831,denied,-2.1137,7.3465,-0.3995,9.6941,2.9068
42.882,denied,-2.1245,7.3390,-0.3995,9.6941,2.9192
