t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
16.330,5.0078,5.3576,-4.8919,-5.2836,9.1161,5.5997
16.352,5.0071,5.3665,-4.8906,-5.2981,9.1150,5.6152
16.372,5.0056,5.3843,-4.8896,-5.3068,9.1136,5.6316
16.394,5.0048,5.3932,-4.8887,-5.3164,9.1136,5.6316
16.416,5.0040,5.4021,-4.8877,-5.3260,9.1119,5.6470
16.436,5.0031,5.4111,-4.8867,-5.3357,9.1104,5.6624
16.458,5.0022,5.4200,-4.8857,-5.3453,9.1104,5.6624
16.480,5.0004,5.4378,-4.8837,-5.3550,9.1087,5.6788
16.500,4.9994,5.4467,-4.8826,-5.3647,9.1061,5.6953
16.522,4.9984,5.4556,-4.8809,-5.3791,9.1061,5.6953
16.544,4.9974,5.4646,-4.8797,-5.3887,9.1043,5.7107
16.564,4.9964,5.4735,-4.8786,-5.3984,9.1043,5.7107
16.586,4.9954,5.4825,-4.8776,-5.4071,9.1024,5.7271
16.608,4.9932,5.5004,-4.8764,-5.4167,9.1006,5.7425
16.628,4.9921,5.5094,-4.8752,-5.4263,9.1006,5.7425
16.650,4.9910,5.5183,-4.8739,-5.4360,9.0988,5.7579
16.672,4.9899,5.5273,-4.8714,-5.4495,9.0967,5.7744
16.692,4.9887,5.5363,-4.8701,-5.4592,9.0967,5.7744
16.714,4.9864,5.5542,-4.8688,-5.4688,9.0940,5.7898
16.736,4.9852,5.5632,-4.8675,-5.4784,9.0919,5.8052
16.756,4.9840,5.5722,-4.8661,-5.4881,9.0919,5.8052
16.778,4.9827,5.5812,-4.8632,-5.4964,9.0897,5.8217
16.800,4.9814,5.5902,-4.8617,-5.5060,9.0857,5.8367
16.820,4.9801,5.5993,-4.8602,-5.5156,9.0857,5.8367
16.842,4.9775,5.6173,-4.8579,-5.5301,9.0834,5.8521
16.864,4.9761,5.6264,-4.8564,-5.5398,9.0834,5.8521
16.884,4.9747,5.6354,-4.8546,-5.5493,9.0809,5.8686
16.906,4.9733,5.6444,-4.8530,-5.5590,9.0780,5.8849
16.928,4.9719,5.6535,-4.8514,-5.5687,9.0780,5.8849
16.948,4.9692,5.6706,-4.8497,-5.5783,9.0755,5.9004
16.970,4.9675,5.6806,-4.8481,-5.5880,9.0728,5.9168
16.992,4.9660,5.6897,-4.8449,-5.6085,9.0728,5.9168
17.012,4.9645,5.6987,-4.8432,-5.6182,9.0694,5.9395
17.034,4.9629,5.7077,-4.8414,-5.6279,9.0667,5.9551
17.056,4.9598,5.7257,-4.8396,-5.6376,9.0667,5.9551
17.076,4.9582,5.7346,-4.8371,-5.6475,9.0637,5.9713
17.098,4.9565,5.7435,-4.8353,-5.6571,9.0637,5.9713
17.120,4.9549,5.7524,-4.8334,-5.6667,9.0600,5.9880
17.140,4.9532,5.7613,-4.8315,-5.6763,9.0571,6.0033
17.162,4.9515,5.7702,-4.8287,-5.6906,9.0571,6.0033
17.184,4.9481,5.7879,-4.8261,-5.7039,9.0539,6.0196
17.206,4.9463,5.7967,-4.8241,-5.7135,9.0501,6.0397
17.226,4.9445,5.8056,-4.8221,-5.7231,9.0501,6.0397
17.248,4.9427,5.8144,-4.8201,-5.7327,9.0470,6.0551
17.270,4.9410,5.8233,-4.8181,-5.7424,9.0437,6.0714
17.290,4.9374,5.8412,-4.8157,-5.7540,9.0437,6.0714
17.312,4.9357,5.8502,-4.8127,-5.7686,9.0399,6.0899
17.334,4.9339,5.8591,-4.8107,-5.7784,9.0368,6.1055
17.354,4.9321,5.8681,-4.8087,-5.7882,9.0368,6.1055
17.376,4.9304,5.8771,-4.8066,-5.7992,9.0334,6.1222
17.398,4.9268,5.8951,-4.8046,-5.8090,9.0334,6.1222
17.418,4.9250,5.9041,-4.8026,-5.8189,9.0301,6.1401
17.440,4.9232,5.9131,-4.8006,-5.8287,9.0269,6.1559
17.462,4.9214,5.9221,-4.7975,-5.8435,9.0269,6.1559
17.482,4.9196,5.9311,-4.7957,-5.8516,9.0236,6.1726
17.504,4.9177,5.9400,-4.7935,-5.8613,9.0203,6.1874
17.526,4.9139,5.9578,-4.7914,-5.8710,9.0203,6.1874
17.546,4.9120,5.9667,-4.7892,-5.8807,9.0170,6.2030
17.568,4.9101,5.9756,-4.7870,-5.8904,9.0133,6.2196
17.590,4.9081,5.9845,-4.7849,-5.9049,9.0133,6.2196
17.610,4.9062,5.9934,-4.7827,-5.9147,9.0098,6.2410
17.632,4.9022,6.0113,-4.7804,-5.9245,9.0098,6.2410
17.654,4.9002,6.0202,-4.7770,-5.9393,9.0062,6.2567
17.674,4.8982,6.0292,-4.7747,-5.9493,9.0024,6.2734
17.696,4.8961,6.0381,-4.7723,-5.9592,9.0024,6.2734
17.718,4.8941,6.0471,-4.7700,-5.9691,8.9985,6.2904
17.738,4.8920,6.0561,-4.7677,-5.9790,8.9949,6.3062
17.760,4.8879,6.0740,-4.7653,-5.9889,8.9949,6.3062
17.782,4.8857,6.0830,-4.7616,-6.0035,8.9909,6.3231
17.802,4.8836,6.0920,-4.7592,-6.0134,8.9868,6.3397
17.824,4.8815,6.1010,-4.7568,-6.0233,8.9868,6.3397
17.846,4.8793,6.1099,-4.7544,-6.0333,8.9831,6.3556
17.866,4.8750,6.1279,-4.7520,-6.0432,8.9831,6.3556
17.888,4.8728,6.1369,-4.7498,-6.0524,8.9790,6.3725
17.910,4.8706,6.1458,-4.7474,-6.0623,8.9753,6.3886
17.930,4.8684,6.1548,-4.7449,-6.0722,8.9753,6.3886
17.952,4.8662,6.1638,-4.7412,-6.0871,8.9714,6.4045
17.974,4.8618,6.1817,-4.7392,-6.0960,8.9673,6.4214
17.994,4.8596,6.1906,-4.7367,-6.1059,8.9673,6.4214
18.016,4.8573,6.1996,-4.7342,-6.1157,8.9636,6.4372
18.038,4.8550,6.2085,-4.7317,-6.1256,8.9597,6.4530
18.058,4.8528,6.2175,-4.7292,-6.1354,8.9597,6.4530
18.080,4.8505,6.2264,-4.7260,-6.1473,8.9555,6.4698
18.102,4.8459,6.2442,-4.7221,-6.1621,8.9505,6.4886
18.122,4.8436,6.2532,-4.7195,-6.1719,8.9505,6.4886
18.144,4.8415,6.2611,-4.7168,-6.1818,8.9464,6.5044
18.166,4.8391,6.2700,-4.7142,-6.1917,8.9420,6.5212
18.186,4.8368,6.2789,-4.7119,-6.2056,8.9420,6.5212
18.208,4.8320,6.2967,-4.7092,-6.2155,8.9379,6.5422
18.230,4.8296,6.3056,-4.7065,-6.2254,8.9379,6.5422
18.250,4.8272,6.3145,-4.7037,-6.2354,8.9336,6.5581
18.272,4.8247,6.3234,-4.6988,-6.2474,8.9290,6.5748
18.294,4.8223,6.3323,-4.6959,-6.2573,8.9290,6.5748
18.314,4.8173,6.3501,-4.6931,-6.2671,8.9235,6.5888
18.336,4.8148,6.3590,-4.6902,-6.2770,8.9190,6.6045
18.358,4.8122,6.3679,-4.6873,-6.2868,8.9190,6.6045
18.378,4.8096,6.3768,-4.6837,-6.2964,8.9141,6.6214
18.400,4.8071,6.3857,-4.6807,-6.3062,8.9085,6.6378
18.422,4.8019,6.4034,-4.6763,-6.3209,8.9085,6.6378
18.442,4.7992,6.4123,-4.6733,-6.3308,8.9038,6.6535
18.466,4.7966,6.4212,-4.6703,-6.3406,8.9038,6.6535
18.486,4.7939,6.4301,-4.6683,-6.3471,8.8988,6.6703
18.506,4.7913,6.4389,-4.6653,-6.3568,8.8948,6.6835
18.528,4.7886,6.4478,-4.6623,-6.3665,8.8948,6.6835
18.550,4.7831,6.4655,-4.6592,-6.3763,8.8900,6.6991
18.570,4.7804,6.4744,-4.6562,-6.3860,8.8849,6.7158
18.592,4.7777,6.4832,-4.6525,-6.3973,8.8849,6.7158
18.614,4.7749,6.4921,-4.6494,-6.4069,8.8807,6.7289
18.634,4.7721,6.5009,-4.6463,-6.4165,8.8758,6.7443
18.656,4.7665,6.5186,-4.6432,-6.4261,8.8758,6.7443
18.678,4.7637,6.5274,-4.6392,-6.4364,8.8706,6.7608
18.698,4.7609,6.5362,-4.6360,-6.4460,8.8706,6.7608
18.720,4.7580,6.5450,-4.6328,-6.4555,8.8644,6.7777
18.742,4.7552,6.5538,-4.6280,-6.4699,8.8593,6.7931
18.762,4.7523,6.5627,-4.6247,-6.4795,8.8593,6.7931
18.784,4.7465,6.5803,-4.6219,-6.4879,8.8539,6.8094
18.806,4.7436,6.5891,-4.6186,-6.4975,8.8488,6.8245
18.826,4.7407,6.5979,-4.6153,-6.5070,8.8488,6.8245
18.848,4.7377,6.6066,-4.6120,-6.5165,8.8437,6.8398
18.870,4.7348,6.6154,-4.6087,-6.5260,8.8381,6.8560
18.890,4.7288,6.6330,-4.6048,-6.5346,8.8381,6.8560
18.912,4.7258,6.6418,-4.5997,-6.5488,8.8319,6.8712
18.934,4.7228,6.6505,-4.5963,-6.5582,8.8265,6.8864
18.954,4.7198,6.6593,-4.5929,-6.5677,8.8265,6.8864
18.976,4.7167,6.6681,-4.5910,-6.5763,8.8208,6.9025
18.998,4.7106,6.6856,-4.5877,-6.5857,8.8208,6.9025
19.018,4.7075,6.6943,-4.5843,-6.5952,8.8167,6.9177
19.040,4.7044,6.7030,-4.5808,-6.6046,8.8113,6.9328
19.062,4.7013,6.7118,-4.5757,-6.6187,8.8113,6.9328
19.084,4.6982,6.7205,-4.5717,-6.6263,8.8055,6.9489
19.104,4.6950,6.7292,-4.5682,-6.6357,8.7991,6.9630
19.126,4.6887,6.7467,-4.5646,-6.6450,8.7991,6.9630
19.148,4.6856,6.7554,-4.5611,-6.6544,8.7936,6.9780
19.168,4.6824,6.7641,-4.5576,-6.6637,8.7876,6.9939
19.190,4.6792,6.7728,-4.5543,-6.6747,8.7876,6.9939
19.212,4.6759,6.7815,-4.5489,-6.6887,8.7819,7.0115
19.232,4.6695,6.7989,-4.5472,-6.6934,8.7819,7.0115
19.254,4.6662,6.8076,-4.5418,-6.7074,8.7763,7.0265
19.276,4.6629,6.8163,-4.5368,-6.7169,8.7703,7.0424
19.296,4.6596,6.8249,-4.5331,-6.7263,8.7703,7.0424
19.318,4.6563,6.8336,-4.5295,-6.7356,8.7627,7.0585
19.340,4.6497,6.8509,-4.5258,-6.7449,8.7570,7.0735
19.360,4.6463,6.8596,-4.5221,-6.7542,8.7570,7.0735
19.382,4.6429,6.8682,-4.5161,-6.7670,8.7508,7.0893
19.404,4.6395,6.8768,-4.5123,-6.7763,8.7440,7.1040
19.424,4.6361,6.8854,-4.5085,-6.7855,8.7440,7.1040
19.446,4.6326,6.8940,-4.5047,-6.7947,8.7381,7.1187
19.468,4.6257,6.9111,-4.5009,-6.8039,8.7316,7.1344
19.488,4.6221,6.9196,-4.4963,-6.8149,8.7316,7.1344
19.510,4.6186,6.9281,-4.4924,-6.8241,8.7244,7.1520
19.532,4.6150,6.9367,-4.4865,-6.8379,8.7182,7.1667
19.552,4.6115,6.9452,-4.4826,-6.8470,8.7182,7.1667
19.574,4.6042,6.9622,-4.4749,-6.8598,8.7116,7.1822
19.596,4.6006,6.9706,-4.4708,-6.8690,8.7116,7.1822
19.616,4.5970,6.9791,-4.4667,-6.8782,8.7010,7.2017
19.638,4.5933,6.9876,-4.4626,-6.8874,8.6945,7.2164
19.660,4.5896,6.9960,-4.4584,-6.8966,8.6945,7.2164
19.680,4.5859,7.0045,-4.4526,-6.9101,8.6876,7.2319
19.702,4.5784,7.0213,-4.4462,-6.9240,8.6788,7.2522
19.724,4.5747,7.0297,-4.4420,-6.9332,8.6788,7.2522
19.744,4.5709,7.0382,-4.4377,-6.9424,8.6721,7.2670
19.766,4.5671,7.0466,-4.4334,-6.9517,8.6650,7.2825
19.788,4.5633,7.0550,-4.4274,-6.9594,8.6650,7.2825
19.808,4.5557,7.0717,-4.4230,-6.9686,8.6559,7.2967
19.830,4.5518,7.0801,-4.4186,-6.9777,8.6559,7.2967
19.852,4.5479,7.0885,-4.4119,-6.9914,8.6490,7.3114
19.872,4.5440,7.0968,-4.4073,-6.9993,8.6415,7.3270
19.894,4.5401,7.1052,-4.4028,-7.0084,8.6415,7.3270
19.916,4.5323,7.1219,-4.3983,-7.0175,8.6338,7.3413
19.936,4.5284,7.1302,-4.3938,-7.0266,8.6267,7.3558
19.958,4.5244,7.1385,-4.3893,-7.0356,8.6267,7.3558
19.980,4.5204,7.1468,-4.3856,-7.0465,8.6191,7.3713
20.000,4.5164,7.1551,-4.3811,-7.0555,8.6124,7.3886
20.022,4.5124,7.1634,-4.3743,-7.0692,8.6124,7.3886
20.044,4.5043,7.1800,-4.3697,-7.0782,8.6052,7.4032
20.064,4.5003,7.1883,-4.3650,-7.0873,8.6052,7.4032
20.086,4.4962,7.1966,-4.3618,-7.0976,8.5974,7.4185
20.108,4.4926,7.2039,-4.3572,-7.1067,8.5911,7.4353
20.128,4.4885,7.2122,-4.3526,-7.1158,8.5911,7.4353
20.150,4.4802,7.2287,-4.3480,-7.1249,8.5838,7.4499
20.172,4.4761,7.2369,-4.3417,-7.1384,8.5759,7.4653
20.192,4.4719,7.2451,-4.3370,-7.1475,8.5759,7.4653
20.214,4.4677,7.2534,-4.3324,-7.1565,8.5688,7.4807
20.236,4.4635,7.2616,-4.3277,-7.1655,8.5614,7.4952
20.256,4.4551,7.2780,-4.3229,-7.1746,8.5614,7.4952
20.278,4.4509,7.2862,-4.3202,-7.1837,8.5534,7.5106
20.300,4.4466,7.2944,-4.3155,-7.1927,8.5475,7.5260
20.320,4.4424,7.3026,-4.3108,-7.2017,8.5475,7.5260
20.342,4.4382,7.3108,-4.3038,-7.2153,8.5401,7.5405
20.364,4.4297,7.3272,-4.2992,-7.2244,8.5401,7.5405
20.384,4.4255,7.3354,-4.2931,-7.2318,8.5322,7.5560
20.406,4.4212,7.3436,-4.2884,-7.2408,8.5229,7.5697
20.428,4.4170,7.3518,-4.2837,-7.2498,8.5229,7.5697
20.448,4.4128,7.3600,-4.2790,-7.2587,8.5155,7.5841
20.470,4.4085,7.3681,-4.2744,-7.2677,8.5077,7.5994
20.492,4.4000,7.3843,-4.2654,-7.2812,8.5077,7.5994
20.512,4.3957,7.3924,-4.2606,-7.2901,8.4978,7.6148
20.534,4.3915,7.4005,-4.2558,-7.2989,8.4902,7.6290
20.556,4.3872,7.4086,-4.2509,-7.3078,8.4902,7.6290
20.576,4.3829,7.4166,-4.2464,-7.3161,8.4821,7.6441
20.598,4.3742,7.4327,-4.2415,-7.3249,8.4821,7.6441
20.620,4.3698,7.4408,-4.2367,-7.3337,8.4742,7.6586
20.640,4.3654,7.4489,-4.2318,-7.3426,8.4665,7.6728
20.662,4.3610,7.4569,-4.2244,-7.3559,8.4665,7.6728
20.684,4.3566,7.4650,-4.2187,-7.3645,8.4582,7.6879
20.704,4.3522,7.4731,-4.2137,-7.3733,8.4491,7.7028
20.726,4.3432,7.4893,-4.2087,-7.3822,8.4491,7.7028
20.748,4.3388,7.4974,-4.2037,-7.3910,8.4412,7.7170
20.768,4.3343,7.5055,-4.1986,-7.3999,8.4327,7.7321
20.790,4.3298,7.5136,-4.1916,-7.4101,8.4327,7.7321
20.812,4.3253,7.5217,-4.1839,-7.4234,8.4221,7.7486
20.832,4.3163,7.5379,-4.1814,-7.4279,8.4221,7.7486
20.854,4.3118,7.5459,-4.1737,-7.4412,8.4141,7.7629
20.876,4.3072,7.5540,-4.1686,-7.4501,8.4055,7.7780
20.896,4.3027,7.5621,-4.1631,-7.4570,8.4055,7.7780
20.918,4.2982,7.5702,-4.1579,-7.4658,8.3964,7.7911
20.940,4.2891,7.5863,-4.1527,-7.4746,8.3883,7.8053
20.962,4.2845,7.5943,-4.1449,-7.4879,8.3883,7.8053
20.982,4.2799,7.6024,-4.1404,-7.4952,8.3795,7.8204
21.004,4.2753,7.6104,-4.1352,-7.5040,8.3715,7.8339
21.026,4.2708,7.6185,-4.1300,-7.5127,8.3715,7.8339
21.046,4.2662,7.6265,-4.1248,-7.5215,8.3633,7.8479
21.068,4.2570,7.6425,-4.1196,-7.5302,8.3545,7.8629
21.090,4.2525,7.6505,-4.1144,-7.5377,8.3545,7.8629
21.110,4.2480,7.6585,-4.1093,-7.5463,8.3458,7.8764
21.132,4.2434,7.6665,-4.1016,-7.5593,8.3376,7.8903
21.154,4.2389,7.6744,-4.0964,-7.5679,8.3376,7.8903
21.174,4.2299,7.6903,-4.0913,-7.5765,8.3290,7.9050
21.196,4.2254,7.6982,-4.0879,-7.5848,8.3290,7.9050
21.218,4.2209,7.7061,-4.0828,-7.5933,8.3221,7.9193
21.238,4.2164,7.7140,-4.0777,-7.6019,8.3141,7.9331
21.260,4.2119,7.7219,-4.0726,-7.6105,8.3141,7.9331
21.282,4.2029,7.7377,-4.0675,-7.6190,8.3054,7.9477
21.302,4.1984,7.7456,-4.0617,-7.6333,8.2988,7.9638
21.324,4.1938,7.7534,-4.0566,-7.6419,8.2988,7.9638
21.346,4.1893,7.7613,-4.0516,-7.6504,8.2907,7.9775
21.366,4.1847,7.7691,-4.0464,-7.6589,8.2821,7.9921
21.388,4.1802,7.7770,-4.0420,-7.6721,8.2821,7.9921
21.410,4.1710,7.7926,-4.0369,-7.6807,8.2742,8.0114
21.430,4.1664,7.8005,-4.0319,-7.6893,8.2742,8.0114
21.452,4.1618,7.8083,-4.0242,-7.7022,8.2662,8.0252
21.474,4.1572,7.8161,-4.0191,-7.7107,8.2576,8.0397
21.494,4.1525,7.8239,-4.0120,-7.7202,8.2576,8.0397
21.516,4.1432,7.8394,-4.0068,-7.7287,8.2469,8.0553
21.538,4.1385,7.8472,-4.0016,-7.7372,8.2387,8.0690
21.558,4.1338,7.8549,-3.9963,-7.7458,8.2387,8.0690
21.580,4.1291,7.8627,-3.9911,-7.7543,8.2299,8.0834
21.602,4.1244,7.8704,-3.9815,-7.7679,8.2194,8.0989
21.622,4.1196,7.8782,-3.9762,-7.7763,8.2194,8.0989
21.644,4.1101,7.8936,-3.9708,-7.7848,8.2109,8.1125
21.666,4.1054,7.9013,-3.9654,-7.7932,8.2019,8.1269
21.686,4.1006,7.9091,-3.9585,-7.8007,8.2019,8.1269
21.708,4.0958,7.9168,-3.9531,-7.8091,8.1912,8.1402
21.730,4.0909,7.9245,-3.9476,-7.8175,8.1912,8.1402
21.750,4.0813,7.9399,-3.9421,-7.8259,8.1825,8.1537
21.772,4.0764,7.9476,-3.9338,-7.8385,8.1733,8.1681
21.794,4.0715,7.9553,-3.9287,-7.8467,8.1733,8.1681
21.814,4.0666,7.9630,-3.9231,-7.8550,8.1644,8.1822
21.836,4.0617,7.9706,-3.9176,-7.8634,8.1556,8.1956
21.858,4.0519,7.9859,-3.9120,-7.8717,8.1556,8.1956
21.878,4.0470,7.9936,-3.9064,-7.8800,8.1462,8.2098
21.900,4.0420,8.0012,-3.9017,-7.8870,8.1377,8.2227
21.922,4.0370,8.0089,-3.8933,-7.8994,8.1377,8.2227
21.942,4.0320,8.0165,-3.8876,-7.9076,8.1288,8.2359
21.964,4.0270,8.0241,-3.8820,-7.9158,8.1288,8.2359
21.986,4.0170,8.0393,-3.8749,-7.9233,8.1192,8.2500
22.006,4.0119,8.0468,-3.8692,-7.9314,8.1082,8.2632
22.028,4.0069,8.0544,-3.8634,-7.9395,8.1082,8.2632
22.050,4.0018,8.0620,-3.8576,-7.9476,8.0991,8.2762
22.070,3.9967,8.0695,-3.8519,-7.9557,8.0894,8.2901
22.092,3.9864,8.0846,-3.8441,-7.9669,8.0894,8.2901
22.114,3.9813,8.0921,-3.8353,-7.9791,8.0775,8.3071
22.134,3.9761,8.0996,-3.8294,-7.9871,8.0682,8.3201
22.156,3.9710,8.1071,-3.8234,-7.9952,8.0682,8.3201
22.178,3.9658,8.1146,-3.8175,-8.0033,8.0583,8.3338
22.198,3.9606,8.1221,-3.8114,-8.0092,8.0583,8.3338
22.220,3.9501,8.1370,-3.8053,-8.0172,8.0481,8.3454
22.242,3.9449,8.1445,-3.7962,-8.0291,8.0385,8.3581
22.262,3.9396,8.1519,-3.7901,-8.0370,8.0385,8.3581
22.284,3.9343,8.1594,-3.7845,-8.0461,8.0282,8.3717
22.306,3.9290,8.1668,-3.7784,-8.0540,8.0184,8.3865
22.326,3.9184,8.1816,-3.7722,-8.0619,8.0184,8.3865
22.348,3.9131,8.1890,-3.7661,-8.0698,8.0087,8.3992
22.370,3.9077,8.1963,-3.7599,-8.0777,7.9982,8.4126
22.390,3.9023,8.2037,-3.7523,-8.0926,7.9982,8.4126
22.412,3.8969,8.2111,-3.7430,-8.1047,7.9864,8.4335
22.434,3.8860,8.2258,-3.7367,-8.1127,7.9765,8.4464
22.454,3.8805,8.2331,-3.7305,-8.1206,7.9765,8.4464
22.476,3.8749,8.2404,-3.7242,-8.1285,7.9660,8.4597
22.498,3.8694,8.2476,-3.7183,-8.1365,7.9660,8.4597
22.518,3.8638,8.2549,-3.7119,-8.1444,7.9558,8.4733
22.540,3.8582,8.2621,-3.7056,-8.1522,7.9457,8.4860
22.562,3.8470,8.2766,-3.6959,-8.1640,7.9457,8.4860
22.582,3.8414,8.2837,-3.6912,-8.1696,7.9348,8.4993
22.604,3.8357,8.2909,-3.6848,-8.1773,7.9258,8.5103
22.626,3.8300,8.2980,-3.6783,-8.1850,7.9258,8.5103
22.646,3.8243,8.3051,-3.6718,-8.1926,7.9155,8.5227
22.668,3.8128,8.3193,-3.6653,-8.2003,7.9044,8.5358
22.690,3.8071,8.3264,-3.6597,-8.2100,7.9044,8.5358
22.710,3.8013,8.3334,-3.6532,-8.2176,7.8944,8.5510
22.732,3.7955,8.3405,-3.6433,-8.2290,7.8840,8.5632
22.754,3.7897,8.3475,-3.6367,-8.2366,7.8840,8.5632
22.774,3.7839,8.3545,-3.6301,-8.2441,7.8728,8.5761
22.796,3.7722,8.3685,-3.6250,-8.2525,7.8728,8.5761
22.818,3.7664,8.3755,-3.6184,-8.2600,7.8632,8.5898
22.838,3.7605,8.3824,-3.6118,-8.2676,7.8527,8.6020
22.860,3.7546,8.3894,-3.6051,-8.2751,7.8527,8.6020
22.882,3.7487,8.3963,-3.5968,-8.2874,7.8414,8.6147
22.904,3.7368,8.4102,-3.5901,-8.2949,7.8320,8.6287
22.924,3.7308,8.4171,-3.5834,-8.3024,7.8320,8.6287
22.946,3.7247,8.4241,-3.5767,-8.3099,7.8213,8.6407
22.968,3.7187,8.4310,-3.5699,-8.3174,7.8098,8.6535
22.988,3.7126,8.4379,-3.5639,-8.3262,7.8098,8.6535
23.010,3.7003,8.4517,-3.5571,-8.3338,7.7991,8.6678
23.032,3.6942,8.4586,-3.5468,-8.3450,7.7883,8.6798
23.052,3.6880,8.4655,-3.5400,-8.3525,7.7883,8.6798
23.074,3.6818,8.4723,-3.5331,-8.3599,7.7767,8.6926
23.096,3.6756,8.4792,-3.5261,-8.3691,7.7767,8.6926
23.116,3.6694,8.4861,-3.5191,-8.3766,7.7649,8.7071
23.138,3.6569,8.4997,-3.5122,-8.3840,7.7539,8.7191
23.160,3.6506,8.5065,-3.5053,-8.3914,7.7539,8.7191
23.180,3.6443,8.5132,-3.4983,-8.3988,7.7422,8.7317
23.202,3.6380,8.5199,-3.4900,-8.4073,7.7327,8.7418
23.224,3.6317,8.5266,-3.4830,-8.4145,7.7327,8.7418
23.244,3.6191,8.5399,-3.4760,-8.4216,7.7215,8.7533
23.266,3.6127,8.5465,-3.4689,-8.4287,7.7095,8.7655
23.288,3.6064,8.5531,-3.4642,-8.4342,7.7095,8.7655
23.308,3.6000,8.5597,-3.4572,-8.4412,7.7001,8.7759
23.330,3.5936,8.5663,-3.4501,-8.4482,7.7001,8.7759
23.352,3.5807,8.5795,-3.4430,-8.4552,7.6888,8.7872
23.372,3.5742,8.5860,-3.4323,-8.4656,7.6767,8.7991
23.394,3.5678,8.5925,-3.4264,-8.4722,7.6767,8.7991
23.416,3.5613,8.5990,-3.4194,-8.4791,7.6660,8.8107
23.436,3.5549,8.6055,-3.4123,-8.4859,7.6547,8.8216
23.458,3.5484,8.6120,-3.4051,-8.4927,7.6547,8.8216
23.480,3.5354,8.6250,-3.3980,-8.4995,7.6426,8.8333
23.500,3.5288,8.6315,-3.3914,-8.5087,7.6311,8.8474
23.522,3.5223,8.6380,-3.3808,-8.5189,7.6311,8.8474
23.544,3.5157,8.6445,-3.3737,-8.5257,7.6198,8.8584
23.564,3.5092,8.6510,-3.3666,-8.5325,7.6198,8.8584
23.586,3.4960,8.6640,-3.3627,-8.5403,7.6078,8.8699
23.608,3.4894,8.6705,-3.3556,-8.5470,7.5992,8.8825
23.628,3.4828,8.6769,-3.3485,-8.5538,7.5992,8.8825
23.650,3.4762,8.6834,-3.3414,-8.5606,7.5879,8.8934
23.672,3.4696,8.6899,-3.3307,-8.5707,7.5757,8.9049
23.692,3.4629,8.6963,-3.3245,-8.5777,7.5757,8.9049
23.714,3.4495,8.7092,-3.3173,-8.5844,7.5646,8.9167
23.736,3.4428,8.7157,-3.3101,-8.5910,7.5532,8.9275
23.756,3.4361,8.7221,-3.3030,-8.5977,7.5532,8.9275
23.778,3.4294,8.7285,-3.2957,-8.6043,7.5409,8.9388
23.800,3.4226,8.7349,-3.2887,-8.6172,7.5290,8.9567
23.820,3.4090,8.7477,-3.2815,-8.6239,7.5290,8.9567
23.842,3.4023,8.7541,-3.2708,-8.6340,7.5176,8.9674
23.864,3.3955,8.7605,-3.2636,-8.6406,7.5176,8.9674
23.884,3.3887,8.7668,-3.2563,-8.6484,7.5054,8.9786
23.906,3.3819,8.7732,-3.2491,-8.6551,7.4932,8.9912
23.928,3.3682,8.7859,-3.2419,-8.6617,7.4932,8.9912
23.948,3.3614,8.7922,-3.2347,-8.6683,7.4817,9.0019
23.970,3.3546,8.7985,-3.2275,-8.6749,7.4695,9.0130
23.992,3.3477,8.8048,-3.2140,-8.6922,7.4695,9.0130
24.012,3.3409,8.8112,-3.2068,-8.6988,7.4546,9.0321
24.034,3.3340,8.8174,-3.1995,-8.7055,7.4431,9.0428
24.056,3.3203,8.8300,-3.1923,-8.7121,7.4431,9.0428
24.076,3.3134,8.8363,-3.1850,-8.7187,7.4309,9.0538
24.098,3.3065,8.8425,-3.1777,-8.7259,7.4309,9.0538
24.120,3.2996,8.8487,-3.1704,-8.7325,7.4185,9.0658
24.140,3.2927,8.8550,-3.1632,-8.7391,7.4070,9.0763
24.162,3.2788,8.8674,-3.1523,-8.7489,7.4070,9.0763
24.184,3.2719,8.8736,-3.1423,-8.7591,7.3947,9.0875
24.204,3.2649,8.8798,-3.1349,-8.7656,7.3796,9.1025
24.226,3.2580,8.8860,-3.1276,-8.7722,7.3796,9.1025
24.248,3.2510,8.8921,-3.1202,-8.7787,7.3678,9.1130
24.268,3.2440,8.8983,-3.1128,-8.7852,7.3554,9.1239
24.290,3.2300,8.9106,-3.1059,-8.7920,7.3554,9.1239
24.312,3.2230,8.9167,-3.0948,-8.8016,7.3434,9.1354
24.332,3.2160,8.9228,-3.0874,-8.8081,7.3316,9.1457
24.354,3.2090,8.9289,-3.0800,-8.8145,7.3316,9.1457
24.376,3.1957,8.9404,-3.0726,-8.8209,7.3191,9.1566
24.396,3.1878,8.9472,-3.0643,-8.8294,7.3191,9.1566
24.418,3.1808,8.9532,-3.0569,-8.8357,7.3057,9.1698
24.440,3.1737,8.9593,-3.0495,-8.8420,7.2938,9.1800
24.460,3.1666,8.9653,-3.0420,-8.8484,7.2938,9.1800
24.482,3.1595,8.9713,-3.0304,-8.8578,7.2813,9.1907
24.504,3.1452,8.9833,-3.0229,-8.8640,7.2682,9.2014
24.524,3.1380,8.9893,-3.0154,-8.8702,7.2682,9.2014
24.546,3.1308,8.9952,-3.0079,-8.8764,7.2562,9.2114
24.568,3.1236,9.0012,-3.0004,-8.8826,7.2435,9.2220
24.588,3.1164,9.0071,-2.9929,-8.8880,7.2435,9.2220
