t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
6.250,3.3140,1.0347,2.5166,0.2964,-3.2189,-1.0445,2.5092,0.4458
6.270,3.3220,1.0402,2.5166,0.2964,-3.2280,-1.0507,2.5219,0.4486
6.290,3.3352,1.0494,2.5166,0.2964,-3.2370,-1.0569,2.5219,0.4486
6.310,3.3431,1.0549,2.5166,0.2964,-3.2465,-1.0642,2.5346,0.4514
6.330,3.3509,1.0605,2.5166,0.2964,-3.2555,-1.0705,2.5346,0.4514
6.350,3.3586,1.0660,2.5166,0.2964,-3.2644,-1.0767,2.5466,0.4541
6.370,3.3663,1.0716,2.5166,0.2964,-3.2733,-1.0830,2.5593,0.4569
6.390,3.3783,1.0803,2.5166,0.2964,-3.2822,-1.0892,2.5593,0.4569
6.410,3.3860,1.0859,2.5166,0.2964,-3.2898,-1.0962,2.5720,0.4597
6.430,3.3928,1.0909,2.6162,0.2738,-3.2986,-1.1026,2.5720,0.4597
6.450,3.3995,1.0960,2.6162,0.2738,-3.3074,-1.1089,2.5840,0.4624
6.470,3.4071,1.1016,2.6162,0.2738,-3.3163,-1.1153,2.5967,0.4652
6.490,3.4207,1.1117,2.6162,0.2738,-3.3191,-1.1176,2.5967,0.4652
6.510,3.4284,1.1174,2.6162,0.2738,-3.3279,-1.1239,2.6094,0.4680
6.530,3.4360,1.1231,2.6162,0.2738,-3.3367,-1.1301,2.6094,0.4680
6.550,3.4437,1.1287,2.6162,0.2738,-3.3456,-1.1363,2.6214,0.4706
6.570,3.4514,1.1343,2.6162,0.2738,-3.3544,-1.1424,2.6341,0.4735
6.590,3.4634,1.1430,2.6162,0.2738,-3.3573,-1.1474,2.6341,0.4735
6.610,3.4703,1.1480,2.6162,0.2738,-3.3660,-1.1535,2.6468,0.4763
6.630,3.4763,1.1524,2.7022,0.2768,-3.3747,-1.1597,2.6468,0.4763
6.650,3.4832,1.1574,2.7022,0.2768,-3.3835,-1.1658,2.6930,0.4478
6.670,3.4980,1.1682,2.7022,0.2768,-3.3923,-1.1720,2.7062,0.4501
6.690,3.5066,1.1746,2.7022,0.2768,-3.4002,-1.1791,2.7062,0.4501
6.710,3.5136,1.1797,2.7022,0.2768,-3.4090,-1.1854,2.7194,0.4525
6.730,3.5214,1.1854,2.7022,0.2768,-3.4179,-1.1916,2.7194,0.4525
6.750,3.5292,1.1912,2.7022,0.2768,-3.4267,-1.1979,2.7319,0.4547
6.770,3.5371,1.1970,2.7022,0.2768,-3.4356,-1.2042,2.7451,0.4571
6.790,3.5501,1.2067,2.7022,0.2768,-3.4459,-1.2163,2.7451,0.4571
6.810,3.5571,1.2119,2.7022,0.2768,-3.4548,-1.2228,2.7583,0.4594
6.830,3.5632,1.2165,2.7529,0.2474,-3.4637,-1.2293,2.7583,0.4594
6.850,3.5780,1.2275,2.7529,0.2474,-3.4727,-1.2358,2.7708,0.4616
6.870,3.5849,1.2328,2.7529,0.2474,-3.4816,-1.2423,2.7840,0.4640
6.890,3.5934,1.2393,2.7529,0.2474,-3.4828,-1.2482,2.7840,0.4640
6.910,3.6002,1.2446,2.7529,0.2474,-3.4914,-1.2547,2.7972,0.4663
6.930,3.6078,1.2505,2.7529,0.2474,-3.5000,-1.2613,2.7972,0.4663
6.950,3.6153,1.2565,2.7529,0.2474,-3.5085,-1.2680,2.8096,0.4686
6.970,3.6287,1.2671,2.7529,0.2474,-3.5171,-1.2746,2.8229,0.4709
6.990,3.6353,1.2724,2.7529,0.2474,-3.5289,-1.2802,2.8229,0.4709
7.010,3.6427,1.2785,2.7529,0.2474,-3.5374,-1.2869,2.8361,0.4733
7.030,3.6485,1.2832,2.7900,0.2138,-3.5459,-1.2936,2.8361,0.4733
7.050,3.6551,1.2885,2.7900,0.2138,-3.5544,-1.3003,2.7921,0.4014
7.070,3.6689,1.3000,2.7900,0.2138,-3.5628,-1.3070,2.8045,0.4027
7.090,3.6763,1.3061,2.7900,0.2138,-3.5711,-1.3136,2.8045,0.4027
7.110,3.6838,1.3122,2.7900,0.2138,-3.5735,-1.3179,2.8169,0.4040
7.130,3.6912,1.3182,2.7900,0.2138,-3.5818,-1.3244,2.8169,0.4040
7.150,3.6987,1.3243,2.7900,0.2138,-3.5901,-1.3309,2.8286,0.4052
7.170,3.7054,1.3296,2.7900,0.2138,-3.5985,-1.3374,2.8410,0.4064
7.190,3.7179,1.3397,2.7900,0.2138,-3.6006,-1.3462,2.8410,0.4064
7.210,3.7254,1.3457,2.7900,0.2138,-3.6089,-1.3528,2.8534,0.4077
7.230,3.7322,1.3510,2.8476,0.1945,-3.6173,-1.3593,2.8534,0.4077
7.250,3.7389,1.3564,2.8476,0.1945,-3.6256,-1.3659,2.8650,0.4089
7.270,3.7465,1.3624,2.8476,0.1945,-3.6341,-1.3725,2.8774,0.4102
7.290,3.7599,1.3731,2.8476,0.1945,-3.6422,-1.3808,2.8774,0.4102
7.310,3.7667,1.3785,2.8476,0.1945,-3.6506,-1.3874,2.8898,0.4114
7.330,3.7743,1.3845,2.8476,0.1945,-3.6591,-1.3941,2.8898,0.4114
7.350,3.7819,1.3905,2.8476,0.1945,-3.6676,-1.4007,2.9015,0.4126
7.370,3.7954,1.4013,2.8476,0.1945,-3.6761,-1.4074,2.9139,0.4139
7.390,3.8021,1.4066,2.8476,0.1945,-3.6866,-1.4155,2.9139,0.4139
7.410,3.8088,1.4120,2.8476,0.1945,-3.6952,-1.4223,2.9263,0.4152
7.430,3.8156,1.4174,2.9143,0.2065,-3.7038,-1.4290,2.9263,0.4152
7.450,3.8274,1.4269,2.9143,0.2065,-3.7123,-1.4358,2.9179,0.4109
7.470,3.8341,1.4323,2.9143,0.2065,-3.7210,-1.4425,2.9300,0.4121
7.490,3.8442,1.4404,2.9143,0.2065,-3.7403,-1.4614,2.9300,0.4121
7.510,3.8517,1.4465,2.9143,0.2065,-3.7491,-1.4686,2.9421,0.4133
7.530,3.8584,1.4519,2.9143,0.2065,-3.7579,-1.4757,2.9421,0.4133
7.550,3.8660,1.4581,2.9143,0.2065,-3.7668,-1.4829,2.9535,0.4144
7.570,3.8735,1.4642,2.9143,0.2065,-3.7756,-1.4901,2.9656,0.4156
7.590,3.8860,1.4745,2.9143,0.2065,-3.7862,-1.4985,2.9656,0.4156
7.610,3.8935,1.4806,2.9143,0.2065,-3.7952,-1.5058,2.9777,0.4168
7.630,3.8993,1.4854,3.0120,0.2228,-3.8041,-1.5131,2.9777,0.4168
7.650,3.9126,1.4965,3.0120,0.2228,-3.8130,-1.5205,2.9891,0.4179
7.670,3.9192,1.5020,3.0120,0.2228,-3.8220,-1.5279,3.0012,0.4191
7.690,3.9275,1.5089,3.0120,0.2228,-3.8344,-1.5356,3.0012,0.4191
7.710,3.9349,1.5151,3.0120,0.2228,-3.8435,-1.5431,3.0133,0.4203
7.730,3.9423,1.5214,3.0120,0.2228,-3.8526,-1.5505,3.0133,0.4203
7.750,3.9497,1.5276,3.0120,0.2228,-3.8617,-1.5580,3.0247,0.4214
7.770,3.9621,1.5381,3.0120,0.2228,-3.8708,-1.5655,3.0368,0.4226
7.790,3.9686,1.5436,3.0120,0.2228,-3.8785,-1.5720,3.0368,0.4226
7.810,3.9744,1.5485,3.0120,0.2228,-3.8877,-1.5795,3.0489,0.4238
7.830,3.9818,1.5548,3.1050,0.2461,-3.8969,-1.5869,3.0489,0.4238
7.850,3.9883,1.5604,3.1050,0.2461,-3.9063,-1.5943,3.0981,0.4731
7.870,4.0015,1.5716,3.1050,0.2461,-3.9157,-1.6016,3.1107,0.4750
7.890,4.0105,1.5793,3.1050,0.2461,-3.9249,-1.6085,3.1107,0.4750
7.910,4.0179,1.5857,3.1050,0.2461,-3.9344,-1.6159,3.1234,0.4769
7.930,4.0254,1.5920,3.1050,0.2461,-3.9440,-1.6233,3.1234,0.4769
7.950,4.0319,1.5977,3.1050,0.2461,-3.9536,-1.6308,3.1353,0.4786
7.970,4.0393,1.6042,3.1050,0.2461,-3.9632,-1.6384,3.1479,0.4805
7.990,4.0508,1.6142,3.1050,0.2461,-3.9704,-1.6472,3.1479,0.4805
8.010,4.0582,1.6207,3.1050,0.2461,-3.9798,-1.6549,3.1606,0.4824
8.030,4.0647,1.6265,3.1626,0.2679,-3.9893,-1.6626,3.1606,0.4824
8.050,4.0713,1.6323,3.1626,0.2679,-3.9989,-1.6704,3.1725,0.4842
8.070,4.0851,1.6448,3.1626,0.2679,-4.0083,-1.6782,3.1851,0.4861
8.090,4.0915,1.6506,3.1626,0.2679,-4.0159,-1.6837,3.1851,0.4861
8.110,4.0978,1.6565,3.1626,0.2679,-4.0252,-1.6916,3.1978,0.4880
8.130,4.1048,1.6632,3.1626,0.2679,-4.0344,-1.6994,3.1978,0.4880
8.150,4.1118,1.6698,3.1626,0.2679,-4.0436,-1.7074,3.2097,0.4898
8.170,4.1187,1.6765,3.1626,0.2679,-4.0527,-1.7153,3.2223,0.4917
8.190,4.1301,1.6876,3.1626,0.2679,-4.0620,-1.7233,3.2223,0.4917
8.210,4.1369,1.6943,3.1626,0.2679,-4.0710,-1.7313,3.2350,0.4936
8.230,4.1430,1.7003,3.2301,0.2690,-4.0801,-1.7394,3.2350,0.4936
8.250,4.1490,1.7063,3.2301,0.2690,-4.0891,-1.7475,3.2206,0.5126
8.270,4.1609,1.7183,3.2301,0.2690,-4.0982,-1.7556,3.2329,0.5147
8.290,4.1669,1.7244,3.2301,0.2690,-4.1069,-1.7650,3.2329,0.5147
8.310,4.1766,1.7344,3.2301,0.2690,-4.1160,-1.7733,3.2451,0.5169
8.330,4.1833,1.7413,3.2301,0.2690,-4.1251,-1.7817,3.2451,0.5169
8.350,4.1900,1.7482,3.2301,0.2690,-4.1341,-1.7901,3.2567,0.5189
8.370,4.1959,1.7544,3.2301,0.2690,-4.1432,-1.7986,3.2690,0.5210
8.390,4.2048,1.7638,3.2301,0.2690,-4.1541,-1.8093,3.2690,0.5210
8.410,4.2107,1.7700,3.2301,0.2690,-4.1633,-1.8179,3.2812,0.5232
8.430,4.2158,1.7755,3.2738,0.2698,-4.1724,-1.8266,3.2812,0.5232
8.450,4.2276,1.7881,3.2738,0.2698,-4.1816,-1.8353,3.2928,0.5252
8.470,4.2335,1.7944,3.2738,0.2698,-4.1908,-1.8441,3.3050,0.5273
8.490,4.2394,1.8006,3.2738,0.2698,-4.2003,-1.8530,3.3050,0.5273
8.510,4.2489,1.8108,3.2738,0.2698,-4.2096,-1.8618,3.3173,0.5295
8.530,4.2548,1.8171,3.2738,0.2698,-4.2189,-1.8706,3.3173,0.5295
8.550,4.2607,1.8233,3.2738,0.2698,-4.2282,-1.8793,3.3288,0.5315
8.570,4.2673,1.8304,3.2738,0.2698,-4.2376,-1.8881,3.3411,0.5337
8.590,4.2783,1.8420,3.2738,0.2698,-4.2469,-1.8972,3.3411,0.5337
8.610,4.2848,1.8489,3.2738,0.2698,-4.2562,-1.9060,3.3534,0.5358
8.630,4.2906,1.8551,3.3721,0.2934,-4.2656,-1.9147,3.3534,0.5358
8.650,4.3007,1.8658,3.3721,0.2934,-4.2749,-1.9235,3.3583,0.5552
8.670,4.3065,1.8720,3.3721,0.2934,-4.2843,-1.9322,3.3705,0.5576
8.690,4.3115,1.8773,3.3721,0.2934,-4.2878,-1.9418,3.3705,0.5576
8.710,4.3216,1.8880,3.3721,0.2934,-4.2970,-1.9507,3.3827,0.5600
8.730,4.3280,1.8949,3.3721,0.2934,-4.3063,-1.9595,3.3827,0.5600
8.750,4.3338,1.9011,3.3721,0.2934,-4.3156,-1.9684,3.3941,0.5623
8.770,4.3395,1.9072,3.3721,0.2934,-4.3249,-1.9774,3.4063,0.5647
8.790,4.3503,1.9189,3.3721,0.2934,-4.3342,-1.9868,3.4063,0.5647
8.810,4.3560,1.9251,3.3721,0.2934,-4.3436,-1.9959,3.4184,0.5671
8.830,4.3661,1.9360,3.3721,0.2934,-4.3530,-2.0050,3.4184,0.5671
8.850,4.3718,1.9423,3.4124,0.3341,-4.3624,-2.0142,3.4299,0.5693
8.870,4.3776,1.9486,3.4124,0.3341,-4.3718,-2.0235,3.4421,0.5717
8.890,4.3869,1.9589,3.4124,0.3341,-4.3781,-2.0286,3.4421,0.5717
8.910,4.3926,1.9652,3.4124,0.3341,-4.3875,-2.0379,3.4542,0.5741
8.930,4.3990,1.9724,3.4124,0.3341,-4.3969,-2.0472,3.4542,0.5741
8.950,4.4047,1.9787,3.4124,0.3341,-4.4064,-2.0565,3.4657,0.5764
8.970,4.4161,1.9915,3.4124,0.3341,-4.4159,-2.0659,3.4779,0.5788
8.990,4.4218,1.9980,3.4124,0.3341,-4.4157,-2.0707,3.4779,0.5788
9.010,4.4275,2.0044,3.4124,0.3341,-4.4250,-2.0801,3.4900,0.5812
9.030,4.4332,2.0109,3.4707,0.3611,-4.4344,-2.0895,3.4900,0.5812
9.050,4.4445,2.0238,3.4707,0.3611,-4.4437,-2.0990,3.4499,0.6328
9.070,4.4501,2.0303,3.4707,0.3611,-4.4530,-2.1085,3.4613,0.6359
9.090,4.4556,2.0367,3.4707,0.3611,-4.4610,-2.1169,3.4613,0.6359
9.112,4.4653,2.0480,3.4707,0.3611,-4.4703,-2.1264,3.4727,0.6390
9.132,4.4714,2.0552,3.4707,0.3611,-4.4795,-2.1359,3.4727,0.6390
9.152,4.4769,2.0617,3.4707,0.3611,-4.4887,-2.1454,3.4835,0.6420
9.172,4.4830,2.0689,3.4707,0.3611,-4.4979,-2.1549,3.4949,0.6451
9.192,4.4884,2.0754,3.4707,0.3611,-4.4834,-2.1584,3.4949,0.6451
9.212,4.4989,2.0886,3.4707,0.3611,-4.4920,-2.1681,3.5063,0.6482
9.232,4.5028,2.0936,3.4707,0.3611,-4.5006,-2.1778,3.5063,0.6482
9.252,4.5111,2.1045,3.6017,0.5643,-4.5091,-2.1877,3.5171,0.6511
9.272,4.5162,2.1113,3.6017,0.5643,-4.5175,-2.1976,3.5285,0.6543
9.292,4.5212,2.1180,3.6017,0.5643,-4.5193,-2.2025,3.5285,0.6543
9.312,4.5312,2.1316,3.6017,0.5643,-4.5275,-2.2125,3.5399,0.6574
9.332,4.5367,2.1393,3.6017,0.5643,-4.5357,-2.2224,3.5399,0.6574
9.352,4.5417,2.1461,3.6017,0.5643,-4.5440,-2.2325,3.5506,0.6603
9.372,4.5473,2.1538,3.6017,0.5643,-4.5523,-2.2425,3.5621,0.6634
9.392,4.5553,2.1650,3.6017,0.5643,-4.5457,-2.2404,3.5621,0.6634
9.412,4.5609,2.1728,3.6017,0.5643,-4.5538,-2.2504,3.5735,0.6666
9.432,4.5652,2.1788,3.6420,0.5623,-4.5619,-2.2604,3.5735,0.6666
9.452,4.5745,2.1918,3.6420,0.5623,-4.5700,-2.2705,3.5894,0.8428
9.472,4.5795,2.1988,3.6420,0.5623,-4.5782,-2.2805,3.6009,0.8484
9.492,4.5850,2.2066,3.6420,0.5623,-4.5556,-2.2790,3.6009,0.8484
9.512,4.5906,2.2145,3.6420,0.5623,-4.5633,-2.2890,3.6124,0.8541
9.532,4.5955,2.2214,3.6420,0.5623,-4.5709,-2.2990,3.6124,0.8541
9.552,4.6011,2.2293,3.6420,0.5623,-4.5786,-2.3090,3.6232,0.8594
9.572,4.6110,2.2433,3.6420,0.5623,-4.5863,-2.3191,3.6347,0.8651
9.592,4.6160,2.2503,3.6420,0.5623,-4.5819,-2.3194,3.6347,0.8651
9.612,4.6215,2.2582,3.6420,0.5623,-4.5894,-2.3294,3.6462,0.8707
9.632,4.6283,2.2679,3.6907,0.5821,-4.5969,-2.3394,3.6462,0.8707
9.652,4.6321,2.2732,3.6907,0.5821,-4.6044,-2.3494,3.6570,0.8760
9.672,4.6419,2.2873,3.6907,0.5821,-4.6119,-2.3595,3.6685,0.8817
9.692,4.6468,2.2943,3.6907,0.5821,-4.6048,-2.3588,3.6685,0.8817
9.712,4.6523,2.3022,3.6907,0.5821,-4.6121,-2.3687,3.6800,0.8873
9.732,4.6579,2.3102,3.6907,0.5821,-4.6193,-2.3787,3.6800,0.8873
9.752,4.6627,2.3172,3.6907,0.5821,-4.6266,-2.3887,3.6908,0.8926
9.772,4.6725,2.3313,3.6907,0.5821,-4.6338,-2.3986,3.7023,0.8983
9.792,4.6774,2.3384,3.6907,0.5821,-4.6174,-2.3984,3.7023,0.8983
9.812,4.6829,2.3464,3.6907,0.5821,-4.6242,-2.4083,3.7138,0.9039
9.832,4.6883,2.3543,3.6907,0.5821,-4.6309,-2.4182,3.7138,0.9039
9.852,4.6938,2.3623,3.6907,0.5821,-4.6376,-2.4279,3.7246,0.9093
9.872,4.7033,2.3764,3.6907,0.5821,-4.6441,-2.4375,3.7361,0.9149
9.892,4.7080,2.3834,3.6907,0.5821,-4.6369,-2.4312,3.7361,0.9149
9.912,4.7126,2.3905,3.7541,0.6258,-4.6431,-2.4406,3.7065,0.9226
9.932,4.7178,2.3983,3.7541,0.6258,-4.6492,-2.4499,3.7065,0.9226
9.952,4.7224,2.4054,3.7541,0.6258,-4.6553,-2.4593,3.7167,0.9279
9.972,4.7315,2.4194,3.7541,0.6258,-4.6613,-2.4688,3.7276,0.9336
9.992,4.7360,2.4264,3.7541,0.6258,-4.6656,-2.4766,3.7276,0.9336
10.012,4.7411,2.4343,3.7541,0.6258,-4.6715,-2.4860,3.7385,0.9393
10.032,4.7455,2.4413,3.7541,0.6258,-4.6774,-2.4954,3.7385,0.9393
10.052,4.7505,2.4492,3.7541,0.6258,-4.6833,-2.5048,3.7488,0.9446
10.072,4.7593,2.4632,3.7541,0.6258,-4.6891,-2.5142,3.7597,0.9503
10.092,4.7631,2.4694,3.8204,0.6770,-4.6941,-2.5218,3.7597,0.9503
10.112,4.7664,2.4747,3.8204,0.6770,-4.7000,-2.5312,3.7706,0.9560
10.132,4.7713,2.4826,3.8204,0.6770,-4.7058,-2.5406,3.7706,0.9560
10.152,4.7815,2.4993,3.8204,0.6770,-4.7116,-2.5500,3.7808,0.9613
10.172,4.7858,2.5064,3.8204,0.6770,-4.7174,-2.5594,3.7917,0.9670
10.192,4.7907,2.5143,3.8204,0.6770,-4.7161,-2.5661,3.7917,0.9670
10.212,4.7956,2.5223,3.8204,0.6770,-4.7219,-2.5754,3.8026,0.9727
10.232,4.8005,2.5303,3.8204,0.6770,-4.7279,-2.5847,3.8026,0.9727
10.252,4.8054,2.5383,3.8204,0.6770,-4.7339,-2.5940,3.8129,0.9780
10.272,4.8142,2.5526,3.8204,0.6770,-4.7399,-2.6033,3.8238,0.9837
10.292,4.8180,2.5589,3.8204,0.6770,-4.7461,-2.6123,3.8238,0.9837
10.312,4.8213,2.5642,3.8482,0.6903,-4.7521,-2.6218,3.7934,0.9986
10.332,4.8263,2.5723,3.8482,0.6903,-4.7582,-2.6312,3.7934,0.9986
10.352,4.8351,2.5868,3.8482,0.6903,-4.7643,-2.6407,3.8031,1.0040
10.372,4.8390,2.5931,3.8482,0.6903,-4.7704,-2.6502,3.8134,1.0098
10.392,4.8473,2.6067,3.8482,0.6903,-4.7772,-2.6610,3.8134,1.0098
10.412,4.8517,2.6140,3.8482,0.6903,-4.7833,-2.6706,3.8237,1.0157
10.432,4.8567,2.6222,3.8482,0.6903,-4.7894,-2.6802,3.8237,1.0157
10.452,4.8611,2.6294,3.8482,0.6903,-4.7955,-2.6898,3.8334,1.0211
10.472,4.8655,2.6367,3.8482,0.6903,-4.8016,-2.6994,3.8437,1.0269
10.492,4.8738,2.6504,3.8482,0.6903,-4.8045,-2.7105,3.8437,1.0269
10.512,4.8771,2.6559,3.9268,0.7158,-4.8104,-2.7201,3.8540,1.0328
10.532,4.8821,2.6641,3.9268,0.7158,-4.8162,-2.7296,3.8540,1.0328
10.552,4.8909,2.6788,3.9268,0.7158,-4.8220,-2.7392,3.8637,1.0382
10.572,4.8953,2.6861,3.9268,0.7158,-4.8279,-2.7488,3.8740,1.0440
10.592,4.9002,2.6944,3.9268,0.7158,-4.8369,-2.7622,3.8740,1.0440
10.612,4.9041,2.7009,3.9268,0.7158,-4.8428,-2.7719,3.8843,1.0498
10.632,4.9134,2.7165,3.9268,0.7158,-4.8487,-2.7817,3.8843,1.0498
10.652,4.9184,2.7248,3.9268,0.7158,-4.8546,-2.7914,3.8940,1.0553
10.672,4.9228,2.7322,3.9268,0.7158,-4.8605,-2.8012,3.9043,1.0611
10.692,4.9272,2.7395,3.9268,0.7158,-4.8668,-2.8122,3.9043,1.0611
10.712,4.9355,2.7532,3.9268,0.7158,-4.8727,-2.8218,3.9146,1.0669
10.732,4.9394,2.7596,3.9494,0.7761,-4.8786,-2.8313,3.9146,1.0669
10.752,4.9439,2.7669,3.9494,0.7761,-4.8845,-2.8409,3.8832,1.0916
10.772,4.9483,2.7741,3.9494,0.7761,-4.8905,-2.8504,3.8929,1.0977
10.792,4.9567,2.7877,3.9494,0.7761,-4.8965,-2.8614,3.8929,1.0977
10.812,4.9617,2.7959,3.9494,0.7761,-4.9024,-2.8710,3.9026,1.1037
10.832,4.9667,2.8040,3.9494,0.7761,-4.9084,-2.8806,3.9026,1.1037
10.852,4.9712,2.8113,3.9494,0.7761,-4.9144,-2.8902,3.9117,1.1095
10.872,4.9800,2.8257,3.9494,0.7761,-4.9203,-2.8998,3.9214,1.1156
10.892,4.9843,2.8329,3.9494,0.7761,-4.9256,-2.9100,3.9214,1.1156
10.912,4.9887,2.8401,3.9494,0.7761,-4.9314,-2.9196,3.9311,1.1217
10.932,4.9952,2.8509,3.9559,0.7316,-4.9372,-2.9292,3.9311,1.1217
10.952,5.0000,2.8589,3.9559,0.7316,-4.9430,-2.9387,3.9403,1.1274
10.972,5.0043,2.8661,3.9559,0.7316,-4.9488,-2.9483,3.9500,1.1335
10.992,5.0086,2.8733,3.9559,0.7316,-4.9532,-2.9582,3.9500,1.1335
11.012,5.0176,2.8885,3.9559,0.7316,-4.9589,-2.9678,3.9597,1.1396
11.032,5.0219,2.8957,3.9559,0.7316,-4.9646,-2.9775,3.9597,1.1396
11.052,5.0266,2.9037,3.9559,0.7316,-4.9702,-2.9871,3.9688,1.1453
11.072,5.0308,2.9109,3.9559,0.7316,-4.9759,-2.9968,3.9785,1.1514
11.092,5.0355,2.9190,3.9559,0.7316,-4.9805,-3.0066,3.9785,1.1514
11.112,5.0434,2.9326,3.9559,0.7316,-4.9861,-3.0164,3.9882,1.1575
11.132,5.0492,2.9426,4.0229,0.7327,-4.9917,-3.0262,3.9882,1.1575
11.152,5.0533,2.9499,4.0229,0.7327,-4.9973,-3.0361,3.9651,1.0673
11.172,5.0575,2.9573,4.0229,0.7327,-5.0029,-3.0461,3.9743,1.0720
11.192,5.0617,2.9646,4.0229,0.7327,-5.0073,-3.0549,3.9743,1.0720
11.212,5.0658,2.9720,4.0229,0.7327,-5.0129,-3.0649,3.9835,1.0767
11.232,5.0705,2.9803,4.0229,0.7327,-5.0184,-3.0750,3.9835,1.0767
11.252,5.0792,2.9960,4.0229,0.7327,-5.0239,-3.0851,3.9922,1.0811
11.272,5.0827,3.0025,4.0229,0.7327,-5.0293,-3.0952,4.0015,1.0858
11.292,5.0902,3.0164,4.0229,0.7327,-5.0275,-3.0925,4.0015,1.0858
11.312,5.0942,3.0238,4.0229,0.7327,-5.0327,-3.1023,4.0107,1.0905
11.332,5.0972,3.0293,4.0666,0.7578,-5.0378,-3.1120,4.0107,1.0905
11.352,5.1050,3.0440,4.0666,0.7578,-5.0429,-3.1218,4.0194,1.0950
11.372,5.1089,3.0514,4.0666,0.7578,-5.0480,-3.1316,4.0286,1.0997
11.392,5.1133,3.0597,4.0666,0.7578,-5.0476,-3.1327,4.0286,1.0997
11.412,5.1172,3.0671,4.0666,0.7578,-5.0525,-3.1423,4.0379,1.1043
11.432,5.1215,3.0753,4.0666,0.7578,-5.0574,-3.1519,4.0379,1.1043
11.452,5.1259,3.0836,4.0666,0.7578,-5.0623,-3.1615,4.0465,1.1088
11.472,5.1335,3.0984,4.0666,0.7578,-5.0672,-3.1712,4.0558,1.1135
11.492,5.1373,3.1057,4.0666,0.7578,-5.0756,-3.1868,4.0558,1.1135
11.512,5.1411,3.1131,4.0666,0.7578,-5.0805,-3.1965,4.0650,1.1182
11.532,5.1467,3.1242,4.1237,0.7364,-5.0853,-3.2063,4.0650,1.1182
11.552,5.1504,3.1316,4.1237,0.7364,-5.0901,-3.2161,4.0637,1.0928
11.572,5.1540,3.1391,4.1237,0.7364,-5.0948,-3.2260,4.0728,1.0971
11.592,5.1613,3.1539,4.1237,0.7364,-5.0957,-3.2370,4.0728,1.0971
11.612,5.1654,3.1623,4.1237,0.7364,-5.1003,-3.2469,4.0819,1.1014
11.632,5.1694,3.1707,4.1237,0.7364,-5.1048,-3.2568,4.0819,1.1014
11.652,5.1734,3.1791,4.1237,0.7364,-5.1094,-3.2667,4.0904,1.1054
11.672,5.1770,3.1865,4.1237,0.7364,-5.1139,-3.2767,4.0995,1.1096
11.692,5.1836,3.2005,4.1237,0.7364,-5.1182,-3.2864,4.0995,1.1096
11.712,5.1870,3.2080,4.1237,0.7364,-5.1227,-3.2964,4.1086,1.1139
11.732,5.1901,3.2146,4.1508,0.7098,-5.1271,-3.3064,4.1086,1.1139
11.752,5.1969,3.2296,4.1508,0.7098,-5.1314,-3.3164,4.1172,1.1179
11.772,5.2003,3.2371,4.1508,0.7098,-5.1357,-3.3264,4.1263,1.1222
11.792,5.2041,3.2456,4.1508,0.7098,-5.1412,-3.3387,4.1263,1.1222
11.812,5.2075,3.2531,4.1508,0.7098,-5.1456,-3.3487,4.1354,1.1265
11.832,5.2112,3.2616,4.1508,0.7098,-5.1499,-3.3588,4.1354,1.1265
11.852,5.2149,3.2701,4.1508,0.7098,-5.1541,-3.3690,4.1439,1.1305
11.872,5.2215,3.2854,4.1508,0.7098,-5.1584,-3.3792,4.1530,1.1348
11.892,5.2247,3.2931,4.1508,0.7098,-5.1540,-3.3666,4.1530,1.1348
11.912,5.2280,3.3009,4.1508,0.7098,-5.1580,-3.3765,4.1621,1.1390
11.932,5.2332,3.3135,4.1688,0.7478,-5.1620,-3.3865,4.1621,1.1390
11.952,5.2364,3.3213,4.1688,0.7478,-5.1659,-3.3965,4.1093,1.1151
11.972,5.2395,3.3292,4.1688,0.7478,-5.1698,-3.4065,4.1175,1.1189
11.992,5.2457,3.3449,4.1688,0.7478,-5.1737,-3.4006,4.1175,1.1189
12.012,5.2488,3.3528,4.1688,0.7478,-5.1775,-3.4104,4.1257,1.1228
12.032,5.2522,3.3616,4.1688,0.7478,-5.1812,-3.4202,4.1257,1.1228
12.052,5.2553,3.3696,4.1688,0.7478,-5.1848,-3.4300,4.1334,1.1265
12.072,5.2609,3.3844,4.1688,0.7478,-5.1885,-3.4399,4.1416,1.1303
12.092,5.2638,3.3924,4.1688,0.7478,-5.1898,-3.4477,4.1416,1.1303
12.112,5.2667,3.4003,4.1688,0.7478,-5.1933,-3.4576,4.1498,1.1342
12.132,5.2717,3.4143,4.2246,0.7953,-5.1967,-3.4675,4.1498,1.1342
12.152,5.2745,3.4223,4.2246,0.7953,-5.2001,-3.4775,4.1576,1.1378
12.172,5.2773,3.4304,4.2246,0.7953,-5.2035,-3.4874,4.1658,1.1417
12.192,5.2804,3.4394,4.2246,0.7953,-5.2030,-3.4936,4.1658,1.1417
12.212,5.2856,3.4546,4.2246,0.7953,-5.2063,-3.5035,4.1740,1.1456
12.232,5.2886,3.4637,4.2246,0.7953,-5.2095,-3.5135,4.1740,1.1456
12.252,5.2917,3.4727,4.2246,0.7953,-5.2128,-3.5234,4.1817,1.1492
12.272,5.2944,3.4808,4.2246,0.7953,-5.2160,-3.5334,4.1899,1.1531
12.292,5.2971,3.4889,4.2246,0.7953,-5.2178,-3.5449,4.1899,1.1531
