t,phase,ego_x,ego_y,gps_x,gps_y,err
4.235,on,0.2875,-0.0117,0.0000,0.0000,0.2877
4.286,on,0.2875,-0.0117,0.2743,-0.0112,0.0132
4.336,on,0.2875,-0.0117,0.2743,-0.0112,0.0132
4.386,on,0.2875,-0.0117,0.2743,-0.0112,0.0132
4.437,on,0.2996,-0.0122,0.2743,-0.0112,0.0253
4.487,on,0.2996,-0.0122,0.2743,-0.0112,0.0253
4.538,on,0.2996,-0.0122,0.2743,-0.0112,0.0253
4.588,on,0.3133,-0.0126,0.2743,-0.0112,0.0390
4.639,on,0.3133,-0.0126,0.2743,-0.0112,0.0390
4.689,on,0.3133,-0.0126,0.2743,-0.0112,0.0390
4.740,on,0.3259,-0.0131,0.2743,-0.0112,0.0517
4.790,on,0.3259,-0.0131,0.2743,-0.0112,0.0517
4.841,on,0.3259,-0.0131,0.2743,-0.0112,0.0517
4.891,on,0.3395,-0.0134,0.2743,-0.0112,0.0652
4.942,on,0.3395,-0.0134,0.2743,-0.0112,0.0652
4.992,on,0.3395,-0.0134,0.2743,-0.0112,0.0652
5.043,on,0.3530,-0.0137,0.2743,-0.0112,0.0787
5.093,on,0.3530,-0.0137,0.2743,-0.0112,0.0787
5.144,on,0.3530,-0.0137,0.2743,-0.0112,0.0787
5.194,on,0.3659,-0.0141,0.2743,-0.0112,0.0917
5.244,on,0.3659,-0.0141,0.2743,-0.0112,0.0917
5.295,on,0.3659,-0.0141,0.2743,-0.0112,0.0917
5.345,on,0.3793,-0.0142,0.2743,-0.0112,0.1050
5.396,on,0.3793,-0.0142,0.2743,-0.0112,0.1050
5.446,on,0.3793,-0.0142,0.2743,-0.0112,0.1050
5.497,on,0.4068,-0.0147,0.2743,-0.0112,0.1326
5.547,on,0.4068,-0.0147,0.2743,-0.0112,0.1326
5.598,on,0.4068,-0.0147,0.2743,-0.0112,0.1326
5.648,on,0.4465,-0.0149,0.2743,-0.0112,0.1722
5.699,on,0.4465,-0.0149,0.2743,-0.0112,0.1722
5.749,on,0.4465,-0.0149,0.2743,-0.0112,0.1722
5.800,on,0.4862,-0.0148,0.2743,-0.0112,0.2119
5.850,on,0.4862,-0.0148,0.2743,-0.0112,0.2119
5.901,on,0.4862,-0.0148,0.2743,-0.0112,0.2119
5.952,on,0.5270,-0.0142,0.2743,-0.0112,0.2527
6.002,on,0.5270,-0.0142,0.2743,-0.0112,0.2527
6.052,on,0.5270,-0.0142,0.2743,-0.0112,0.2527
6.103,on,0.5534,-0.0132,0.2743,-0.0112,0.2791
6.153,on,0.5534,-0.0132,0.2743,-0.0112,0.2791
6.204,on,0.5534,-0.0132,0.2743,-0.0112,0.2791
6.255,on,0.5929,-0.0119,0.2743,-0.0112,0.3186
6.305,on,0.5929,-0.0119,0.6555,-0.0048,0.0630
6.355,on,0.5929,-0.0119,0.6555,-0.0048,0.0630
6.406,on,0.5929,-0.0119,0.6555,-0.0048,0.0630
6.457,on,0.6324,-0.0110,0.6555,-0.0048,0.0239
6.507,on,0.6324,-0.0110,0.6555,-0.0048,0.0239
6.557,on,0.6324,-0.0110,0.6555,-0.0048,0.0239
6.608,on,0.6601,-0.0092,0.6555,-0.0048,0.0063
6.658,on,0.6601,-0.0092,0.6555,-0.0048,0.0063
6.709,on,0.6601,-0.0092,0.6555,-0.0048,0.0063
6.760,on,0.6691,-0.0046,0.6555,-0.0048,0.0135
6.810,on,0.6691,-0.0046,0.6555,-0.0048,0.0135
6.861,on,0.6691,-0.0046,0.6555,-0.0048,0.0135
6.911,on,0.6954,-0.0042,0.6555,-0.0048,0.0399
6.962,on,0.6954,-0.0042,0.6555,-0.0048,0.0399
7.012,on,0.6954,-0.0042,0.6555,-0.0048,0.0399
7.063,on,0.7349,-0.0035,0.6555,-0.0048,0.0794
7.113,on,0.7349,-0.0035,0.6555,-0.0048,0.0794
7.164,on,0.7349,-0.0035,0.6555,-0.0048,0.0794
7.214,on,0.7756,-0.0025,0.6555,-0.0048,0.1201
7.265,on,0.7756,-0.0025,0.6555,-0.0048,0.1201
7.315,on,0.7756,-0.0025,0.6555,-0.0048,0.1201
7.366,on,0.8020,-0.0016,0.6555,-0.0048,0.1464
7.416,on,0.8020,-0.0016,0.6555,-0.0048,0.1464
7.467,on,0.8020,-0.0016,0.6555,-0.0048,0.1464
7.517,on,0.8283,-0.0007,0.6555,-0.0048,0.1728
7.569,on,0.8283,-0.0007,0.6555,-0.0048,0.1728
7.620,on,0.8283,-0.0007,0.6555,-0.0048,0.1728
7.670,on,0.8546,0.0002,0.6555,-0.0048,0.1992
7.720,on,0.8546,0.0002,0.6555,-0.0048,0.1992
7.771,on,0.8546,0.0002,0.6555,-0.0048,0.1992
7.821,on,0.8954,0.0021,0.6555,-0.0048,0.2400
7.872,on,0.8954,0.0021,0.6555,-0.0048,0.2400
7.922,on,0.8954,0.0021,0.6555,-0.0048,0.2400
7.973,on,0.9218,0.0038,0.6555,-0.0048,0.2664
8.023,on,0.9218,0.0038,0.6555,-0.0048,0.2664
8.074,on,0.9218,0.0038,0.6555,-0.0048,0.2664
8.124,on,0.9481,0.0053,0.6555,-0.0048,0.2928
8.175,on,0.9481,0.0053,1.0348,0.0418,0.0940
8.225,on,0.9481,0.0053,1.0348,0.0418,0.0940
8.276,on,0.9481,0.0053,1.0348,0.0418,0.0940
8.326,on,0.9889,0.0081,1.0348,0.0418,0.0570
8.377,on,0.9889,0.0081,1.0348,0.0418,0.0570
8.427,on,0.9889,0.0081,1.0348,0.0418,0.0570
8.478,on,1.0283,0.0113,1.0348,0.0418,0.0312
8.528,on,1.0283,0.0113,1.0348,0.0418,0.0312
8.579,on,1.0283,0.0113,1.0348,0.0418,0.0312
8.629,on,1.0546,0.0134,1.0348,0.0418,0.0347
8.679,on,1.0546,0.0134,1.0348,0.0418,0.0347
8.730,on,1.0546,0.0134,1.0348,0.0418,0.0347
8.780,on,1.0834,0.0318,1.0348,0.0418,0.0497
8.831,on,1.0834,0.0318,1.0348,0.0418,0.0497
8.881,on,1.0834,0.0318,1.0348,0.0418,0.0497
8.932,on,1.1109,0.0342,1.0348,0.0418,0.0765
8.982,on,1.1109,0.0342,1.0348,0.0418,0.0765
9.033,on,1.1109,0.0342,1.0348,0.0418,0.0765
9.083,on,1.1370,0.0373,1.0348,0.0418,0.1024
9.134,on,1.1370,0.0373,1.0348,0.0418,0.1024
9.184,on,1.1370,0.0373,1.0348,0.0418,0.1024
9.235,on,1.1632,0.0401,1.0348,0.0418,0.1285
9.285,on,1.1632,0.0401,1.0348,0.0418,0.1285
9.336,on,1.1632,0.0401,1.0348,0.0418,0.1285
9.386,on,1.2025,0.0449,1.0348,0.0418,0.1677
9.436,on,1.2025,0.0449,1.0348,0.0418,0.1677
9.487,on,1.2025,0.0449,1.0348,0.0418,0.1677
9.538,on,1.2298,0.0481,1.0348,0.0418,0.1952
9.588,on,1.2298,0.0481,1.0348,0.0418,0.1952
9.639,on,1.2298,0.0481,1.0348,0.0418,0.1952
9.689,on,1.2559,0.0522,1.0348,0.0418,0.2214
9.739,on,1.2559,0.0522,1.0348,0.0418,0.2214
9.790,on,1.2559,0.0522,1.0348,0.0418,0.2214
9.840,on,1.2820,0.0558,1.0348,0.0418,0.2476
9.891,on,1.2820,0.0558,1.0348,0.0418,0.2476
9.941,on,1.2820,0.0558,1.0348,0.0418,0.2476
9.992,on,1.2951,0.0571,1.0348,0.0418,0.2608
10.042,on,1.2951,0.0571,1.0348,0.0418,0.2608
10.093,on,1.2951,0.0571,1.0348,0.0418,0.2608
10.143,on,1.3354,0.0634,1.0348,0.0418,0.3014
10.194,on,1.3354,0.0634,1.4025,0.1224,0.0894
10.244,on,1.3354,0.0634,1.4025,0.1224,0.0894
10.295,on,1.3354,0.0634,1.4025,0.1224,0.0894
10.345,on,1.3615,0.0683,1.4025,0.1224,0.0680
10.397,on,1.3615,0.0683,1.4025,0.1224,0.0680
10.447,on,1.3615,0.0683,1.4025,0.1224,0.0680
10.498,on,1.3875,0.0725,1.4025,0.1224,0.0522
10.548,on,1.3875,0.0725,1.4025,0.1224,0.0522
10.599,on,1.3875,0.0725,1.4025,0.1224,0.0522
10.649,on,1.4138,0.0768,1.4025,0.1224,0.0470
10.700,on,1.4138,0.0768,1.4025,0.1224,0.0470
10.750,on,1.4138,0.0768,1.4025,0.1224,0.0470
10.801,on,1.4397,0.0824,1.4025,0.1224,0.0547
10.851,on,1.4397,0.0824,1.4025,0.1224,0.0547
10.902,on,1.4397,0.0824,1.4025,0.1224,0.0547
10.952,on,1.4385,0.1010,1.4025,0.1224,0.0419
11.002,on,1.4385,0.1010,1.4025,0.1224,0.0419
11.053,on,1.4385,0.1010,1.4025,0.1224,0.0419
11.103,on,1.4774,0.1083,1.4025,0.1224,0.0762
11.154,on,1.4774,0.1083,1.4025,0.1224,0.0762
11.204,on,1.4774,0.1083,1.4025,0.1224,0.0762
11.255,on,1.5032,0.1140,1.4025,0.1224,0.1011
11.305,on,1.5032,0.1140,1.4025,0.1224,0.1011
11.356,on,1.5032,0.1140,1.4025,0.1224,0.1011
11.406,on,1.5162,0.1161,1.4025,0.1224,0.1138
11.456,on,1.5162,0.1161,1.4025,0.1224,0.1138
11.507,on,1.5162,0.1161,1.4025,0.1224,0.1138
11.557,on,1.5419,0.1221,1.4025,0.1224,0.1394
11.607,on,1.5419,0.1221,1.4025,0.1224,0.1394
11.658,on,1.5419,0.1221,1.4025,0.1224,0.1394
11.709,on,1.5560,0.1246,1.4025,0.1224,0.1535
11.759,on,1.5560,0.1246,1.4025,0.1224,0.1535
11.810,on,1.5560,0.1246,1.4025,0.1224,0.1535
11.860,on,1.5944,0.1332,1.4025,0.1224,0.1922
11.910,on,1.5944,0.1332,1.4025,0.1224,0.1922
11.961,on,1.5944,0.1332,1.4025,0.1224,0.1922
12.011,on,1.6201,0.1389,1.4025,0.1224,0.2183
12.062,on,1.6201,0.1389,1.4025,0.1224,0.2183
12.112,on,1.6201,0.1389,1.4025,0.1224,0.2183
12.163,on,1.6457,0.1458,1.4025,0.1224,0.2443
12.213,on,1.6457,0.1458,1.4025,0.1224,0.2443
12.264,on,1.6457,0.1458,1.4025,0.1224,0.2443
12.314,on,1.6725,0.1521,1.4025,0.1224,0.2716
12.364,on,1.6725,0.1521,1.4025,0.1224,0.2716
12.415,on,1.6725,0.1521,1.4025,0.1224,0.2716
12.466,on,1.6981,0.1583,1.4025,0.1224,0.2977
12.516,on,1.6981,0.1583,1.4025,0.1224,0.2977
12.567,on,1.6981,0.1583,1.4025,0.1224,0.2977
12.617,on,1.7108,0.1620,1.4025,0.1224,0.3108
12.668,on,1.7108,0.1620,1.7631,0.2283,0.0845
12.718,on,1.7108,0.1620,1.7631,0.2283,0.0845
12.769,on,1.7108,0.1620,1.7631,0.2283,0.0845
12.819,on,1.7491,0.1722,1.7631,0.2283,0.0578
12.869,on,1.7491,0.1722,1.7631,0.2283,0.0578
12.920,on,1.7491,0.1722,1.7631,0.2283,0.0578
12.971,on,1.7618,0.1761,1.7631,0.2283,0.0522
13.021,on,1.7618,0.1761,1.7631,0.2283,0.0522
13.072,on,1.7618,0.1761,1.7631,0.2283,0.0522
13.122,on,1.7884,0.1831,1.7631,0.2283,0.0517
13.172,on,1.7884,0.1831,1.7631,0.2283,0.0517
13.223,on,1.7884,0.1831,1.7631,0.2283,0.0517
13.274,on,1.8139,0.1901,1.7631,0.2283,0.0635
13.324,on,1.8139,0.1901,1.7631,0.2283,0.0635
13.375,on,1.8139,0.1901,1.7631,0.2283,0.0635
13.425,on,1.8074,0.2081,1.7631,0.2283,0.0487
13.475,on,1.8074,0.2081,1.7631,0.2283,0.0487
13.526,on,1.8074,0.2081,1.7631,0.2283,0.0487
13.576,on,1.8453,0.2189,1.7631,0.2283,0.0828
13.627,on,1.8453,0.2189,1.7631,0.2283,0.0828
13.677,on,1.8453,0.2189,1.7631,0.2283,0.0828
13.729,on,1.8706,0.2261,1.7631,0.2283,0.1075
13.779,on,1.8706,0.2261,1.7631,0.2283,0.1075
13.830,on,1.8706,0.2261,1.7631,0.2283,0.1075
13.880,on,1.8843,0.2305,1.7631,0.2283,0.1212
13.931,on,1.8843,0.2305,1.7631,0.2283,0.1212
13.982,on,1.8843,0.2305,1.7631,0.2283,0.1212
14.032,on,1.9095,0.2379,1.7631,0.2283,0.1467
14.082,on,1.9095,0.2379,1.7631,0.2283,0.1467
14.133,on,1.9095,0.2379,1.7631,0.2283,0.1467
14.183,on,1.9346,0.2455,1.7631,0.2283,0.1723
14.234,on,1.9346,0.2455,1.7631,0.2283,0.1723
14.284,on,1.9346,0.2455,1.7631,0.2283,0.1723
14.335,on,1.9597,0.2542,1.7631,0.2283,0.1983
14.385,on,1.9597,0.2542,1.7631,0.2283,0.1983
14.438,denied,2.0234,0.2751,1.7631,0.2283,0.2644
14.488,denied,2.0234,0.2751,1.7631,0.2283,0.2644
14.539,denied,2.0234,0.2751,1.7631,0.2283,0.2644
14.589,denied,2.0358,0.2797,1.7631,0.2283,0.2775
14.639,denied,2.0358,0.2797,1.7631,0.2283,0.2775
14.690,denied,2.0358,0.2797,1.7631,0.2283,0.2775
14.741,denied,2.0483,0.2835,1.7631,0.2283,0.2905
14.791,denied,2.0483,0.2835,1.7631,0.2283,0.2905
14.842,denied,2.0483,0.2835,1.7631,0.2283,0.2905
14.892,denied,2.0607,0.2881,1.7631,0.2283,0.3036
14.942,denied,2.0607,0.2881,1.7631,0.2283,0.3036
14.993,denied,2.0607,0.2881,1.7631,0.2283,0.3036
15.043,denied,2.0731,0.2929,1.7631,0.2283,0.3166
15.093,denied,2.0731,0.2929,1.7631,0.2283,0.3166
15.144,denied,2.0731,0.2929,1.7631,0.2283,0.3166
15.194,denied,2.0857,0.2967,1.7631,0.2283,0.3297
15.245,denied,2.0857,0.2967,2.1088,0.3683,0.0752
15.295,denied,2.0857,0.2967,2.1088,0.3683,0.0752
15.346,denied,2.0857,0.2967,2.1088,0.3683,0.0752
15.396,denied,2.1114,0.3067,2.1088,0.3683,0.0616
15.446,denied,2.1114,0.3067,2.1088,0.3683,0.0616
15.497,denied,2.1114,0.3067,2.1088,0.3683,0.0616
15.547,denied,2.1362,0.3156,2.1088,0.3683,0.0594
15.598,denied,2.1362,0.3156,2.1088,0.3683,0.0594
15.648,denied,2.1362,0.3156,2.1088,0.3683,0.0594
15.699,denied,2.1485,0.3206,2.1088,0.3683,0.0621
15.749,denied,2.1485,0.3206,2.1088,0.3683,0.0621
15.799,denied,2.1485,0.3206,2.1088,0.3683,0.0621
15.850,denied,2.1733,0.3297,2.1088,0.3683,0.0752
15.900,denied,2.1733,0.3297,2.1088,0.3683,0.0752
15.951,denied,2.1733,0.3297,2.1088,0.3683,0.0752
16.001,denied,2.1980,0.3389,2.1088,0.3683,0.0939
16.052,denied,2.1980,0.3389,2.1088,0.3683,0.0939
16.102,denied,2.1980,0.3389,2.1088,0.3683,0.0939
16.153,denied,2.2234,0.3497,2.1088,0.3683,0.1162
16.203,denied,2.2234,0.3497,2.1088,0.3683,0.1162
16.253,denied,2.2234,0.3497,2.1088,0.3683,0.1162
16.304,denied,2.2480,0.3593,2.1088,0.3683,0.1395
16.354,denied,2.2480,0.3593,2.1088,0.3683,0.1395
16.405,denied,2.2480,0.3593,2.1088,0.3683,0.1395
16.455,denied,2.2604,0.3636,2.1088,0.3683,0.1517
16.506,denied,2.2604,0.3636,2.1088,0.3683,0.1517
16.556,denied,2.2604,0.3636,2.1088,0.3683,0.1517
16.607,denied,2.2846,0.3745,2.1088,0.3683,0.1759
16.657,denied,2.2846,0.3745,2.1088,0.3683,0.1759
16.707,denied,2.2846,0.3745,2.1088,0.3683,0.1759
16.758,denied,2.3090,0.3845,2.1088,0.3683,0.2009
16.808,denied,2.3090,0.3845,2.1088,0.3683,0.2009
16.859,denied,2.3090,0.3845,2.1088,0.3683,0.2009
16.909,denied,2.3345,0.3950,2.1088,0.3683,0.2273
16.960,denied,2.3345,0.3950,2.1088,0.3683,0.2273
17.010,denied,2.3345,0.3950,2.1088,0.3683,0.2273
17.061,denied,2.3463,0.4007,2.1088,0.3683,0.2398
17.111,denied,2.3463,0.4007,2.1088,0.3683,0.2398
17.162,denied,2.3463,0.4007,2.1088,0.3683,0.2398
17.213,denied,2.3706,0.4110,2.1088,0.3683,0.2653
17.263,denied,2.3706,0.4110,2.1088,0.3683,0.2653
17.313,denied,2.3706,0.4110,2.1088,0.3683,0.2653
17.364,denied,2.3944,0.4226,2.1088,0.3683,0.2907
17.414,denied,2.3944,0.4226,2.1088,0.3683,0.2907
17.465,denied,2.3944,0.4226,2.1088,0.3683,0.2907
17.515,denied,2.4067,0.4273,2.1088,0.3683,0.3037
17.566,denied,2.4067,0.4273,2.1088,0.3683,0.3037
17.616,denied,2.4067,0.4273,2.1088,0.3683,0.3037
17.667,denied,2.4304,0.4391,2.1088,0.3683,0.3293
17.717,denied,2.4304,0.4391,2.4414,0.5388,0.1003
17.767,denied,2.4304,0.4391,2.4414,0.5388,0.1003
17.818,denied,2.4304,0.4391,2.4414,0.5388,0.1003
17.869,denied,2.4674,0.4563,2.4414,0.5388,0.0866
17.919,denied,2.4674,0.4563,2.4414,0.5388,0.0866
17.969,denied,2.4674,0.4563,2.4414,0.5388,0.0866
18.020,denied,2.4914,0.4672,2.4414,0.5388,0.0873
18.070,denied,2.4914,0.4672,2.4414,0.5388,0.0873
18.121,denied,2.4914,0.4672,2.4414,0.5388,0.0873
18.171,denied,2.5032,0.4732,2.4414,0.5388,0.0901
18.221,denied,2.5032,0.4732,2.4414,0.5388,0.0901
18.272,denied,2.5032,0.4732,2.4414,0.5388,0.0901
18.323,denied,2.5153,0.4783,2.4414,0.5388,0.0956
18.373,denied,2.5153,0.4783,2.4414,0.5388,0.0956
18.423,denied,2.5153,0.4783,2.4414,0.5388,0.0956
18.474,denied,2.5392,0.4894,2.4414,0.5388,0.1096
18.524,denied,2.5392,0.4894,2.4414,0.5388,0.1096
18.576,denied,2.5392,0.4894,2.4414,0.5388,0.1096
18.627,denied,2.5638,0.5022,2.4414,0.5388,0.1278
18.677,denied,2.5638,0.5022,2.4414,0.5388,0.1278
18.728,denied,2.5638,0.5022,2.4414,0.5388,0.1278
18.778,denied,2.5876,0.5136,2.4414,0.5388,0.1483
18.828,denied,2.5876,0.5136,2.4414,0.5388,0.1483
18.879,denied,2.5876,0.5136,2.4414,0.5388,0.1483
18.930,denied,2.6113,0.5251,2.4414,0.5388,0.1705
18.980,denied,2.6113,0.5251,2.4414,0.5388,0.1705
19.031,denied,2.6113,0.5251,2.4414,0.5388,0.1705
19.081,denied,2.6229,0.5314,2.4414,0.5388,0.1817
19.132,denied,2.6229,0.5314,2.4414,0.5388,0.1817
19.182,denied,2.6229,0.5314,2.4414,0.5388,0.1817
19.233,denied,2.6465,0.5432,2.4414,0.5388,0.2052
19.283,denied,2.6465,0.5432,2.4414,0.5388,0.2052
19.334,denied,2.6465,0.5432,2.4414,0.5388,0.2052
19.384,denied,2.6592,0.5501,2.4414,0.5388,0.2181
19.435,denied,2.6592,0.5501,2.4414,0.5388,0.2181
19.486,denied,2.6592,0.5501,2.4414,0.5388,0.2181
19.536,denied,2.6941,0.5687,2.4414,0.5388,0.2545
19.587,denied,2.6941,0.5687,2.4414,0.5388,0.2545
19.637,denied,2.6941,0.5687,2.4414,0.5388,0.2545
19.688,denied,2.7175,0.5809,2.4414,0.5388,0.2793
19.738,denied,2.7175,0.5809,2.4414,0.5388,0.2793
19.789,denied,2.7175,0.5809,2.4414,0.5388,0.2793
19.839,denied,2.7289,0.5876,2.4414,0.5388,0.2917
19.889,denied,2.7289,0.5876,2.4414,0.5388,0.2917
19.940,denied,2.7289,0.5876,2.4414,0.5388,0.2917
19.990,denied,2.7522,0.6001,2.4414,0.5388,0.3168
20.041,denied,2.7522,0.6001,2.4414,0.5388,0.3168
20.092,denied,2.7522,0.6001,2.4414,0.5388,0.3168
20.142,denied,2.7647,0.6075,2.4414,0.5388,0.3305
20.193,denied,2.7647,0.6075,2.4414,0.5388,0.3305
20.243,denied,2.7647,0.6075,2.4414,0.5388,0.3305
20.294,denied,2.7879,0.6201,2.4414,0.5388,0.3559
20.344,denied,2.7879,0.6201,2.7622,0.7341,0.1168
20.395,denied,2.7879,0.6201,2.7622,0.7341,0.1168
20.445,denied,2.7879,0.6201,2.7622,0.7341,0.1168
20.496,denied,2.8104,0.6341,2.7622,0.7341,0.1110
20.546,denied,2.8104,0.6341,2.7622,0.7341,0.1110
20.596,denied,2.8104,0.6341,2.7622,0.7341,0.1110
20.647,denied,2.8334,0.6471,2.7622,0.7341,0.1124
20.697,denied,2.8334,0.6471,2.7622,0.7341,0.1124
20.748,denied,2.8334,0.6471,2.7622,0.7341,0.1124
20.798,denied,2.8563,0.6602,2.7622,0.7341,0.1196
20.849,denied,2.8563,0.6602,2.7622,0.7341,0.1196
20.899,denied,2.8563,0.6602,2.7622,0.7341,0.1196
20.950,denied,2.8685,0.6680,2.7622,0.7341,0.1252
21.000,denied,2.8685,0.6680,2.7622,0.7341,0.1252
21.051,denied,2.8685,0.6680,2.7622,0.7341,0.1252
21.101,denied,2.8912,0.6813,2.7622,0.7341,0.1394
21.152,denied,2.8912,0.6813,2.7622,0.7341,0.1394
21.202,denied,2.8912,0.6813,2.7622,0.7341,0.1394
21.256,denied,2.9023,0.6886,2.7622,0.7341,0.1473
21.306,denied,2.9023,0.6886,2.7622,0.7341,0.1473
21.357,denied,2.9023,0.6886,2.7622,0.7341,0.1473
21.408,denied,2.9250,0.7021,2.7622,0.7341,0.1659
21.459,denied,2.9250,0.7021,2.7622,0.7341,0.1659
21.510,denied,2.9250,0.7021,2.7622,0.7341,0.1659
21.560,denied,2.9358,0.7094,2.7622,0.7341,0.1754
21.610,denied,2.9358,0.7094,2.7622,0.7341,0.1754
21.661,denied,2.9358,0.7094,2.7622,0.7341,0.1754
21.711,denied,2.9585,0.7232,2.7622,0.7341,0.1966
21.762,denied,2.9585,0.7232,2.7622,0.7341,0.1966
21.812,denied,2.9585,0.7232,2.7622,0.7341,0.1966
21.863,denied,2.9705,0.7313,2.7622,0.7341,0.2083
21.913,denied,2.9705,0.7313,2.7622,0.7341,0.2083
21.964,denied,2.9705,0.7313,2.7622,0.7341,0.2083
22.014,denied,2.9929,0.7452,2.7622,0.7341,0.2310
22.065,denied,2.9929,0.7452,2.7622,0.7341,0.2310
22.115,denied,2.9929,0.7452,2.7622,0.7341,0.2310
22.166,denied,3.0037,0.7528,2.7622,0.7341,0.2423
22.216,denied,3.0037,0.7528,2.7622,0.7341,0.2423
22.267,denied,3.0037,0.7528,2.7622,0.7341,0.2423
22.317,denied,3.0152,0.7593,2.7622,0.7341,0.2543
22.368,denied,3.0152,0.7593,2.7622,0.7341,0.2543
22.418,denied,3.0152,0.7593,2.7622,0.7341,0.2543
22.469,denied,3.0370,0.7747,2.7622,0.7341,0.2777
22.519,denied,3.0370,0.7747,2.7622,0.7341,0.2777
22.569,denied,3.0370,0.7747,2.7622,0.7341,0.2777
22.620,denied,3.0484,0.7812,2.7622,0.7341,0.2900
22.670,denied,3.0484,0.7812,2.7622,0.7341,0.2900
22.721,denied,3.0484,0.7812,2.7622,0.7341,0.2900
22.771,denied,3.0592,0.7891,2.7622,0.7341,0.3021
22.822,denied,3.0592,0.7891,2.7622,0.7341,0.3021
22.872,denied,3.0592,0.7891,2.7622,0.7341,0.3021
22.923,denied,3.0710,0.7975,2.7622,0.7341,0.3153
22.973,denied,3.0710,0.7975,2.7622,0.7341,0.3153
23.023,denied,3.0710,0.7975,2.7622,0.7341,0.3153
23.074,denied,3.0824,0.8041,2.7622,0.7341,0.3278
23.124,denied,3.0824,0.8041,2.7622,0.7341,0.3278
23.175,denied,3.0824,0.8041,2.7622,0.7341,0.3278
23.225,denied,3.0931,0.8120,2.7622,0.7341,0.3399
23.276,denied,3.0931,0.8120,2.7622,0.7341,0.3399
23.326,denied,3.0931,0.8120,2.7622,0.7341,0.3399
23.377,denied,3.1038,0.8199,2.7622,0.7341,0.3522
23.427,denied,3.1038,0.8199,2.7622,0.7341,0.3522
23.478,denied,3.1038,0.8199,2.7622,0.7341,0.3522
23.528,denied,3.1256,0.8345,2.7622,0.7341,0.3770
23.579,denied,3.1256,0.8345,2.7622,0.7341,0.3770
23.629,denied,3.1256,0.8345,2.7622,0.7341,0.3770
23.680,denied,3.1362,0.8425,2.7622,0.7341,0.3894
23.730,denied,3.1362,0.8425,3.0629,0.9670,0.1445
23.780,denied,3.1362,0.8425,3.0629,0.9670,0.1445
23.831,denied,3.1362,0.8425,3.0629,0.9670,0.1445
23.884,denied,3.1474,0.8494,3.0629,0.9670,0.1448
23.934,denied,3.1474,0.8494,3.0629,0.9670,0.1448
23.985,denied,3.1474,0.8494,3.0629,0.9670,0.1448
24.036,denied,3.1580,0.8574,3.0629,0.9670,0.1451
24.086,denied,3.1580,0.8574,3.0629,0.9670,0.1451
24.137,denied,3.1580,0.8574,3.0629,0.9670,0.1451
24.187,denied,3.1702,0.8650,3.0629,0.9670,0.1480
24.238,denied,3.1702,0.8650,3.0629,0.9670,0.1480
24.288,denied,3.1702,0.8650,3.0629,0.9670,0.1480
24.339,denied,3.1912,0.8813,3.0629,0.9670,0.1543
24.389,denied,3.1912,0.8813,3.0629,0.9670,0.1543
24.440,denied,3.1912,0.8813,3.0629,0.9670,0.1543
24.490,denied,3.2023,0.8883,3.0629,0.9670,0.1601
24.540,denied,3.2023,0.8883,3.0629,0.9670,0.1601
24.591,denied,3.2023,0.8883,3.0629,0.9670,0.1601
24.641,denied,3.2127,0.8965,3.0629,0.9670,0.1656
24.692,denied,3.2127,0.8965,3.0629,0.9670,0.1656
24.743,denied,3.2127,0.8965,3.0629,0.9670,0.1656
24.793,denied,3.2341,0.9118,3.0629,0.9670,0.1799
24.844,denied,3.2341,0.9118,3.0629,0.9670,0.1799
24.894,denied,3.2341,0.9118,3.0629,0.9670,0.1799
24.945,denied,3.2445,0.9201,3.0629,0.9670,0.1875
24.995,denied,3.2445,0.9201,3.0629,0.9670,0.1875
25.046,denied,3.2445,0.9201,3.0629,0.9670,0.1875
25.098,denied,3.2548,0.9284,3.0629,0.9670,0.1958
25.149,denied,3.2548,0.9284,3.0629,0.9670,0.1958
25.199,denied,3.2548,0.9284,3.0629,0.9670,0.1958
25.249,denied,3.2668,0.9363,3.0629,0.9670,0.2062
25.300,denied,3.2668,0.9363,3.0629,0.9670,0.2062
25.350,denied,3.2668,0.9363,3.0629,0.9670,0.2062
25.401,denied,3.2873,0.9531,3.0629,0.9670,0.2249
25.451,denied,3.2873,0.9531,3.0629,0.9670,0.2249
25.502,denied,3.2873,0.9531,3.0629,0.9670,0.2249
25.552,denied,3.2983,0.9604,3.0629,0.9670,0.2355
25.603,denied,3.2983,0.9604,3.0629,0.9670,0.2355
25.653,denied,3.2983,0.9604,3.0629,0.9670,0.2355
25.704,denied,3.3086,0.9689,3.0629,0.9670,0.2457
25.754,denied,3.3086,0.9689,3.0629,0.9670,0.2457
25.805,denied,3.3086,0.9689,3.0629,0.9670,0.2457
25.855,denied,3.3188,0.9774,3.0629,0.9670,0.2561
25.905,denied,3.3188,0.9774,3.0629,0.9670,0.2561
25.956,denied,3.3188,0.9774,3.0629,0.9670,0.2561
26.006,denied,3.3296,0.9849,3.0629,0.9670,0.2674
26.057,denied,3.3296,0.9849,3.0629,0.9670,0.2674
26.107,denied,3.3296,0.9849,3.0629,0.9670,0.2674
26.158,denied,3.3498,1.0019,3.0629,0.9670,0.2890
26.208,denied,3.3498,1.0019,3.0629,0.9670,0.2890
26.259,denied,3.3498,1.0019,3.0629,0.9670,0.2890
26.309,denied,3.3616,1.0101,3.0629,0.9670,0.3018
