t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
16.510,4.9347,5.5241,-4.8721,-5.4763,7.0039,5.4724
16.530,4.9336,5.5321,-4.8709,-5.4859,7.0039,5.4724
16.552,4.9324,5.5410,-4.8697,-5.4956,7.0018,5.4888
16.574,4.9311,5.5499,-4.8684,-5.5053,6.9998,5.5043
16.594,4.9298,5.5589,-4.8672,-5.5150,6.9998,5.5043
16.616,4.9275,5.5748,-4.8661,-5.5234,6.9978,5.5196
16.638,4.9262,5.5838,-4.8648,-5.5331,6.9956,5.5360
16.658,4.9248,5.5927,-4.8635,-5.5428,6.9956,5.5360
16.680,4.9233,5.6027,-4.8615,-5.5573,6.9934,5.5514
16.702,4.9208,5.6187,-4.8598,-5.5665,6.9908,5.5675
16.722,4.9192,5.6287,-4.8584,-5.5762,6.9908,5.5675
16.744,4.9177,5.6377,-4.8570,-5.5859,6.9883,5.5839
16.766,4.9162,5.6467,-4.8556,-5.5956,6.9883,5.5839
16.786,4.9147,5.6557,-4.8541,-5.6054,6.9859,5.5994
16.808,4.9118,5.6728,-4.8522,-5.6155,6.9830,5.6164
16.830,4.9102,5.6818,-4.8498,-5.6301,6.9830,5.6164
16.850,4.9086,5.6908,-4.8482,-5.6398,6.9802,5.6329
16.872,4.9070,5.6999,-4.8466,-5.6496,6.9776,5.6485
16.894,4.9042,5.7159,-4.8450,-5.6593,6.9776,5.6485
16.914,4.9027,5.7240,-4.8436,-5.6744,6.9750,5.6702
16.936,4.9010,5.7330,-4.8418,-5.6843,6.9720,5.6872
16.958,4.8993,5.7420,-4.8392,-5.6990,6.9720,5.6872
16.978,4.8976,5.7510,-4.8383,-5.7040,6.9692,5.7029
17.000,4.8945,5.7670,-4.8367,-5.7200,6.9692,5.7029
17.022,4.8928,5.7760,-4.8349,-5.7298,6.9671,5.7208
17.042,4.8912,5.7840,-4.8330,-5.7396,6.9640,5.7376
17.064,4.8877,5.8009,-4.8312,-5.7494,6.9640,5.7376
17.086,4.8861,5.8088,-4.8293,-5.7592,6.9609,5.7532
17.106,4.8845,5.8167,-4.8280,-5.7691,6.9582,5.7699
17.128,4.8825,5.8267,-4.8252,-5.7838,6.9582,5.7699
17.150,4.8791,5.8436,-4.8233,-5.7936,6.9550,5.7866
17.170,4.8771,5.8536,-4.8214,-5.8034,6.9519,5.8022
17.192,4.8754,5.8616,-4.8195,-5.8133,6.9519,5.8022
17.214,4.8738,5.8696,-4.8173,-5.8247,6.9483,5.8205
17.234,4.8720,5.8786,-4.8154,-5.8345,6.9483,5.8205
17.256,4.8686,5.8956,-4.8134,-5.8444,6.9449,5.8373
17.278,4.8667,5.9046,-4.8115,-5.8542,6.9417,5.8530
17.298,4.8651,5.9126,-4.8095,-5.8641,6.9417,5.8530
17.320,4.8634,5.9206,-4.8064,-5.8788,6.9381,5.8696
17.342,4.8599,5.9375,-4.8043,-5.8885,6.9347,5.8863
17.362,4.8577,5.9474,-4.8023,-5.8983,6.9347,5.8863
17.384,4.8560,5.9554,-4.8002,-5.9080,6.9313,5.9019
17.406,4.8525,5.9712,-4.7981,-5.9158,6.9277,5.9165
17.428,4.8507,5.9791,-4.7960,-5.9255,6.9277,5.9165
17.448,4.8487,5.9879,-4.7927,-5.9399,6.9240,5.9329
17.470,4.8467,5.9968,-4.7905,-5.9496,6.9204,5.9483
17.492,4.8428,6.0135,-4.7883,-5.9592,6.9204,5.9483
17.512,4.8407,6.0223,-4.7862,-5.9724,6.9166,5.9681
17.534,4.8386,6.0312,-4.7839,-5.9821,6.9166,5.9681
17.556,4.8367,6.0390,-4.7816,-5.9918,6.9127,5.9847
17.576,4.8346,6.0478,-4.7793,-6.0015,6.9090,6.0002
17.598,4.8310,6.0626,-4.7770,-6.0112,6.9090,6.0002
17.620,4.8288,6.0714,-4.7736,-6.0247,6.9050,6.0155
17.640,4.8269,6.0793,-4.7712,-6.0345,6.9010,6.0320
17.662,4.8227,6.0962,-4.7688,-6.0442,6.9010,6.0320
17.684,4.8205,6.1051,-4.7664,-6.0540,6.8971,6.0477
17.704,4.8188,6.1120,-4.7640,-6.0629,6.8929,6.0634
17.728,4.8145,6.1289,-4.7616,-6.0727,6.8929,6.0634
17.750,4.8122,6.1378,-4.7579,-6.0874,6.8886,6.0800
17.772,4.8097,6.1477,-4.7554,-6.0972,6.8846,6.0957
17.792,4.8077,6.1557,-4.7529,-6.1071,6.8846,6.0957
17.814,4.8035,6.1716,-4.7507,-6.1154,6.8806,6.1110
17.836,4.8014,6.1795,-4.7482,-6.1252,6.8762,6.1276
17.856,4.7994,6.1875,-4.7456,-6.1351,6.8762,6.1276
17.878,4.7970,6.1964,-4.7431,-6.1449,6.8721,6.1433
17.900,4.7925,6.2133,-4.7397,-6.1613,6.8721,6.1433
17.920,4.7901,6.2222,-4.7371,-6.1712,6.8681,6.1616
17.942,4.7880,6.2301,-4.7346,-6.1810,6.8636,6.1784
17.964,4.7837,6.2459,-4.7320,-6.1909,6.8636,6.1784
17.984,4.7816,6.2539,-4.7294,-6.2007,6.8594,6.1941
18.006,4.7778,6.2677,-4.7267,-6.2091,6.8548,6.2095
18.028,4.7756,6.2756,-4.7240,-6.2190,6.8548,6.2095
18.048,4.7737,6.2825,-4.7213,-6.2288,6.8502,6.2261
18.070,4.7699,6.2963,-4.7173,-6.2436,6.8458,6.2418
18.092,4.7679,6.3033,-4.7146,-6.2534,6.8458,6.2418
18.112,4.7635,6.3190,-4.7128,-6.2657,6.8419,6.2609
18.134,4.7612,6.3269,-4.7100,-6.2756,6.8419,6.2609
18.156,4.7590,6.3348,-4.7073,-6.2855,6.8373,6.2778
18.176,4.7545,6.3506,-4.7045,-6.2954,6.8328,6.2936
18.198,4.7522,6.3584,-4.7017,-6.3053,6.8328,6.2936
18.220,4.7499,6.3663,-4.6993,-6.3215,6.8296,6.3117
18.242,4.7453,6.3820,-4.6965,-6.3314,6.8249,6.3286
18.262,4.7429,6.3899,-4.6937,-6.3413,6.8249,6.3286
18.284,4.7403,6.3988,-4.6909,-6.3512,6.8203,6.3444
18.306,4.7376,6.4076,-4.6905,-6.3599,6.8177,6.3600
18.326,4.7350,6.4164,-4.6877,-6.3698,6.8177,6.3600
18.348,4.7298,6.4331,-4.6849,-6.3797,6.8130,6.3767
18.370,4.7271,6.4420,-4.6806,-6.3945,6.8083,6.3925
18.390,4.7244,6.4508,-4.6777,-6.4044,6.8083,6.3925
18.412,4.7194,6.4665,-4.6769,-6.4141,6.8032,6.4093
18.434,4.7169,6.4743,-4.6741,-6.4239,6.8032,6.4093
18.454,4.7144,6.4822,-4.6712,-6.4338,6.8004,6.4259
18.476,4.7116,6.4910,-4.6683,-6.4437,6.7957,6.4416
18.498,4.7062,6.5076,-4.6653,-6.4535,6.7957,6.4416
18.518,4.7036,6.5155,-4.6633,-6.4630,6.7905,6.4583
18.540,4.7011,6.5233,-4.6589,-6.4777,6.7863,6.4746
18.562,4.6953,6.5409,-4.6559,-6.4875,6.7863,6.4746
18.582,4.6923,6.5497,-4.6529,-6.4973,6.7815,6.4903
18.604,4.6894,6.5585,-4.6499,-6.5071,6.7762,6.5070
18.626,4.6867,6.5663,-4.6483,-6.5158,6.7762,6.5070
18.646,4.6838,6.5751,-4.6453,-6.5255,6.7724,6.5224
18.668,4.6781,6.5916,-4.6423,-6.5353,6.7675,6.5379
18.690,4.6754,6.5994,-4.6377,-6.5499,6.7675,6.5379
18.710,4.6727,6.6072,-4.6355,-6.5585,6.7622,6.5545
18.732,4.6673,6.6228,-4.6324,-6.5682,6.7622,6.5545
18.754,4.6646,6.6306,-4.6294,-6.5779,6.7577,6.5698
18.774,4.6615,6.6393,-4.6263,-6.5876,6.7527,6.5853
18.796,4.6584,6.6480,-4.6232,-6.5973,6.7527,6.5853
18.818,4.6522,6.6655,-4.6196,-6.6075,6.7473,6.6017
18.838,4.6491,6.6742,-4.6165,-6.6171,6.7414,6.6186
18.860,4.6459,6.6830,-4.6117,-6.6316,6.7414,6.6186
18.882,4.6428,6.6917,-4.6085,-6.6413,6.7362,6.6341
18.902,4.6396,6.7004,-4.6054,-6.6509,6.7307,6.6504
18.924,4.6339,6.7159,-4.6028,-6.6567,6.7307,6.6504
18.946,4.6307,6.7246,-4.5995,-6.6663,6.7258,6.6628
18.966,4.6279,6.7323,-4.5962,-6.6758,6.7258,6.6628
18.988,4.6246,6.7410,-4.5929,-6.6853,6.7205,6.6780
19.010,4.6181,6.7584,-4.5883,-6.6973,6.7147,6.6942
19.030,4.6152,6.7661,-4.5849,-6.7067,6.7147,6.6942
19.052,4.6119,6.7748,-4.5815,-6.7162,6.7092,6.7079
19.074,4.6090,6.7825,-4.5781,-6.7256,6.7036,6.7230
19.094,4.6056,6.7911,-4.5746,-6.7350,6.7036,6.7230
19.116,4.5997,6.8065,-4.5717,-6.7441,6.6976,6.7390
19.138,4.5967,6.8142,-4.5682,-6.7535,6.6922,6.7546
19.158,4.5934,6.8229,-4.5630,-6.7676,6.6922,6.7546
19.180,4.5870,6.8392,-4.5595,-6.7769,6.6865,6.7696
19.202,4.5840,6.8469,-4.5560,-6.7863,6.6803,6.7854
19.222,4.5809,6.8545,-4.5532,-6.7959,6.6803,6.7854
19.244,4.5747,6.8698,-4.5497,-6.8052,6.6750,6.8015
19.266,4.5709,6.8793,-4.5461,-6.8144,6.6750,6.8015
19.286,4.5673,6.8879,-4.5424,-6.8237,6.6692,6.8163
19.308,4.5642,6.8955,-4.5388,-6.8329,6.6628,6.8319
19.330,4.5578,6.9106,-4.5338,-6.8474,6.6628,6.8319
19.350,4.5542,6.9191,-4.5301,-6.8566,6.6569,6.8482
19.372,4.5506,6.9276,-4.5263,-6.8658,6.6509,6.8629
19.394,4.5470,6.9361,-4.5226,-6.8749,6.6509,6.8629
19.414,4.5437,6.9436,-4.5185,-6.8846,6.6443,6.8784
19.436,4.5368,6.9596,-4.5148,-6.8938,6.6375,6.8944
19.458,4.5335,6.9671,-4.5110,-6.9029,6.6375,6.8944
19.478,4.5297,6.9756,-4.5052,-6.9165,6.6313,6.9090
19.500,4.5260,6.9840,-4.5014,-6.9256,6.6313,6.9090
19.522,4.5185,7.0008,-4.4962,-6.9378,6.6247,6.9244
19.542,4.5147,7.0092,-4.4923,-6.9469,6.6166,6.9429
19.564,4.5109,7.0176,-4.4884,-6.9560,6.6166,6.9429
19.586,4.5070,7.0260,-4.4845,-6.9651,6.6102,6.9575
19.606,4.5036,7.0335,-4.4805,-6.9742,6.6034,6.9728
19.628,4.4963,7.0493,-4.4740,-6.9857,6.6034,6.9728
19.650,4.4924,7.0577,-4.4678,-6.9994,6.5938,6.9906
19.670,4.4885,7.0660,-4.4637,-7.0084,6.5871,7.0051
19.692,4.4846,7.0744,-4.4596,-7.0175,6.5871,7.0051
19.714,4.4776,7.0892,-4.4527,-7.0262,6.5800,7.0203
19.734,4.4741,7.0966,-4.4485,-7.0352,6.5800,7.0203
19.756,4.4701,7.1049,-4.4443,-7.0442,6.5700,7.0353
19.778,4.4661,7.1132,-4.4400,-7.0531,6.5631,7.0496
19.798,4.4589,7.1279,-4.4357,-7.0621,6.5631,7.0496
19.820,4.4554,7.1353,-4.4291,-7.0736,6.5558,7.0648
19.842,4.4517,7.1427,-4.4248,-7.0825,6.5482,7.0779
19.862,4.4436,7.1592,-4.4204,-7.0913,6.5482,7.0779
19.884,4.4395,7.1675,-4.4160,-7.1002,6.5411,7.0921
19.906,4.4358,7.1748,-4.4117,-7.1091,6.5335,7.1071
19.926,4.4322,7.1821,-4.4082,-7.1164,6.5335,7.1071
19.948,4.4248,7.1968,-4.4039,-7.1252,6.5270,7.1205
19.970,4.4206,7.2050,-4.3973,-7.1384,6.5198,7.1346
19.990,4.4169,7.2123,-4.3929,-7.1472,6.5198,7.1346
20.012,4.4095,7.2269,-4.3879,-7.1566,6.5122,7.1495
20.034,4.4057,7.2342,-4.3835,-7.1654,6.5122,7.1495
20.054,4.4019,7.2415,-4.3791,-7.1742,6.5040,7.1650
20.076,4.3939,7.2569,-4.3746,-7.1829,6.4968,7.1789
20.098,4.3901,7.2642,-4.3701,-7.1917,6.4968,7.1789
20.120,4.3858,7.2724,-4.3612,-7.2048,6.4891,7.1938
20.140,4.3815,7.2805,-4.3566,-7.2135,6.4790,7.2085
20.162,4.3772,7.2887,-4.3520,-7.2222,6.4790,7.2085
20.184,4.3686,7.3050,-4.3474,-7.2310,6.4716,7.2224
20.204,4.3647,7.3123,-4.3429,-7.2397,6.4638,7.2372
20.226,4.3604,7.3205,-4.3386,-7.2475,6.4638,7.2372
20.248,4.3528,7.3350,-4.3340,-7.2563,6.4562,7.2511
20.268,4.3485,7.3432,-4.3295,-7.2651,6.4488,7.2651
20.290,4.3441,7.3514,-4.3226,-7.2782,6.4488,7.2651
20.312,4.3403,7.3586,-4.3166,-7.2884,6.4409,7.2799
20.332,4.3360,7.3668,-4.3120,-7.2972,6.4409,7.2799
20.354,4.3283,7.3813,-4.3073,-7.3060,6.4314,7.2963
20.376,4.3239,7.3895,-4.3027,-7.3148,6.4239,7.3103
20.396,4.3196,7.3977,-4.2980,-7.3235,6.4239,7.3103
20.418,4.3157,7.4049,-4.2892,-7.3391,6.4159,7.3251
20.440,4.3068,7.4212,-4.2844,-7.3480,6.4059,7.3424
20.460,4.3024,7.4294,-4.2796,-7.3568,6.4059,7.3424
20.482,4.2980,7.4375,-4.2748,-7.3656,6.3981,7.3565
20.504,4.2940,7.4447,-4.2699,-7.3744,6.3898,7.3713
20.524,4.2860,7.4592,-4.2634,-7.3883,6.3898,7.3713
20.546,4.2816,7.4673,-4.2585,-7.3972,6.3797,7.3915
20.568,4.2771,7.4755,-4.2512,-7.4106,6.3718,7.4057
20.588,4.2731,7.4827,-4.2488,-7.4150,6.3718,7.4057
20.610,4.2656,7.4962,-4.2420,-7.4310,6.3634,7.4206
20.632,4.2616,7.5034,-4.2371,-7.4400,6.3634,7.4206
20.652,4.2571,7.5115,-4.2322,-7.4490,6.3555,7.4385
20.674,4.2481,7.5277,-4.2273,-7.4579,6.3476,7.4528
20.696,4.2436,7.5358,-4.2224,-7.4669,6.3476,7.4528
20.716,4.2395,7.5429,-4.2166,-7.4769,6.3391,7.4679
20.738,4.2355,7.5501,-4.2117,-7.4859,6.3297,7.4841
20.760,4.2264,7.5662,-4.2043,-7.4993,6.3297,7.4841
20.780,4.2218,7.5743,-4.1993,-7.5083,6.3217,7.4984
20.802,4.2172,7.5823,-4.1943,-7.5172,6.3132,7.5136
20.824,4.2131,7.5895,-4.1894,-7.5259,6.3132,7.5136
20.844,4.2049,7.6038,-4.1845,-7.5348,6.3046,7.5284
20.866,4.2003,7.6118,-4.1795,-7.5438,6.3046,7.5284
20.888,4.1962,7.6189,-4.1745,-7.5527,6.2966,7.5426
20.908,4.1921,7.6260,-4.1695,-7.5616,6.2880,7.5578
20.930,4.1839,7.6402,-4.1617,-7.5759,6.2880,7.5578
20.952,4.1793,7.6482,-4.1567,-7.5848,6.2790,7.5738
20.972,4.1742,7.6571,-4.1517,-7.5938,6.2709,7.5880
20.994,4.1695,7.6651,-4.1467,-7.6027,6.2709,7.5880
21.016,4.1649,7.6730,-4.1418,-7.6115,6.2624,7.6030
21.036,4.1573,7.6862,-4.1358,-7.6219,6.2527,7.6196
21.058,4.1532,7.6933,-4.1308,-7.6308,6.2527,7.6196
21.080,4.1482,7.7020,-4.1233,-7.6440,6.2447,7.6337
21.100,4.1436,7.7099,-4.1184,-7.6529,6.2447,7.6337
21.122,4.1350,7.7248,-4.1130,-7.6615,6.2361,7.6486
21.146,4.1283,7.7362,-4.1080,-7.6703,6.2271,7.6634
21.168,4.1238,7.7440,-4.1005,-7.6834,6.2190,7.6773
21.190,4.1192,7.7519,-4.0955,-7.6922,6.2190,7.6773
21.210,4.1146,7.7597,-4.0921,-7.7003,6.2104,7.6921
21.232,4.1064,7.7736,-4.0871,-7.7090,6.2104,7.6921
21.254,4.1023,7.7805,-4.0821,-7.7177,6.2035,7.7062
21.274,4.0971,7.7892,-4.0771,-7.7264,6.1954,7.7201
21.296,4.0930,7.7962,-4.0721,-7.7351,6.1954,7.7201
21.318,4.0847,7.8100,-4.0673,-7.7455,6.1867,7.7348
21.338,4.0800,7.8179,-4.0623,-7.7542,6.1783,7.7513
21.360,4.0754,7.8257,-4.0548,-7.7673,6.1783,7.7513
21.382,4.0707,7.8334,-4.0497,-7.7759,6.1701,7.7652
21.402,4.0623,7.8473,-4.0447,-7.7846,6.1614,7.7798
21.424,4.0581,7.8542,-4.0395,-7.7969,6.1614,7.7798
21.446,4.0539,7.8611,-4.0344,-7.8056,6.1525,7.7982
21.466,4.0491,7.8689,-4.0293,-7.8143,6.1525,7.7982
21.488,4.0401,7.8835,-4.0243,-7.8230,6.1443,7.8121
21.510,4.0359,7.8904,-4.0176,-7.8367,6.1355,7.8267
21.530,4.0311,7.8981,-4.0125,-7.8454,6.1355,7.8267
21.552,4.0219,7.9127,-4.0074,-7.8540,6.1277,7.8420
21.574,4.0171,7.9204,-4.0022,-7.8627,6.1194,7.8559
21.594,4.0122,7.9281,-3.9971,-7.8714,6.1194,7.8559
21.616,4.0079,7.9350,-3.9910,-7.8814,6.1105,7.8705
21.638,4.0030,7.9426,-3.9858,-7.8901,6.1006,7.8865
21.658,3.9932,7.9580,-3.9806,-7.8987,6.1006,7.8865
21.680,3.9883,7.9656,-3.9728,-7.9116,6.0922,7.9003
21.702,3.9839,7.9724,-3.9676,-7.9202,6.0832,7.9148
21.722,3.9794,7.9792,-3.9611,-7.9280,6.0832,7.9148
21.744,3.9695,7.9945,-3.9558,-7.9365,6.0729,7.9284
21.766,3.9645,8.0021,-3.9505,-7.9450,6.0729,7.9284
21.786,3.9594,8.0097,-3.9451,-7.9536,6.0643,7.9420
21.808,3.9550,8.0164,-3.9398,-7.9621,6.0551,7.9564
21.830,3.9454,8.0307,-3.9303,-7.9777,6.0551,7.9564
21.850,3.9403,8.0383,-3.9249,-7.9863,6.0444,7.9737
21.872,3.9352,8.0458,-3.9194,-7.9948,6.0356,7.9873
21.894,3.9307,8.0525,-3.9140,-8.0033,6.0356,7.9873
21.914,3.9255,8.0601,-3.9069,-8.0100,6.0262,8.0016
21.936,3.9158,8.0742,-3.9014,-8.0184,6.0152,8.0141
21.958,3.9112,8.0809,-3.8931,-8.0310,6.0152,8.0141
21.978,3.9060,8.0884,-3.8903,-8.0352,6.0062,8.0275
22.000,3.8967,8.1017,-3.8819,-8.0477,6.0062,8.0275
22.022,3.8927,8.1075,-3.8771,-8.0530,5.9966,8.0416
22.042,3.8874,8.1150,-3.8714,-8.0613,5.9878,8.0526
22.064,3.8821,8.1225,-3.8658,-8.0695,5.9878,8.0526
22.086,3.8720,8.1364,-3.8600,-8.0778,5.9786,8.0657
22.106,3.8672,8.1430,-3.8543,-8.0859,5.9687,8.0797
22.128,3.8624,8.1495,-3.8489,-8.0908,5.9687,8.0797
22.150,3.8570,8.1568,-3.8401,-8.1029,5.9592,8.0901
22.170,3.8461,8.1715,-3.8343,-8.1109,5.9497,8.1028
22.192,3.8411,8.1779,-3.8283,-8.1190,5.9497,8.1028
22.214,3.8362,8.1844,-3.8168,-8.1364,5.9395,8.1165
22.234,3.8312,8.1909,-3.8107,-8.1446,5.9395,8.1165
22.256,3.8199,8.2055,-3.8046,-8.1527,5.9234,8.1397
22.278,3.8142,8.2127,-3.7953,-8.1650,5.9134,8.1528
22.298,3.8085,8.2200,-3.7890,-8.1732,5.9134,8.1528
22.320,3.8034,8.2265,-3.7824,-8.1815,5.9029,8.1663
22.342,3.7976,8.2337,-3.7761,-8.1897,5.8916,8.1804
22.362,3.7860,8.2482,-3.7697,-8.1978,5.8916,8.1804
22.384,3.7801,8.2554,-3.7634,-8.2059,5.8814,8.1933
22.406,3.7749,8.2618,-3.7570,-8.2140,5.8705,8.2070
22.426,3.7691,8.2690,-3.7499,-8.2224,5.8705,8.2070
22.448,3.7573,8.2834,-3.7435,-8.2305,5.8588,8.2209
22.470,3.7513,8.2906,-3.7338,-8.2426,5.8484,8.2338
22.490,3.7461,8.2970,-3.7274,-8.2507,5.8484,8.2338
22.512,3.7401,8.3042,-3.7205,-8.2588,5.8374,8.2475
22.534,3.7289,8.3178,-3.7140,-8.2669,5.8374,8.2475
22.554,3.7229,8.3250,-3.7075,-8.2750,5.8259,8.2612
22.576,3.7169,8.3322,-3.7010,-8.2831,5.8154,8.2741
22.598,3.7116,8.3386,-3.6945,-8.2911,5.8154,8.2741
22.618,3.7062,8.3449,-3.6853,-8.2988,5.8042,8.2877
22.640,3.6948,8.3584,-3.6754,-8.3108,5.7902,8.3008
22.662,3.6888,8.3655,-3.6688,-8.3188,5.7902,8.3008
22.682,3.6834,8.3718,-3.6621,-8.3267,5.7795,8.3135
22.704,3.6726,8.3844,-3.6555,-8.3346,5.7682,8.3269
22.726,3.6672,8.3907,-3.6459,-8.3426,5.7682,8.3269
22.746,3.6618,8.3969,-3.6392,-8.3505,5.7537,8.3403
22.768,3.6564,8.4032,-3.6324,-8.3584,5.7429,8.3528
22.790,3.6449,8.4165,-3.6223,-8.3701,5.7429,8.3528
22.812,3.6395,8.4227,-3.6164,-8.3789,5.7314,8.3661
22.832,3.6341,8.4290,-3.6097,-8.3867,5.7314,8.3661
22.854,3.6225,8.4422,-3.6029,-8.3946,5.7206,8.3802
22.876,3.6163,8.4492,-3.5961,-8.4024,5.7097,8.3927
22.896,3.6102,8.4561,-3.5893,-8.4101,5.7097,8.3927
22.918,3.6047,8.4622,-3.5792,-8.4216,5.6981,8.4058
22.940,3.5923,8.4760,-3.5689,-8.4333,5.6830,8.4227
22.960,3.5868,8.4821,-3.5620,-8.4410,5.6830,8.4227
22.982,3.5806,8.4889,-3.5551,-8.4488,5.6719,8.4351
23.004,3.5743,8.4957,-3.5482,-8.4565,5.6601,8.4480
23.024,3.5625,8.5085,-3.5406,-8.4630,5.6601,8.4480
23.046,3.5569,8.5145,-3.5337,-8.4707,5.6476,8.4598
23.068,3.5500,8.5220,-3.5267,-8.4782,5.6363,8.4719
23.088,3.5444,8.5279,-3.5197,-8.4858,5.6363,8.4719
23.110,3.5325,8.5404,-3.5092,-8.4971,5.6244,8.4846
23.132,3.5269,8.5463,-3.5022,-8.5027,5.6244,8.4846
23.152,3.5213,8.5522,-3.4952,-8.5101,5.6124,8.4954
23.174,3.5149,8.5588,-3.4882,-8.5175,5.6011,8.5072
23.196,3.5037,8.5704,-3.4812,-8.5249,5.6011,8.5072
23.216,3.4980,8.5762,-3.4739,-8.5312,5.5890,8.5196
23.238,3.4917,8.5827,-3.4669,-8.5385,5.5768,8.5310
23.260,3.4853,8.5892,-3.4564,-8.5494,5.5768,8.5310
23.280,3.4732,8.6015,-3.4494,-8.5567,5.5656,8.5425
23.302,3.4675,8.6072,-3.4423,-8.5639,5.5535,8.5548
23.324,3.4618,8.6129,-3.4353,-8.5691,5.5535,8.5548
23.344,3.4504,8.6244,-3.4283,-8.5763,5.5415,8.5649
23.366,3.4439,8.6308,-3.4212,-8.5834,5.5415,8.5649
23.388,3.4375,8.6372,-3.4107,-8.5941,5.5302,8.5763
23.408,3.4317,8.6429,-3.4072,-8.5977,5.5181,8.5884
23.430,3.4202,8.6543,-3.3954,-8.6080,5.5181,8.5884
23.452,3.4136,8.6607,-3.3883,-8.6151,5.5049,8.6000
23.472,3.4064,8.6678,-3.3812,-8.6222,5.4934,8.6113
23.494,3.3998,8.6743,-3.3740,-8.6294,5.4934,8.6113
23.516,3.3932,8.6807,-3.3669,-8.6365,5.4812,8.6234
23.536,3.3808,8.6928,-3.3570,-8.6448,5.4662,8.6366
23.558,3.3749,8.6985,-3.3497,-8.6519,5.4662,8.6366
23.580,3.3675,8.7057,-3.3388,-8.6626,5.4545,8.6480
23.600,3.3609,8.7121,-3.3315,-8.6697,5.4545,8.6480
23.622,3.3491,8.7235,-3.3232,-8.6774,5.4421,8.6599
23.644,3.3424,8.7299,-3.3159,-8.6846,5.4286,8.6726
23.664,3.3357,8.7363,-3.3086,-8.6917,5.4286,8.6726
23.686,3.3290,8.7426,-3.3012,-8.6988,5.4168,8.6840
23.708,3.3222,8.7490,-3.2938,-8.7059,5.4042,8.6959
23.728,3.3094,8.7611,-3.2858,-8.7127,5.4042,8.6959
23.750,3.3027,8.7674,-3.2746,-8.7233,5.3909,8.7076
23.772,3.2958,8.7738,-3.2672,-8.7304,5.3789,8.7189
23.792,3.2890,8.7801,-3.2597,-8.7374,5.3789,8.7189
23.814,3.2761,8.7920,-3.2522,-8.7444,5.3662,8.7307
23.836,3.2700,8.7976,-3.2434,-8.7518,5.3520,8.7430
23.856,3.2639,8.8032,-3.2358,-8.7588,5.3520,8.7430
23.878,3.2570,8.8095,-3.2245,-8.7692,5.3398,8.7541
23.900,3.2432,8.8221,-3.2169,-8.7762,5.3398,8.7541
23.920,3.2363,8.8283,-3.2079,-8.7846,5.3269,8.7658
23.942,3.2294,8.8346,-3.2003,-8.7916,5.3125,8.7791
23.964,3.2232,8.8401,-3.1927,-8.7986,5.3125,8.7791
23.984,3.2162,8.8464,-3.1851,-8.8055,5.3003,8.7902
24.006,3.2023,8.8588,-3.1776,-8.8124,5.2874,8.8019
24.028,3.1961,8.8643,-3.1699,-8.8183,5.2874,8.8019
24.048,3.1899,8.8698,-3.1585,-8.8286,5.2743,8.8125
24.070,3.1829,8.8760,-3.1508,-8.8354,5.2621,8.8234
24.092,3.1759,8.8822,-3.1432,-8.8423,5.2621,8.8234
24.112,3.1619,8.8945,-3.1356,-8.8491,5.2491,8.8349
24.134,3.1556,8.8999,-3.1277,-8.8548,5.2491,8.8349
24.156,3.1439,8.9102,-3.1201,-8.8616,5.2359,8.8454
24.176,3.1368,8.9163,-3.1124,-8.8683,5.2235,8.8561
24.198,3.1297,8.9224,-3.1047,-8.8750,5.2235,8.8561
24.220,3.1227,8.9285,-3.0938,-8.8847,5.2104,8.8674
24.240,3.1164,8.9339,-3.0862,-8.8914,5.1980,8.8784
24.262,3.1022,8.9460,-3.0785,-8.8980,5.1980,8.8784
24.284,3.0950,8.9521,-3.0708,-8.9046,5.1856,8.8890
24.304,3.0887,8.9574,-3.0631,-8.9112,5.1724,8.9001
24.326,3.0824,8.9628,-3.0558,-8.9178,5.1724,8.9001
24.348,3.0689,8.9742,-3.0482,-8.9244,5.1598,8.9112
24.368,3.0617,8.9802,-3.0405,-8.9309,5.1474,8.9217
24.390,3.0546,8.9862,-3.0289,-8.9407,5.1474,8.9217
24.412,3.0482,8.9915,-3.0212,-8.9473,5.1343,8.9327
24.432,3.0362,9.0015,-3.0142,-8.9536,5.1343,8.9327
24.454,3.0290,9.0074,-3.0064,-8.9601,5.1218,8.9435
24.476,3.0218,9.0134,-2.9986,-8.9665,5.1093,8.9538
24.496,3.0146,9.0193,-2.9909,-8.9730,5.1093,8.9538
24.518,3.0001,9.0311,-2.9796,-8.9836,5.0960,8.9647
24.540,2.9945,9.0357,-2.9719,-8.9900,5.0832,8.9766
24.560,2.9872,9.0416,-2.9642,-8.9964,5.0832,8.9766
24.582,2.9800,9.0475,-2.9564,-9.0029,5.0708,8.9868
24.604,2.9654,9.0592,-2.9487,-9.0093,5.0575,8.9976
24.624,2.9590,9.0645,-2.9391,-9.0178,5.0575,8.9976
24.646,2.9517,9.0703,-2.9313,-9.0242,5.0424,9.0105
24.668,2.9444,9.0761,-2.9196,-9.0337,5.0299,9.0207
24.690,2.9306,9.0871,-2.9117,-9.0401,5.0299,9.0207
24.710,2.9232,9.0929,-2.9039,-9.0464,5.0165,9.0314
24.732,2.9167,9.0981,-2.8936,-9.0540,5.0165,9.0314
24.754,2.9102,9.1032,-2.8857,-9.0604,5.0006,9.0434
24.774,2.9028,9.1090,-2.8777,-9.0667,4.9879,9.0534
